,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_train_precision_score,split1_train_precision_score,split2_train_precision_score,split3_train_precision_score,split4_train_precision_score,mean_train_precision_score,std_train_precision_score,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_train_fbeta_score,split1_train_fbeta_score,split2_train_fbeta_score,split3_train_fbeta_score,split4_train_fbeta_score,mean_train_fbeta_score,std_train_fbeta_score,split0_test_recall_score,split1_test_recall_score,split2_test_recall_score,split3_test_recall_score,split4_test_recall_score,mean_test_recall_score,std_test_recall_score,rank_test_recall_score,split0_train_recall_score,split1_train_recall_score,split2_train_recall_score,split3_train_recall_score,split4_train_recall_score,mean_train_recall_score,std_train_recall_score,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_train_accuracy_score,split1_train_accuracy_score,split2_train_accuracy_score,split3_train_accuracy_score,split4_train_accuracy_score,mean_train_accuracy_score,std_train_accuracy_score
0,0.21303577423095704,0.0024869452221326794,0.024335813522338868,0.00048758639407210197,False,gini,4,auto,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.5065645514223195,0.5263157894736842,0.524390243902439,0.5258126195028681,0.515625,0.5197416408602622,0.007645497236177542,88,0.5298588490770901,0.5532846715328467,0.5437848474909807,0.566410009624639,0.5477564102564103,0.5482189575963934,0.011946084704952986,0.6885939823818785,0.6090920602760541,0.6259798432250839,0.49874441964285715,0.6311143802868703,0.6107049371625488,0.062055346819063294,13,0.7236433113753672,0.6298296634815123,0.6626494911919328,0.5340290381125227,0.6771204778885132,0.6454543964099696,0.06335875815549524,0.8194690265486726,0.6548672566371682,0.6849557522123894,0.4875886524822695,0.7008849557522124,0.6695531287265424,0.10678993030122894,13,0.8640991589198761,0.6710934041611333,0.7339530765825587,0.5207964601769911,0.7565294378043382,0.7092943075289794,0.11295530258644655,0.5088809946714032,0.5310834813499112,0.5301953818827708,0.5226666666666666,0.5191111111111111,0.5223875271363726,0.00812184037641775,88,0.5470901821412706,0.5630830741892492,0.5575299866725899,0.5594048412169664,0.5645125471907617,0.5583241262821675,0.006147263488330931
1,0.5285862922668457,0.005165397946332557,0.0550537109375,0.0004034088294577078,False,gini,4,auto,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 500}",0.5076754385964912,0.5305232558139535,0.517379679144385,0.5258126195028681,0.5155440414507773,0.519387006901695,0.008015773418526773,94,0.5300516725591515,0.5521495327102803,0.5431090790333115,0.5661729574773053,0.5451104100946372,0.5473187303749372,0.011828505056201734,0.6892247795717393,0.6054612734464718,0.6228797820973133,0.49874441964285715,0.6330600758595375,0.6098740661235839,0.06224555644596457,16,0.7231085362025172,0.6187683284457478,0.6635869732035974,0.536535246586793,0.6805004392475236,0.6444999047372357,0.06349512270481424,0.8194690265486726,0.6460176991150443,0.6849557522123894,0.4875886524822695,0.7044247787610619,0.6684911818238876,0.10731952069583818,16,0.8627711376715361,0.6538291279327136,0.7361664453297919,0.5243362831858407,0.7649402390438247,0.7084086466327415,0.11371512987742256,0.5106571936056838,0.5355239786856127,0.5213143872113677,0.5226666666666666,0.5191111111111111,0.5218546674560883,0.008008893019624803,94,0.5473123056419369,0.5601954686805865,0.5568636161705909,0.5596269153897402,0.5618476571174772,0.5571691926000664,0.005183403822329033
2,0.2102370262145996,0.003750385403968139,0.023932170867919923,0.0006303132249678375,False,gini,4,sqrt,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.5065645514223195,0.5263157894736842,0.524390243902439,0.5258126195028681,0.515625,0.5197416408602622,0.007645497236177542,88,0.5298588490770901,0.5532846715328467,0.5437848474909807,0.566410009624639,0.5477564102564103,0.5482189575963934,0.011946084704952986,0.6885939823818785,0.6090920602760541,0.6259798432250839,0.49874441964285715,0.6311143802868703,0.6107049371625488,0.062055346819063294,13,0.7236433113753672,0.6298296634815123,0.6626494911919328,0.5340290381125227,0.6771204778885132,0.6454543964099696,0.06335875815549524,0.8194690265486726,0.6548672566371682,0.6849557522123894,0.4875886524822695,0.7008849557522124,0.6695531287265424,0.10678993030122894,13,0.8640991589198761,0.6710934041611333,0.7339530765825587,0.5207964601769911,0.7565294378043382,0.7092943075289794,0.11295530258644655,0.5088809946714032,0.5310834813499112,0.5301953818827708,0.5226666666666666,0.5191111111111111,0.5223875271363726,0.00812184037641775,88,0.5470901821412706,0.5630830741892492,0.5575299866725899,0.5594048412169664,0.5645125471907617,0.5583241262821675,0.006147263488330931
3,0.52499418258667,0.004950779887725963,0.056849336624145506,0.00199432480216636,False,gini,4,sqrt,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.5076754385964912,0.5305232558139535,0.517379679144385,0.5258126195028681,0.5155440414507773,0.519387006901695,0.008015773418526773,94,0.5300516725591515,0.5521495327102803,0.5431090790333115,0.5661729574773053,0.5451104100946372,0.5473187303749372,0.011828505056201734,0.6892247795717393,0.6054612734464718,0.6228797820973133,0.49874441964285715,0.6330600758595375,0.6098740661235839,0.06224555644596457,16,0.7231085362025172,0.6187683284457478,0.6635869732035974,0.536535246586793,0.6805004392475236,0.6444999047372357,0.06349512270481424,0.8194690265486726,0.6460176991150443,0.6849557522123894,0.4875886524822695,0.7044247787610619,0.6684911818238876,0.10731952069583818,16,0.8627711376715361,0.6538291279327136,0.7361664453297919,0.5243362831858407,0.7649402390438247,0.7084086466327415,0.11371512987742256,0.5106571936056838,0.5355239786856127,0.5213143872113677,0.5226666666666666,0.5191111111111111,0.5218546674560883,0.008008893019624803,94,0.5473123056419369,0.5601954686805865,0.5568636161705909,0.5596269153897402,0.5618476571174772,0.5571691926000664,0.005183403822329033
4,0.2132340908050537,0.004001138166823075,0.024337911605834962,0.0004880251762465392,False,gini,4,log2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.5065645514223195,0.5263157894736842,0.524390243902439,0.5258126195028681,0.515625,0.5197416408602622,0.007645497236177542,88,0.5298588490770901,0.5532846715328467,0.5437848474909807,0.566410009624639,0.5477564102564103,0.5482189575963934,0.011946084704952986,0.6885939823818785,0.6090920602760541,0.6259798432250839,0.49874441964285715,0.6311143802868703,0.6107049371625488,0.062055346819063294,13,0.7236433113753672,0.6298296634815123,0.6626494911919328,0.5340290381125227,0.6771204778885132,0.6454543964099696,0.06335875815549524,0.8194690265486726,0.6548672566371682,0.6849557522123894,0.4875886524822695,0.7008849557522124,0.6695531287265424,0.10678993030122894,13,0.8640991589198761,0.6710934041611333,0.7339530765825587,0.5207964601769911,0.7565294378043382,0.7092943075289794,0.11295530258644655,0.5088809946714032,0.5310834813499112,0.5301953818827708,0.5226666666666666,0.5191111111111111,0.5223875271363726,0.00812184037641775,88,0.5470901821412706,0.5630830741892492,0.5575299866725899,0.5594048412169664,0.5645125471907617,0.5583241262821675,0.006147263488330931
5,0.5305738925933838,0.009023941566149291,0.05685586929321289,0.002521479749037896,False,gini,4,log2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.5076754385964912,0.5305232558139535,0.517379679144385,0.5258126195028681,0.5155440414507773,0.519387006901695,0.008015773418526773,94,0.5300516725591515,0.5521495327102803,0.5431090790333115,0.5661729574773053,0.5451104100946372,0.5473187303749372,0.011828505056201734,0.6892247795717393,0.6054612734464718,0.6228797820973133,0.49874441964285715,0.6330600758595375,0.6098740661235839,0.06224555644596457,16,0.7231085362025172,0.6187683284457478,0.6635869732035974,0.536535246586793,0.6805004392475236,0.6444999047372357,0.06349512270481424,0.8194690265486726,0.6460176991150443,0.6849557522123894,0.4875886524822695,0.7044247787610619,0.6684911818238876,0.10731952069583818,16,0.8627711376715361,0.6538291279327136,0.7361664453297919,0.5243362831858407,0.7649402390438247,0.7084086466327415,0.11371512987742256,0.5106571936056838,0.5355239786856127,0.5213143872113677,0.5226666666666666,0.5191111111111111,0.5218546674560883,0.008008893019624803,94,0.5473123056419369,0.5601954686805865,0.5568636161705909,0.5596269153897402,0.5618476571174772,0.5571691926000664,0.005183403822329033
6,0.2279916763305664,0.001357340641609357,0.02633380889892578,0.0019538745417446513,False,gini,5,auto,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200}",0.5076923076923077,0.5331369661266568,0.5268361581920904,0.525233644859813,0.5148005148005148,0.5215399183342766,0.009092427291522884,73,0.5353342428376535,0.5618188650883127,0.5558235699517574,0.575600565237871,0.5501741057296613,0.5557502697690511,0.013257263769895609,0.6883667621776504,0.6032559928214332,0.6124794745484401,0.5062361419068736,0.6346881484193824,0.6090053039747559,0.05926967970033933,22,0.7289302963619217,0.6274414850686038,0.6565327655843953,0.5509850166481687,0.685352018685352,0.6498483164696882,0.05972465557824098,0.8176991150442477,0.6407079646017699,0.6601769911504425,0.49822695035460995,0.7079646017699115,0.6649551245841963,0.10352736948044636,19,0.8685258964143426,0.6617972554227535,0.714032757857459,0.54070796460177,0.7693669765382912,0.7108861701669232,0.10922502663715576,0.5106571936056838,0.5381882770870338,0.5319715808170515,0.5226666666666666,0.5182222222222223,0.5243411880797316,0.009772023712577052,67,0.555752998667259,0.5713016437139049,0.570191026210573,0.5693981789917832,0.5687319564734621,0.5670751608113965,0.005725460957187079
7,0.5942426204681397,0.03949488686772036,0.062433385848999025,0.006955385420780324,False,gini,5,auto,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 500}",0.5066815144766147,0.531437125748503,0.5268225584594223,0.5272045028142589,0.5168393782383419,0.5217970159474282,0.008949695694271443,67,0.5356062689029419,0.5626899696048632,0.5507682030728123,0.5747072599531616,0.549920255183413,0.5547383913434384,0.013168130090782534,0.6816872190849372,0.5949464999355422,0.6229200550481673,0.5067980022197558,0.6346506790652147,0.6082004910707234,0.05792186155338432,25,0.7260529258292955,0.6239022651414499,0.6635404091992447,0.5523199445983379,0.6818167990021599,0.6495264687540976,0.05865332511637833,0.8053097345132744,0.6283185840707964,0.6778761061946903,0.49822695035460995,0.7061946902654868,0.6631852130797716,0.10068954992526052,22,0.8623284639220894,0.6555998229305002,0.7299690128375388,0.5429203539823009,0.7631695440460381,0.7107974395436935,0.10705281933521976,0.5088809946714032,0.5355239786856127,0.5328596802841918,0.5244444444444445,0.5208888888888888,0.5245195973949082,0.009470026162124277,61,0.555752998667259,0.5715237672145713,0.5657485561972456,0.5689540306462358,0.5678436597823673,0.5659646025015358,0.0054349862571572965
8,0.2293865203857422,0.0021833548048087134,0.025531578063964843,0.0004886609515918247,False,gini,5,sqrt,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.5076923076923077,0.5331369661266568,0.5268361581920904,0.525233644859813,0.5148005148005148,0.5215399183342766,0.009092427291522884,73,0.5353342428376535,0.5618188650883127,0.5558235699517574,0.575600565237871,0.5501741057296613,0.5557502697690511,0.013257263769895609,0.6883667621776504,0.6032559928214332,0.6124794745484401,0.5062361419068736,0.6346881484193824,0.6090053039747559,0.05926967970033933,22,0.7289302963619217,0.6274414850686038,0.6565327655843953,0.5509850166481687,0.685352018685352,0.6498483164696882,0.05972465557824098,0.8176991150442477,0.6407079646017699,0.6601769911504425,0.49822695035460995,0.7079646017699115,0.6649551245841963,0.10352736948044636,19,0.8685258964143426,0.6617972554227535,0.714032757857459,0.54070796460177,0.7693669765382912,0.7108861701669232,0.10922502663715576,0.5106571936056838,0.5381882770870338,0.5319715808170515,0.5226666666666666,0.5182222222222223,0.5243411880797316,0.009772023712577052,67,0.555752998667259,0.5713016437139049,0.570191026210573,0.5693981789917832,0.5687319564734621,0.5670751608113965,0.005725460957187079
9,0.5731778144836426,0.005575670435833626,0.05824666023254395,0.000487417298659138,False,gini,5,sqrt,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.5066815144766147,0.531437125748503,0.5268225584594223,0.5272045028142589,0.5168393782383419,0.5217970159474282,0.008949695694271443,67,0.5356062689029419,0.5626899696048632,0.5507682030728123,0.5747072599531616,0.549920255183413,0.5547383913434384,0.013168130090782534,0.6816872190849372,0.5949464999355422,0.6229200550481673,0.5067980022197558,0.6346506790652147,0.6082004910707234,0.05792186155338432,25,0.7260529258292955,0.6239022651414499,0.6635404091992447,0.5523199445983379,0.6818167990021599,0.6495264687540976,0.05865332511637833,0.8053097345132744,0.6283185840707964,0.6778761061946903,0.49822695035460995,0.7061946902654868,0.6631852130797716,0.10068954992526052,22,0.8623284639220894,0.6555998229305002,0.7299690128375388,0.5429203539823009,0.7631695440460381,0.7107974395436935,0.10705281933521976,0.5088809946714032,0.5355239786856127,0.5328596802841918,0.5244444444444445,0.5208888888888888,0.5245195973949082,0.009470026162124277,61,0.555752998667259,0.5715237672145713,0.5657485561972456,0.5689540306462358,0.5678436597823673,0.5659646025015358,0.0054349862571572965
