,Date,Value,Val_ex_cash,model
32,2020-12-03,117351.84798383253,117189.40020104761,RF Reg_target_120_rebal_30_2018-01-01
33,2020-12-04,119695.79846999275,119533.35068720783,RF Reg_target_120_rebal_30_2018-01-01
34,2020-12-07,120282.72124098195,120120.27345819703,RF Reg_target_120_rebal_30_2018-01-01
35,2020-12-08,120518.49219797629,120356.04441519137,RF Reg_target_120_rebal_30_2018-01-01
36,2020-12-09,121113.05583517863,120950.60805239371,RF Reg_target_120_rebal_30_2018-01-01
37,2020-12-10,119470.8755494434,119308.42776665848,RF Reg_target_120_rebal_30_2018-01-01
38,2020-12-11,118220.68487811861,118058.2370953337,RF Reg_target_120_rebal_30_2018-01-01
39,2020-12-14,117521.01066403849,117358.56288125357,RF Reg_target_120_rebal_30_2018-01-01
40,2020-12-15,117933.79141155939,117771.34362877447,RF Reg_target_120_rebal_30_2018-01-01
41,2020-12-16,119477.65407410364,119315.20629131873,RF Reg_target_120_rebal_30_2018-01-01
42,2020-12-17,119757.31823971588,119594.87045693096,RF Reg_target_120_rebal_30_2018-01-01
43,2020-12-18,118677.83309484775,118515.38531206283,RF Reg_target_120_rebal_30_2018-01-01
44,2020-12-21,116168.11041205235,116005.66262926743,RF Reg_target_120_rebal_30_2018-01-01
45,2020-12-22,116453.29774426675,116290.84996148183,RF Reg_target_120_rebal_30_2018-01-01
46,2020-12-23,117301.2060009907,117138.75821820578,RF Reg_target_120_rebal_30_2018-01-01
47,2020-12-24,117264.91879935922,117102.4710165743,RF Reg_target_120_rebal_30_2018-01-01
48,2020-12-28,117868.76663501731,117706.31885223239,RF Reg_target_120_rebal_30_2018-01-01
49,2020-12-29,117756.64825537316,117594.20047258824,RF Reg_target_120_rebal_30_2018-01-01
50,2020-12-30,117860.03933565549,117697.59155287057,RF Reg_target_120_rebal_30_2018-01-01
51,2020-12-31,118163.25195106135,118000.80416827643,RF Reg_target_120_rebal_30_2018-01-01
52,2021-01-04,117505.78099439942,117343.3332116145,RF Reg_target_120_rebal_30_2018-01-01
53,2021-01-05,117080.31803899437,116917.87025620945,RF Reg_target_120_rebal_30_2018-01-01
54,2021-01-06,119438.58360867783,119276.13582589291,RF Reg_target_120_rebal_30_2018-01-01
55,2021-01-07,119785.79338297581,119623.34560019089,RF Reg_target_120_rebal_30_2018-01-01
56,2021-01-08,119160.11417047612,118997.6663876912,RF Reg_target_120_rebal_30_2018-01-01
57,2021-01-11,119018.51846055918,118856.07067777426,RF Reg_target_120_rebal_30_2018-01-01
58,2021-01-12,120739.65415864043,120577.20637585552,RF Reg_target_120_rebal_30_2018-01-01
59,2021-01-13,122481.83872204811,122319.39093926319,RF Reg_target_120_rebal_30_2018-01-01
60,2021-01-14,124755.78691322681,124680.77344850142,RF Reg_target_120_rebal_30_2018-01-01
61,2021-01-15,124132.02338451134,124057.00991978595,RF Reg_target_120_rebal_30_2018-01-01
62,2021-01-19,124261.31207601976,124186.29861129438,RF Reg_target_120_rebal_30_2018-01-01
63,2021-01-20,124768.35619228221,124693.34272755682,RF Reg_target_120_rebal_30_2018-01-01
64,2021-01-21,124488.02812817761,124413.01466345222,RF Reg_target_120_rebal_30_2018-01-01
65,2021-01-22,123606.1003679825,123531.0869032571,RF Reg_target_120_rebal_30_2018-01-01
66,2021-01-25,123760.7734067998,123685.75994207441,RF Reg_target_120_rebal_30_2018-01-01
67,2021-01-26,124010.86793331841,123935.85446859302,RF Reg_target_120_rebal_30_2018-01-01
68,2021-01-27,120880.78095547757,120805.76749075219,RF Reg_target_120_rebal_30_2018-01-01
69,2021-01-28,121723.72077142778,121648.70730670239,RF Reg_target_120_rebal_30_2018-01-01
70,2021-01-29,120825.52755154997,120750.51408682458,RF Reg_target_120_rebal_30_2018-01-01
71,2021-02-01,121042.65153818011,120967.63807345473,RF Reg_target_120_rebal_30_2018-01-01
72,2021-02-02,123053.03727192146,122978.02380719608,RF Reg_target_120_rebal_30_2018-01-01
73,2021-02-03,123186.38014605915,123111.36668133376,RF Reg_target_120_rebal_30_2018-01-01
74,2021-02-04,125314.16605231109,125239.1525875857,RF Reg_target_120_rebal_30_2018-01-01
75,2021-02-05,126258.65233226426,126183.63886753887,RF Reg_target_120_rebal_30_2018-01-01
76,2021-02-08,126831.00947614109,126755.9960114157,RF Reg_target_120_rebal_30_2018-01-01
77,2021-02-09,126600.65484674703,126525.64138202164,RF Reg_target_120_rebal_30_2018-01-01
78,2021-02-10,127571.21066647266,127496.19720174727,RF Reg_target_120_rebal_30_2018-01-01
79,2021-02-11,127712.52491033569,127637.5114456103,RF Reg_target_120_rebal_30_2018-01-01
80,2021-02-12,128106.20852440908,128031.1950596837,RF Reg_target_120_rebal_30_2018-01-01
81,2021-02-16,128714.70079087965,128639.68732615426,RF Reg_target_120_rebal_30_2018-01-01
82,2021-02-17,128156.79974791846,128081.78628319307,RF Reg_target_120_rebal_30_2018-01-01
83,2021-02-18,127589.9238615019,127514.91039677651,RF Reg_target_120_rebal_30_2018-01-01
84,2021-02-19,128085.4642547175,128010.45078999212,RF Reg_target_120_rebal_30_2018-01-01
85,2021-02-22,129264.10293456313,129189.08946983774,RF Reg_target_120_rebal_30_2018-01-01
86,2021-02-23,130837.74232464012,130762.72885991473,RF Reg_target_120_rebal_30_2018-01-01
87,2021-02-24,133525.22363665132,133450.21017192595,RF Reg_target_120_rebal_30_2018-01-01
88,2021-02-25,132792.95386139143,132717.94039666606,RF Reg_target_120_rebal_30_2018-01-01
89,2021-02-26,128977.49430927404,128902.48084454866,RF Reg_target_120_rebal_30_2018-01-01
90,2021-03-01,130494.42784445414,130448.72492267692,RF Reg_target_120_rebal_30_2018-01-01
91,2021-03-02,130784.08942491956,130738.38650314233,RF Reg_target_120_rebal_30_2018-01-01
92,2021-03-03,131335.0928251982,131289.38990342096,RF Reg_target_120_rebal_30_2018-01-01
93,2021-03-04,131306.63876822978,131260.93584645254,RF Reg_target_120_rebal_30_2018-01-01
94,2021-03-05,132668.24959822392,132622.54667644668,RF Reg_target_120_rebal_30_2018-01-01
95,2021-03-08,135452.07623276618,135406.37331098894,RF Reg_target_120_rebal_30_2018-01-01
96,2021-03-09,135169.40577789195,135123.70285611472,RF Reg_target_120_rebal_30_2018-01-01
97,2021-03-10,135786.08239831773,135740.3794765405,RF Reg_target_120_rebal_30_2018-01-01
98,2021-03-11,137042.5444843763,136996.84156259906,RF Reg_target_120_rebal_30_2018-01-01
99,2021-03-12,138383.095953461,138337.39303168375,RF Reg_target_120_rebal_30_2018-01-01
100,2021-03-15,139647.8147359056,139602.11181412835,RF Reg_target_120_rebal_30_2018-01-01
101,2021-03-16,138682.62833875403,138636.9254169768,RF Reg_target_120_rebal_30_2018-01-01
102,2021-03-17,138994.39724204224,138948.694320265,RF Reg_target_120_rebal_30_2018-01-01
103,2021-03-18,139302.39430419367,139256.69138241644,RF Reg_target_120_rebal_30_2018-01-01
104,2021-03-19,138128.2062423333,138082.50332055608,RF Reg_target_120_rebal_30_2018-01-01
105,2021-03-22,136863.72806613563,136818.0251443584,RF Reg_target_120_rebal_30_2018-01-01
106,2021-03-23,135183.47812864828,135137.77520687104,RF Reg_target_120_rebal_30_2018-01-01
107,2021-03-24,135343.86318495477,135298.16026317753,RF Reg_target_120_rebal_30_2018-01-01
108,2021-03-25,134164.1991004535,134118.49617867626,RF Reg_target_120_rebal_30_2018-01-01
109,2021-03-26,137317.9987627817,137272.29584100447,RF Reg_target_120_rebal_30_2018-01-01
110,2021-03-29,136752.94963586127,136707.24671408403,RF Reg_target_120_rebal_30_2018-01-01
111,2021-03-30,137685.03730948595,137639.33438770872,RF Reg_target_120_rebal_30_2018-01-01
112,2021-03-31,137380.62487692674,137334.9219551495,RF Reg_target_120_rebal_30_2018-01-01
113,2021-04-01,138487.80575761505,138442.1028358378,RF Reg_target_120_rebal_30_2018-01-01
114,2021-04-05,139517.4643023774,139471.76138060016,RF Reg_target_120_rebal_30_2018-01-01
115,2021-04-06,139401.1304308473,139355.42750907005,RF Reg_target_120_rebal_30_2018-01-01
116,2021-04-07,139965.21674139696,139919.51381961972,RF Reg_target_120_rebal_30_2018-01-01
117,2021-04-08,139297.62138373315,139251.9184619559,RF Reg_target_120_rebal_30_2018-01-01
118,2021-04-09,139334.7609147059,139289.05799292866,RF Reg_target_120_rebal_30_2018-01-01
119,2021-04-12,139380.80668460517,139335.10376282793,RF Reg_target_120_rebal_30_2018-01-01
120,2021-04-13,139073.60699394293,139027.9040721657,RF Reg_target_120_rebal_30_2018-01-01
121,2021-04-14,139572.1340159087,139526.43109413146,RF Reg_target_120_rebal_30_2018-01-01
122,2021-04-15,139733.554421608,139687.85149983075,RF Reg_target_120_rebal_30_2018-01-01
123,2021-04-16,140474.97686210618,140429.27394032895,RF Reg_target_120_rebal_30_2018-01-01
124,2021-04-19,140021.12000606817,139975.41708429094,RF Reg_target_120_rebal_30_2018-01-01
125,2021-04-20,139296.8550160594,139251.15209428215,RF Reg_target_120_rebal_30_2018-01-01
126,2021-04-21,139686.58449900115,139640.88157722392,RF Reg_target_120_rebal_30_2018-01-01
127,2021-04-22,140840.41159100804,140794.7086692308,RF Reg_target_120_rebal_30_2018-01-01
128,2021-04-23,140449.5063292966,140403.80340751936,RF Reg_target_120_rebal_30_2018-01-01
129,2021-04-26,141783.83878393722,141738.13586215998,RF Reg_target_120_rebal_30_2018-01-01
130,2021-04-27,141699.6395196101,141653.93659783286,RF Reg_target_120_rebal_30_2018-01-01
131,2021-04-28,142101.45247464973,142055.7495528725,RF Reg_target_120_rebal_30_2018-01-01
132,2021-04-29,142756.31123233924,142710.608310562,RF Reg_target_120_rebal_30_2018-01-01
133,2021-04-30,142318.43940651443,142272.7364847372,RF Reg_target_120_rebal_30_2018-01-01
134,2021-05-03,143348.60294410164,143302.9000223244,RF Reg_target_120_rebal_30_2018-01-01
135,2021-05-04,142992.04429142628,142946.34136964905,RF Reg_target_120_rebal_30_2018-01-01
136,2021-05-05,142765.9667252628,142720.26380348558,RF Reg_target_120_rebal_30_2018-01-01
137,2021-05-06,142833.22213234907,142787.51921057183,RF Reg_target_120_rebal_30_2018-01-01
138,2021-05-07,143972.6243995315,143926.92147775425,RF Reg_target_120_rebal_30_2018-01-01
139,2021-05-10,145981.24918345804,145935.5462616808,RF Reg_target_120_rebal_30_2018-01-01
140,2021-05-11,142823.82803707398,142778.12511529675,RF Reg_target_120_rebal_30_2018-01-01
141,2021-05-12,141699.364831008,141653.66190923075,RF Reg_target_120_rebal_30_2018-01-01
142,2021-05-13,140901.996728629,140856.29380685175,RF Reg_target_120_rebal_30_2018-01-01
143,2021-05-14,143453.35670197173,143407.6537801945,RF Reg_target_120_rebal_30_2018-01-01
144,2021-05-17,145114.78159520734,145069.0786734301,RF Reg_target_120_rebal_30_2018-01-01
145,2021-05-18,144962.6677626657,144916.96484088845,RF Reg_target_120_rebal_30_2018-01-01
146,2021-05-19,142655.8351615532,142610.13223977596,RF Reg_target_120_rebal_30_2018-01-01
147,2021-05-20,143034.93139107176,142989.22846929452,RF Reg_target_120_rebal_30_2018-01-01
148,2021-05-21,143897.4508540633,143851.74793228606,RF Reg_target_120_rebal_30_2018-01-01
149,2021-05-24,144629.51133741598,144583.80841563875,RF Reg_target_120_rebal_30_2018-01-01
