,Date,Value,Val_ex_cash,model
30,2020-12-01,115064.5894024783,115033.21335985699,RF Reg_target_7_rebal_7_2018-01-01
31,2020-12-02,115081.84756127396,115050.47151865264,RF Reg_target_7_rebal_7_2018-01-01
32,2020-12-03,116998.9442750083,116967.56823238698,RF Reg_target_7_rebal_7_2018-01-01
33,2020-12-04,119787.99393004263,119756.61788742132,RF Reg_target_7_rebal_7_2018-01-01
34,2020-12-07,120786.15354752913,120754.77750490782,RF Reg_target_7_rebal_7_2018-01-01
35,2020-12-08,121264.02028944572,121232.6442468244,RF Reg_target_7_rebal_7_2018-01-01
36,2020-12-09,121636.90668397908,121605.53064135776,RF Reg_target_7_rebal_7_2018-01-01
37,2020-12-10,119699.09988344702,119667.72384082571,RF Reg_target_7_rebal_7_2018-01-01
38,2020-12-11,118124.36850642032,118092.992463799,RF Reg_target_7_rebal_7_2018-01-01
39,2020-12-14,117196.78081689276,117165.40477427145,RF Reg_target_7_rebal_7_2018-01-01
40,2020-12-15,117825.2706586823,117793.89461606099,RF Reg_target_7_rebal_7_2018-01-01
41,2020-12-16,120007.6335423335,119976.25749971218,RF Reg_target_7_rebal_7_2018-01-01
42,2020-12-17,120466.03470353533,120434.65866091402,RF Reg_target_7_rebal_7_2018-01-01
43,2020-12-18,119187.29161546081,119155.9155728395,RF Reg_target_7_rebal_7_2018-01-01
44,2020-12-21,116026.63172102175,115995.25567840044,RF Reg_target_7_rebal_7_2018-01-01
45,2020-12-22,116395.58352436221,116364.2074817409,RF Reg_target_7_rebal_7_2018-01-01
46,2020-12-23,117289.35507577923,117257.97903315791,RF Reg_target_7_rebal_7_2018-01-01
47,2020-12-24,117165.8160684686,117134.44002584729,RF Reg_target_7_rebal_7_2018-01-01
48,2020-12-28,117860.02001243416,117828.64396981285,RF Reg_target_7_rebal_7_2018-01-01
49,2020-12-29,117900.8994074677,117869.52336484639,RF Reg_target_7_rebal_7_2018-01-01
50,2020-12-30,118010.79778867179,117979.42174605047,RF Reg_target_7_rebal_7_2018-01-01
51,2020-12-31,118220.20387908551,118188.8278364642,RF Reg_target_7_rebal_7_2018-01-01
52,2021-01-04,117414.12573944718,117382.74969682586,RF Reg_target_7_rebal_7_2018-01-01
53,2021-01-05,117109.54380900257,117078.16776638126,RF Reg_target_7_rebal_7_2018-01-01
54,2021-01-06,118629.66150019062,118598.2854575693,RF Reg_target_7_rebal_7_2018-01-01
55,2021-01-07,118200.43058196976,118169.05453934845,RF Reg_target_7_rebal_7_2018-01-01
56,2021-01-08,117573.04096466581,117569.60279204788,RF Reg_target_7_rebal_7_2018-01-01
57,2021-01-11,117219.95574980772,117216.51757718979,RF Reg_target_7_rebal_7_2018-01-01
58,2021-01-12,118460.09632963812,118456.6581570202,RF Reg_target_7_rebal_7_2018-01-01
59,2021-01-13,120328.66320856326,120325.22503594533,RF Reg_target_7_rebal_7_2018-01-01
60,2021-01-14,123005.28582036193,123001.847647744,RF Reg_target_7_rebal_7_2018-01-01
61,2021-01-15,122572.02981661055,122568.59164399262,RF Reg_target_7_rebal_7_2018-01-01
62,2021-01-19,122211.4052342587,122207.96706164077,RF Reg_target_7_rebal_7_2018-01-01
63,2021-01-20,122871.52821258397,122868.09003996605,RF Reg_target_7_rebal_7_2018-01-01
64,2021-01-21,122581.30639328611,122577.86822066818,RF Reg_target_7_rebal_7_2018-01-01
65,2021-01-22,121963.70396183632,121960.26578921839,RF Reg_target_7_rebal_7_2018-01-01
66,2021-01-25,122421.48406654781,122418.04589392988,RF Reg_target_7_rebal_7_2018-01-01
67,2021-01-26,122249.84311382845,122246.40494121052,RF Reg_target_7_rebal_7_2018-01-01
68,2021-01-27,119352.50253243427,119349.06435981634,RF Reg_target_7_rebal_7_2018-01-01
69,2021-01-28,120229.97362686032,120226.53545424239,RF Reg_target_7_rebal_7_2018-01-01
70,2021-01-29,119508.45030971723,119505.0121370993,RF Reg_target_7_rebal_7_2018-01-01
71,2021-02-01,119751.30529103521,119747.86711841729,RF Reg_target_7_rebal_7_2018-01-01
72,2021-02-02,121696.03059723842,121692.5924246205,RF Reg_target_7_rebal_7_2018-01-01
73,2021-02-03,121447.9882312088,121444.55005859087,RF Reg_target_7_rebal_7_2018-01-01
74,2021-02-04,123647.70622532611,123644.26805270818,RF Reg_target_7_rebal_7_2018-01-01
75,2021-02-05,124099.86419706894,124096.42602445101,RF Reg_target_7_rebal_7_2018-01-01
76,2021-02-08,124606.94593556465,124603.50776294673,RF Reg_target_7_rebal_7_2018-01-01
77,2021-02-09,124366.94560182914,124363.50742921121,RF Reg_target_7_rebal_7_2018-01-01
78,2021-02-10,125783.4762482842,125780.03807566628,RF Reg_target_7_rebal_7_2018-01-01
79,2021-02-11,126349.40804692835,126345.96987431042,RF Reg_target_7_rebal_7_2018-01-01
80,2021-02-12,126630.53025476665,126627.09208214872,RF Reg_target_7_rebal_7_2018-01-01
81,2021-02-16,127231.97762497369,127228.53945235576,RF Reg_target_7_rebal_7_2018-01-01
82,2021-02-17,126822.37785523872,126818.9396826208,RF Reg_target_7_rebal_7_2018-01-01
83,2021-02-18,126540.58468425376,126537.14651163583,RF Reg_target_7_rebal_7_2018-01-01
84,2021-02-19,127093.53243636055,127090.09426374262,RF Reg_target_7_rebal_7_2018-01-01
85,2021-02-22,128557.0908973715,128553.65272475357,RF Reg_target_7_rebal_7_2018-01-01
86,2021-02-23,131106.24805695223,131102.8098843343,RF Reg_target_7_rebal_7_2018-01-01
87,2021-02-24,134421.1493008291,134417.71112821117,RF Reg_target_7_rebal_7_2018-01-01
88,2021-02-25,133307.8315052661,133304.39333264818,RF Reg_target_7_rebal_7_2018-01-01
89,2021-02-26,129029.50387457233,129026.0657019544,RF Reg_target_7_rebal_7_2018-01-01
90,2021-03-01,130277.87497345681,130274.43680083888,RF Reg_target_7_rebal_7_2018-01-01
91,2021-03-02,130258.03209842545,130254.59392580752,RF Reg_target_7_rebal_7_2018-01-01
92,2021-03-03,130924.7549109873,130921.31673836938,RF Reg_target_7_rebal_7_2018-01-01
93,2021-03-04,131213.04893527052,131209.6107626526,RF Reg_target_7_rebal_7_2018-01-01
94,2021-03-05,132899.01304531682,132895.5748726989,RF Reg_target_7_rebal_7_2018-01-01
95,2021-03-08,135083.76845879093,135080.330286173,RF Reg_target_7_rebal_7_2018-01-01
96,2021-03-09,135099.16155200658,135095.72337938866,RF Reg_target_7_rebal_7_2018-01-01
97,2021-03-10,135776.58555410142,135773.1473814835,RF Reg_target_7_rebal_7_2018-01-01
98,2021-03-11,137491.15483018153,137487.7166575636,RF Reg_target_7_rebal_7_2018-01-01
99,2021-03-12,138711.67991623454,138708.2417436166,RF Reg_target_7_rebal_7_2018-01-01
100,2021-03-15,140118.20341549147,140114.76524287355,RF Reg_target_7_rebal_7_2018-01-01
101,2021-03-16,139230.49528549754,139227.05711287961,RF Reg_target_7_rebal_7_2018-01-01
102,2021-03-17,139367.49303305417,139364.05486043624,RF Reg_target_7_rebal_7_2018-01-01
103,2021-03-18,138919.33245169127,138915.89427907334,RF Reg_target_7_rebal_7_2018-01-01
104,2021-03-19,137802.89575207228,137799.45757945435,RF Reg_target_7_rebal_7_2018-01-01
105,2021-03-22,136642.9435203901,136639.50534777218,RF Reg_target_7_rebal_7_2018-01-01
106,2021-03-23,134939.70043182914,134936.26225921122,RF Reg_target_7_rebal_7_2018-01-01
107,2021-03-24,135180.35259600612,135176.9144233882,RF Reg_target_7_rebal_7_2018-01-01
108,2021-03-25,133635.43860864994,133632.00043603202,RF Reg_target_7_rebal_7_2018-01-01
109,2021-03-26,137196.30541836965,137192.86724575172,RF Reg_target_7_rebal_7_2018-01-01
110,2021-03-29,136748.67452890784,136745.2363562899,RF Reg_target_7_rebal_7_2018-01-01
111,2021-03-30,137342.02765151285,137338.58947889492,RF Reg_target_7_rebal_7_2018-01-01
112,2021-03-31,136990.33879362448,136986.90062100656,RF Reg_target_7_rebal_7_2018-01-01
113,2021-04-01,139060.58499412297,139057.14682150504,RF Reg_target_7_rebal_7_2018-01-01
114,2021-04-05,139892.21262003822,139888.7744474203,RF Reg_target_7_rebal_7_2018-01-01
115,2021-04-06,139562.67689001848,139559.23871740056,RF Reg_target_7_rebal_7_2018-01-01
116,2021-04-07,140116.19979641587,140112.76162379794,RF Reg_target_7_rebal_7_2018-01-01
117,2021-04-08,139595.50535260755,139592.06717998962,RF Reg_target_7_rebal_7_2018-01-01
118,2021-04-09,139732.0618991602,139728.62372654228,RF Reg_target_7_rebal_7_2018-01-01
119,2021-04-12,139713.57488716024,139710.1367145423,RF Reg_target_7_rebal_7_2018-01-01
120,2021-04-13,139812.51698549633,139809.0788128784,RF Reg_target_7_rebal_7_2018-01-01
121,2021-04-14,140301.2471828868,140297.80901026886,RF Reg_target_7_rebal_7_2018-01-01
122,2021-04-15,140600.12673503876,140596.68856242084,RF Reg_target_7_rebal_7_2018-01-01
123,2021-04-16,141438.04760207198,141434.60942945405,RF Reg_target_7_rebal_7_2018-01-01
124,2021-04-19,141117.6895272351,141114.25135461718,RF Reg_target_7_rebal_7_2018-01-01
125,2021-04-20,140973.0143683435,140969.57619572556,RF Reg_target_7_rebal_7_2018-01-01
126,2021-04-21,141891.8293697979,141888.39119717997,RF Reg_target_7_rebal_7_2018-01-01
127,2021-04-22,142876.00475024708,142872.56657762916,RF Reg_target_7_rebal_7_2018-01-01
128,2021-04-23,142574.71998054878,142571.28180793085,RF Reg_target_7_rebal_7_2018-01-01
129,2021-04-26,143612.3049499569,143608.86677733896,RF Reg_target_7_rebal_7_2018-01-01
130,2021-04-27,143624.6459829332,143621.20781031527,RF Reg_target_7_rebal_7_2018-01-01
131,2021-04-28,144047.24071368948,144043.80254107155,RF Reg_target_7_rebal_7_2018-01-01
132,2021-04-29,145275.89749523374,145272.45932261582,RF Reg_target_7_rebal_7_2018-01-01
133,2021-04-30,144762.56240177876,144759.12422916084,RF Reg_target_7_rebal_7_2018-01-01
134,2021-05-03,145253.487908115,145250.04973549707,RF Reg_target_7_rebal_7_2018-01-01
135,2021-05-04,144981.38014763064,144977.9419750127,RF Reg_target_7_rebal_7_2018-01-01
136,2021-05-05,144195.36730527546,144191.92913265753,RF Reg_target_7_rebal_7_2018-01-01
137,2021-05-06,143808.8454559928,143805.40728337487,RF Reg_target_7_rebal_7_2018-01-01
138,2021-05-07,145125.13856998057,145121.70039736264,RF Reg_target_7_rebal_7_2018-01-01
139,2021-05-10,147193.24394842403,147189.8057758061,RF Reg_target_7_rebal_7_2018-01-01
140,2021-05-11,143788.2377474278,143784.79957480988,RF Reg_target_7_rebal_7_2018-01-01
141,2021-05-12,142888.81010294324,142885.37193032532,RF Reg_target_7_rebal_7_2018-01-01
142,2021-05-13,141754.01792374282,141750.5797511249,RF Reg_target_7_rebal_7_2018-01-01
143,2021-05-14,144296.02158957603,144292.5834169581,RF Reg_target_7_rebal_7_2018-01-01
144,2021-05-17,146462.5940763603,146459.1559037424,RF Reg_target_7_rebal_7_2018-01-01
145,2021-05-18,146244.23170433697,146240.79353171904,RF Reg_target_7_rebal_7_2018-01-01
146,2021-05-19,143865.49070204498,143862.05252942705,RF Reg_target_7_rebal_7_2018-01-01
147,2021-05-20,143943.79802647707,143940.35985385915,RF Reg_target_7_rebal_7_2018-01-01
148,2021-05-21,144474.6978395442,144471.2596669263,RF Reg_target_7_rebal_7_2018-01-01
149,2021-05-24,145386.1530533948,145382.71488077688,RF Reg_target_7_rebal_7_2018-01-01
150,2021-05-25,145695.74357873687,145692.30540611895,RF Reg_target_7_rebal_7_2018-01-01
151,2021-05-26,145443.93166351522,145440.4934908973,RF Reg_target_7_rebal_7_2018-01-01
152,2021-05-27,145692.11082485563,145688.6726522377,RF Reg_target_7_rebal_7_2018-01-01
153,2021-05-28,145887.4456334429,145884.00746082497,RF Reg_target_7_rebal_7_2018-01-01
154,2021-06-01,149271.25957254213,149267.8213999242,RF Reg_target_7_rebal_7_2018-01-01
155,2021-06-02,151791.30619577377,151787.86802315584,RF Reg_target_7_rebal_7_2018-01-01
156,2021-06-03,151288.43948337165,151285.00131075372,RF Reg_target_7_rebal_7_2018-01-01
157,2021-06-04,150598.96770865456,150595.52953603663,RF Reg_target_7_rebal_7_2018-01-01
158,2021-06-07,151361.22513889032,151357.7869662724,RF Reg_target_7_rebal_7_2018-01-01
159,2021-06-08,151348.66631938037,151345.22814676244,RF Reg_target_7_rebal_7_2018-01-01
160,2021-06-09,152288.190890812,152284.75271819407,RF Reg_target_7_rebal_7_2018-01-01
161,2021-06-10,152797.47388712334,152794.03571450541,RF Reg_target_7_rebal_7_2018-01-01
162,2021-06-11,152727.49064533823,152724.0524727203,RF Reg_target_7_rebal_7_2018-01-01
163,2021-06-14,152965.41011933424,152961.9719467163,RF Reg_target_7_rebal_7_2018-01-01
164,2021-06-15,152885.82058981992,152882.382417202,RF Reg_target_7_rebal_7_2018-01-01
165,2021-06-16,151615.34274081327,151611.90456819534,RF Reg_target_7_rebal_7_2018-01-01
166,2021-06-17,149310.84331921674,149307.40514659882,RF Reg_target_7_rebal_7_2018-01-01
167,2021-06-18,145732.86144665815,145729.42327404022,RF Reg_target_7_rebal_7_2018-01-01
