,key,cash,model
175,cash_2020-06-11,847.0055227128323,MF_MLP
176,cash_2020-06-12,847.0055227128323,MF_MLP
177,cash_2020-06-15,847.0055227128323,MF_MLP
178,cash_2020-06-16,847.0055227128323,MF_MLP
179,cash_2020-06-17,847.0055227128323,MF_MLP
180,cash_2020-06-18,847.0055227128323,MF_MLP
181,cash_2020-06-19,847.0055227128323,MF_MLP
182,cash_2020-06-22,847.0055227128323,MF_MLP
183,cash_2020-06-23,847.0055227128323,MF_MLP
184,cash_2020-06-24,847.0055227128323,MF_MLP
185,cash_2020-06-25,847.0055227128323,MF_MLP
186,cash_2020-06-26,847.0055227128323,MF_MLP
187,cash_2020-06-29,847.0055227128323,MF_MLP
188,cash_2020-06-30,847.0055227128323,MF_MLP
189,cash_2020-07-01,2380.9001842068974,MF_MLP
190,cash_2020-07-02,2380.9001842068974,MF_MLP
191,cash_2020-07-06,2380.9001842068974,MF_MLP
192,cash_2020-07-07,2380.9001842068974,MF_MLP
193,cash_2020-07-08,2380.9001842068974,MF_MLP
194,cash_2020-07-09,2380.9001842068974,MF_MLP
195,cash_2020-07-10,2380.9001842068974,MF_MLP
196,cash_2020-07-13,2380.9001842068974,MF_MLP
197,cash_2020-07-14,2380.9001842068974,MF_MLP
198,cash_2020-07-15,2380.9001842068974,MF_MLP
199,cash_2020-07-16,2380.9001842068974,MF_MLP
200,cash_2020-07-17,2380.9001842068974,MF_MLP
201,cash_2020-07-20,2380.9001842068974,MF_MLP
202,cash_2020-07-21,2380.9001842068974,MF_MLP
203,cash_2020-07-22,2380.9001842068974,MF_MLP
204,cash_2020-07-23,2380.9001842068974,MF_MLP
205,cash_2020-07-24,2380.9001842068974,MF_MLP
206,cash_2020-07-27,2380.9001842068974,MF_MLP
207,cash_2020-07-28,2380.9001842068974,MF_MLP
208,cash_2020-07-29,2380.9001842068974,MF_MLP
209,cash_2020-07-30,2380.9001842068974,MF_MLP
210,cash_2020-07-31,2380.9001842068974,MF_MLP
211,cash_2020-08-03,2380.9001842068974,MF_MLP
212,cash_2020-08-04,2380.9001842068974,MF_MLP
213,cash_2020-08-05,2380.9001842068974,MF_MLP
214,cash_2020-08-06,2380.9001842068974,MF_MLP
215,cash_2020-08-07,2380.9001842068974,MF_MLP
216,cash_2020-08-10,2380.9001842068974,MF_MLP
217,cash_2020-08-11,2380.9001842068974,MF_MLP
218,cash_2020-08-12,2380.9001842068974,MF_MLP
219,cash_2020-08-13,2380.9001842068974,MF_MLP
220,cash_2020-08-14,2380.9001842068974,MF_MLP
221,cash_2020-08-17,2380.9001842068974,MF_MLP
222,cash_2020-08-18,2380.9001842068974,MF_MLP
223,cash_2020-08-19,2380.9001842068974,MF_MLP
224,cash_2020-08-20,2380.9001842068974,MF_MLP
225,cash_2020-08-21,2380.9001842068974,MF_MLP
226,cash_2020-08-24,2380.9001842068974,MF_MLP
227,cash_2020-08-25,2380.9001842068974,MF_MLP
228,cash_2020-08-26,2380.9001842068974,MF_MLP
229,cash_2020-08-27,2380.9001842068974,MF_MLP
230,cash_2020-08-28,2380.9001842068974,MF_MLP
231,cash_2020-08-31,2380.9001842068974,MF_MLP
232,cash_2020-09-01,2380.9001842068974,MF_MLP
233,cash_2020-09-02,2380.9001842068974,MF_MLP
234,cash_2020-09-03,2380.9001842068974,MF_MLP
235,cash_2020-09-04,2380.9001842068974,MF_MLP
236,cash_2020-09-08,2380.9001842068974,MF_MLP
237,cash_2020-09-09,2380.9001842068974,MF_MLP
238,cash_2020-09-10,2380.9001842068974,MF_MLP
239,cash_2020-09-11,2380.9001842068974,MF_MLP
240,cash_2020-09-14,2380.9001842068974,MF_MLP
241,cash_2020-09-15,2380.9001842068974,MF_MLP
242,cash_2020-09-16,2380.9001842068974,MF_MLP
243,cash_2020-09-17,2380.9001842068974,MF_MLP
244,cash_2020-09-18,2380.9001842068974,MF_MLP
245,cash_2020-09-21,2380.9001842068974,MF_MLP
246,cash_2020-09-22,2380.9001842068974,MF_MLP
247,cash_2020-09-23,2380.9001842068974,MF_MLP
248,cash_2020-09-24,2380.9001842068974,MF_MLP
249,cash_2020-09-25,2380.9001842068974,MF_MLP
250,cash_2020-09-28,2380.9001842068974,MF_MLP
251,cash_2020-09-29,2380.9001842068974,MF_MLP
252,cash_2020-09-30,2380.9001842068974,MF_MLP
253,cash_2020-10-01,4742.21243569348,MF_MLP
254,cash_2020-10-02,4742.21243569348,MF_MLP
255,cash_2020-10-05,4742.21243569348,MF_MLP
256,cash_2020-10-06,4742.21243569348,MF_MLP
257,cash_2020-10-07,4742.21243569348,MF_MLP
258,cash_2020-10-08,4742.21243569348,MF_MLP
259,cash_2020-10-09,4742.21243569348,MF_MLP
260,cash_2020-10-12,4742.21243569348,MF_MLP
261,cash_2020-10-13,4742.21243569348,MF_MLP
262,cash_2020-10-14,4742.21243569348,MF_MLP
263,cash_2020-10-15,4742.21243569348,MF_MLP
264,cash_2020-10-16,4742.21243569348,MF_MLP
265,cash_2020-10-19,4742.21243569348,MF_MLP
266,cash_2020-10-20,4742.21243569348,MF_MLP
267,cash_2020-10-21,4742.21243569348,MF_MLP
268,cash_2020-10-22,4742.21243569348,MF_MLP
269,cash_2020-10-23,4742.21243569348,MF_MLP
270,cash_2020-10-26,4742.21243569348,MF_MLP
271,cash_2020-10-27,4742.21243569348,MF_MLP
272,cash_2020-10-28,4742.21243569348,MF_MLP
273,cash_2020-10-29,4742.21243569348,MF_MLP
274,cash_2020-10-30,4742.21243569348,MF_MLP
275,cash_2020-11-02,4742.21243569348,MF_MLP
276,cash_2020-11-03,4742.21243569348,MF_MLP
277,cash_2020-11-04,4742.21243569348,MF_MLP
278,cash_2020-11-05,4742.21243569348,MF_MLP
279,cash_2020-11-06,4742.21243569348,MF_MLP
280,cash_2020-11-09,4742.21243569348,MF_MLP
281,cash_2020-11-10,4742.21243569348,MF_MLP
282,cash_2020-11-11,4742.21243569348,MF_MLP
283,cash_2020-11-12,4742.21243569348,MF_MLP
284,cash_2020-11-13,4742.21243569348,MF_MLP
285,cash_2020-11-16,4742.21243569348,MF_MLP
286,cash_2020-11-17,4742.21243569348,MF_MLP
287,cash_2020-11-18,4742.21243569348,MF_MLP
288,cash_2020-11-19,4742.21243569348,MF_MLP
289,cash_2020-11-20,4742.21243569348,MF_MLP
290,cash_2020-11-23,4742.21243569348,MF_MLP
291,cash_2020-11-24,4742.21243569348,MF_MLP
292,cash_2020-11-25,4742.21243569348,MF_MLP
293,cash_2020-11-27,4742.21243569348,MF_MLP
294,cash_2020-11-30,4742.21243569348,MF_MLP
295,cash_2020-12-01,4742.21243569348,MF_MLP
296,cash_2020-12-02,4742.21243569348,MF_MLP
297,cash_2020-12-03,4742.21243569348,MF_MLP
298,cash_2020-12-04,4742.21243569348,MF_MLP
299,cash_2020-12-07,4742.21243569348,MF_MLP
300,cash_2020-12-08,4742.21243569348,MF_MLP
301,cash_2020-12-09,4742.21243569348,MF_MLP
302,cash_2020-12-10,4742.21243569348,MF_MLP
303,cash_2020-12-11,4742.21243569348,MF_MLP
304,cash_2020-12-14,4742.21243569348,MF_MLP
305,cash_2020-12-15,4742.21243569348,MF_MLP
306,cash_2020-12-16,4742.21243569348,MF_MLP
307,cash_2020-12-17,4742.21243569348,MF_MLP
308,cash_2020-12-18,4742.21243569348,MF_MLP
309,cash_2020-12-21,4742.21243569348,MF_MLP
310,cash_2020-12-22,4742.21243569348,MF_MLP
311,cash_2020-12-23,4742.21243569348,MF_MLP
312,cash_2020-12-24,4742.21243569348,MF_MLP
313,cash_2020-12-28,4742.21243569348,MF_MLP
314,cash_2020-12-29,4742.21243569348,MF_MLP
315,cash_2020-12-30,4742.21243569348,MF_MLP
316,cash_2020-12-31,4742.21243569348,MF_MLP
317,cash_2021-01-04,943.9910222021863,MF_MLP
318,cash_2021-01-05,943.9910222021863,MF_MLP
319,cash_2021-01-06,943.9910222021863,MF_MLP
320,cash_2021-01-07,943.9910222021863,MF_MLP
321,cash_2021-01-08,943.9910222021863,MF_MLP
322,cash_2021-01-11,943.9910222021863,MF_MLP
323,cash_2021-01-12,943.9910222021863,MF_MLP
324,cash_2021-01-13,943.9910222021863,MF_MLP
325,cash_2021-01-14,943.9910222021863,MF_MLP
326,cash_2021-01-15,943.9910222021863,MF_MLP
327,cash_2021-01-19,943.9910222021863,MF_MLP
328,cash_2021-01-20,943.9910222021863,MF_MLP
329,cash_2021-01-21,943.9910222021863,MF_MLP
330,cash_2021-01-22,943.9910222021863,MF_MLP
331,cash_2021-01-25,943.9910222021863,MF_MLP
332,cash_2021-01-26,943.9910222021863,MF_MLP
333,cash_2021-01-27,943.9910222021863,MF_MLP
334,cash_2021-01-28,943.9910222021863,MF_MLP
335,cash_2021-01-29,943.9910222021863,MF_MLP
336,cash_2021-02-01,943.9910222021863,MF_MLP
337,cash_2021-02-02,943.9910222021863,MF_MLP
338,cash_2021-02-03,943.9910222021863,MF_MLP
339,cash_2021-02-04,943.9910222021863,MF_MLP
340,cash_2021-02-05,943.9910222021863,MF_MLP
341,cash_2021-02-08,943.9910222021863,MF_MLP
342,cash_2021-02-09,943.9910222021863,MF_MLP
343,cash_2021-02-10,943.9910222021863,MF_MLP
344,cash_2021-02-11,943.9910222021863,MF_MLP
345,cash_2021-02-12,943.9910222021863,MF_MLP
346,cash_2021-02-16,943.9910222021863,MF_MLP
347,cash_2021-02-17,943.9910222021863,MF_MLP
348,cash_2021-02-18,943.9910222021863,MF_MLP
349,cash_2021-02-19,943.9910222021863,MF_MLP
350,cash_2021-02-22,943.9910222021863,MF_MLP
351,cash_2021-02-23,943.9910222021863,MF_MLP
352,cash_2021-02-24,943.9910222021863,MF_MLP
353,cash_2021-02-25,943.9910222021863,MF_MLP
354,cash_2021-02-26,943.9910222021863,MF_MLP
355,cash_2021-03-01,943.9910222021863,MF_MLP
356,cash_2021-03-02,943.9910222021863,MF_MLP
357,cash_2021-03-03,943.9910222021863,MF_MLP
358,cash_2021-03-04,943.9910222021863,MF_MLP
359,cash_2021-03-05,943.9910222021863,MF_MLP
360,cash_2021-03-08,943.9910222021863,MF_MLP
361,cash_2021-03-09,943.9910222021863,MF_MLP
362,cash_2021-03-10,943.9910222021863,MF_MLP
363,cash_2021-03-11,943.9910222021863,MF_MLP
364,cash_2021-03-12,943.9910222021863,MF_MLP
365,cash_2021-03-15,943.9910222021863,MF_MLP
366,cash_2021-03-16,943.9910222021863,MF_MLP
367,cash_2021-03-17,943.9910222021863,MF_MLP
368,cash_2021-03-18,943.9910222021863,MF_MLP
369,cash_2021-03-19,943.9910222021863,MF_MLP
370,cash_2021-03-22,943.9910222021863,MF_MLP
371,cash_2021-03-23,943.9910222021863,MF_MLP
372,cash_2021-03-24,943.9910222021863,MF_MLP
