,date,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,Instrument,1yr_vol,6mth_vol,3mth_vol,1yr_mom,6m_mom,3m_mom,p_e,p_b,p_cf,ev,ev_ebit,ev_ebitda,ev_sales,close,200_ma,50_ma,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,bvps,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret
431,2021-04-30,482736.68253968254,527694.2063492064,494760.4285714286,33475.6017063492,38595.57825396825,37441.886111111104,A,0.23156573315677784,0.2240168346997323,0.22274343511961875,0.7556298481003816,0.31873737497093924,0.11378336413935086,50.80402942012866,8.48463776308137,173.50739416555209,1170040719.7600002,1.2124774298031091,0.9212919053228348,0.21158060031826406,133.63999938964844,114.58646197481517,128.61030325822043,2.6305,2.6305,2.60512,0.3057,965000000.0,1270000000.0,5530000000.0,810000000.0,9674000000.0,894000000.0,1329000000.0,4804000000.0,399000000.0,2499000000.0,7987000000.0,4405000000.0,15.7508196721311,238000000.0,41000000.0,0.770226537216828,331000000.0,8780000000.0,0.20087427144046627,1.0794183445190157,0.10990888382687927,0.09975191234236097,0.17450271247739602,1170000000.0,0.9212598425196851,0.09225512528473805,0.08372958445317345,0.14647377938517178,0.04954204829308909,0.027107061503416855,0.024602026049204053,0.043037974683544304,0.029798422436459245,0.06890091590341382,0.037699316628701594,0.03421542278271656,0.05985533453887884,0.04144234380868912,16.7840861997513,8.44850065189048,10.3872787894332,11.6727057643371,52.01915,,0.14809493463503065,
473,2021-06-30,475088.1150793651,511352.3095238095,507867.85714285716,36031.31884920635,41526.340634920634,39688.70166666667,A,0.21356554846275702,0.20972288872478398,0.16687099629148888,0.6809440584501532,0.2648441697616637,0.16434568651901005,49.038374596852115,9.311107954314727,96.13912976798379,1552044851.9299998,1.3484316697914855,1.0652332545847631,0.26681190509369085,147.80999755859375,122.90731203594932,138.7224225854876,3.01417,3.01417,2.98498,0.38367,1151000000.0,1457000000.0,5817000000.0,925000000.0,10398000000.0,835000000.0,1380000000.0,4810000000.0,-249000000.0,2932000000.0,8640000000.0,5059000000.0,15.8745874587459,472000000.0,31000000.0,1.53745928338762,868000000.0,9563000000.0,0.2392931392931393,1.378443113772455,0.12035971975321552,0.11069436430082709,0.197868317001891,1552000000.0,1.0652024708304735,0.09672696852452159,0.08895941527216772,0.15901667526216262,0.09812889812889813,0.049356896371431556,0.04539334487401423,0.08114148186350352,0.05462962962962963,0.18045738045738047,0.09076649586949702,0.0834775918445855,0.14921780986762936,0.10046296296296296,19.3150970975151,9.31849090817509,11.4551083591331,12.8615558509213,60.95634,,,
1091,2021-04-30,13331453.388888888,11461144.42857143,8337445.523809524,8855.72226190476,13699.053174603174,11493.798095238095,AAL,0.8184593528098439,0.5836208963687625,0.525598037388045,0.8084928309261725,0.9835616156793467,0.26499704233214194,-1.418625886615375,-1.7533861745252488,79.21670715085384,25652013930.839996,-1.9282878997850106,-2.325447731922763,1.9992217232359126,21.719999313354492,18.30719590156695,21.47604619604581,-15.31059,-15.31059,-15.31059,3.29439,-13303000000.0,-11031000000.0,12831000000.0,-7894000000.0,68649000000.0,6158000000.0,14039000000.0,-7945000000.0,-14055000000.0,39691000000.0,51316000000.0,6110000000.0,-12.3874589801847,174000000.0,148000000.0,0.274184576644832,7108000000.0,62491000000.0,1.674386406544997,-2.160279311464761,-0.2128786545262518,-0.19378286646564408,-1.0367859091263347,25652000000.0,-2.3254464690417915,-0.12632219039541695,-0.11499075004734227,-0.6152287428883173,-0.021900566393958463,0.002784400953737338,0.0025346326967617882,0.013560907177928454,0.0033907553199781742,-0.8946507237256136,0.11374437919060344,0.10354120234817696,0.5539708518431923,0.13851430353106245,19.3150970975151,-12.409120562136,-17.4100989160041,10.3269531183169,15770.625,,-0.06169429995165765,
1133,2021-06-30,10704564.448412698,8486978.92857143,5772772.301587301,10338.364166666666,14513.957936507935,13424.121428571429,AAL,0.5703566883721827,0.47953016040746455,0.36612691703983274,0.6228002738876814,0.3373265790420745,-0.1125523253971934,-1.3853155942698914,-1.7122154849029747,77.35664545401204,25652013603.730003,-1.9282878751958208,-2.3254477022690603,1.999221697742187,21.209999084472656,19.84803105381241,22.507992673527827,-15.31059,-15.31059,-15.31059,3.29439,-13303000000.0,-11031000000.0,12831000000.0,-7894000000.0,68649000000.0,6158000000.0,14039000000.0,-7945000000.0,-14055000000.0,39691000000.0,51316000000.0,6110000000.0,-12.3874589801847,174000000.0,148000000.0,0.274184576644832,7108000000.0,62491000000.0,1.674386406544997,-2.160279311464761,-0.2128786545262518,-0.19378286646564408,-1.0367859091263347,25652000000.0,-2.3254464690417915,-0.12632219039541695,-0.11499075004734227,-0.6152287428883173,-0.021900566393958463,0.002784400953737338,0.0025346326967617882,0.013560907177928454,0.0033907553199781742,-0.8946507237256136,0.11374437919060344,0.10354120234817696,0.5539708518431923,0.13851430353106245,19.3150970975151,-12.409120562136,-17.4100989160041,10.3269531183169,15770.625,,,
1751,2021-04-30,231556.69047619047,269046.1984126984,268644.1904761905,10714.998055555554,11687.901746031745,11178.604761904762,AAP,0.2904904861859869,0.2869564083666254,0.2651772467513292,0.6657869778960566,0.371406474608472,0.3439411869619786,27.91199739818653,3.731640180738609,84.86499762671474,198005096.83000004,0.2475323619355033,0.18857682148615668,0.019592203417049592,200.16000366210938,164.44166579933426,183.9076354825188,7.17111,7.17111,7.14471,0.2728,799916000.0,1049997000.0,10106321000.0,493021000.0,11839636000.0,199140000.0,834992000.0,3559512000.0,1884795000.0,1032984000.0,7095721000.0,1674717000.0,53.638613040792,160470000.0,74949000.0,2.3585696018343,85521000.0,11640496000.0,0.2247263107976599,4.016852465602089,0.06871837763614197,0.06756255006488375,0.07915006855610464,197992000.0,0.18856434827909033,0.04235395124056569,0.04164156735899651,0.04878342969711728,0.04508202247948595,0.013785495051069989,0.013553626141884767,0.015878181585564123,0.02261503799261555,0.024026046267016377,0.007346851886723727,0.007223279499471099,0.008462129789861217,0.012052475005711188,13.8711275212971,4.27076890186273,7.11094271218553,11.8918758190511,29.02038,,0.06485995939643896,
1793,2021-06-30,230577.99206349207,251913.88095238095,226024.07936507938,11285.037341269843,12839.268253968252,12024.088015873016,AAP,0.2535539944792671,0.2804824327995593,0.20771807264183162,0.4540264438351056,0.31770213447465756,0.123696364175095,21.88965532805656,3.833756835170997,41.09987585215904,153149424.13,0.15452126391100188,0.12351985247730218,0.014261304408151779,205.13999938964844,176.0740669575133,195.8213141900886,9.37155,9.37155,9.32934,2.20044,991122000.0,1239877000.0,10738809000.0,635363000.0,11868488000.0,196834000.0,880233000.0,3501567000.0,1834582000.0,1033369000.0,7076065000.0,1666985000.0,53.5088708568285,329932000.0,70884000.0,4.99125593779311,259638000.0,11671654000.0,0.28305098831466025,5.035319101374762,0.08491701347555368,0.08350869967598232,0.09229347500267487,153136000.0,0.12350902549204477,0.05443641492456853,0.05353360933591541,0.059165127157024586,0.09422410023855034,0.02826780163291338,0.02779899175025496,0.030723332540880464,0.04662647954760167,0.07414908810826695,0.02224517621924022,0.021876249106036083,0.024177541475968144,0.03669242721766971,18.0536857066381,5.30772655847318,8.87527983065304,13.6648676817602,29.51162,,,
2411,2021-04-30,30902017.753968254,24304030.968253966,22836090.76190476,1961798.9285714286,2145318.4603174604,2144986.603174603,AAPL,0.3496144922028556,0.3116847719726962,0.28305089174517833,0.8036627291197944,0.18600351715741525,-0.002300308192577205,29.189399517699307,31.709239459505007,92.80293119053015,51813193755.0,0.5828059093056477,0.519066256812262,0.1592263011591673,131.4600067138672,118.25981942249079,129.12037137993454,4.50369,4.50369,4.45645,0.76545,88903000000.0,99820000000.0,325406000000.0,76311000000.0,337158000000.0,56715000000.0,69834000000.0,69178000000.0,69178000000.0,121645000000.0,230773000000.0,1666985000.0,4.14579500974002,23981000000.0,2269000000.0,1.41655015663214,32135000000.0,280443000000.0,1.2851340021394084,1.5675394516441858,0.31700916050676964,0.2636834955718091,0.2732063944733656,51811000000.0,0.5190442797034662,0.27210877076625195,0.22633602050077412,0.2345101196658943,0.34665645147301166,0.08551113773565394,0.07112689006341241,0.07369562945981328,0.10391596937250025,0.46452629448668653,0.11458656482779032,0.09531139703047237,0.09875355709482923,0.1392493922599264,103.400337391516,23.2104240234322,33.5374737133553,41.4123460570337,175.84348,,0.11142360309340327,
2453,2021-06-30,27679733.095238097,21986786.484126985,18888691.365079366,2073315.7857142857,2164496.6825396824,2158795.619047619,AAPL,0.34319295872507694,0.275110397555815,0.21051874285780378,0.5118734082548408,0.018741446466256972,0.12314894249596575,30.410620338848187,33.0358848886877,96.68560345190373,51813285537.0,0.5828069416892568,0.5190671762873171,0.15922658321297087,136.9600067138672,121.84864692925488,129.5876373425168,4.50369,4.50369,4.45645,0.76545,88903000000.0,99820000000.0,325406000000.0,76311000000.0,337158000000.0,56715000000.0,69834000000.0,69178000000.0,69178000000.0,121645000000.0,230773000000.0,1666985000.0,4.14579500974002,23981000000.0,2269000000.0,1.41655015663214,32135000000.0,280443000000.0,1.2851340021394084,1.5675394516441858,0.31700916050676964,0.2636834955718091,0.2732063944733656,51811000000.0,0.5190442797034662,0.27210877076625195,0.22633602050077412,0.2345101196658943,0.34665645147301166,0.08551113773565394,0.07112689006341241,0.07369562945981328,0.10391596937250025,0.46452629448668653,0.11458656482779032,0.09531139703047237,0.09875355709482923,0.1392493922599264,103.400337391516,23.2104240234322,33.5374737133553,41.4123460570337,175.84348,,,
3071,2021-04-30,1987803.1587301588,1957898.6825396826,1723798.6666666667,175022.13293650793,189260.79206349203,187121.54841269844,ABBV,0.24458687307062482,0.2553616341302887,0.21094588883559165,0.42509719195629514,0.4185070782569831,0.1012459364432523,39.22906962016409,14.359697938037932,40.58078736928435,75753196933.8,5.724567137746543,3.546497983792135,1.5091781439147327,111.5,101.18077362166098,107.8155105891235,2.84228,2.84228,2.83181,-0.02805,13233000000.0,21360000000.0,50195000000.0,5084000000.0,150501000000.0,4792000000.0,9777000000.0,13733000000.0,-99909000000.0,85530000000.0,118550000000.0,113642000000.0,7.7647872873874,4877000000.0,188000000.0,2.74760563380282,4689000000.0,145709000000.0,0.9635913493045948,2.7614774624373957,0.09081800026079377,0.08792632607092311,0.26363183584022315,75753000000.0,3.546488764044944,0.03489146174910266,0.03378050644181766,0.10128498854467577,0.3551299788829826,0.033470821980797344,0.03240510029833689,0.09716107181990238,0.041138760016870515,0.3414403262215102,0.032180579099437924,0.03115593916319493,0.09341567885247534,0.039552931252636016,161.683876092137,4.27554820024824,5.34670267697306,10.7379268736017,622.80638,,0.05467759586206622,
3113,2021-06-30,1839590.5674603174,1825499.007936508,1808807.7301587302,181083.9900793651,199009.13015873014,194003.13809523807,ABBV,0.2249951749522866,0.207645459993983,0.15555483098726816,0.20534409976938495,0.10165231565328314,0.05349796020204178,39.63015585714582,14.50651450202806,40.995693852086475,75753198947.3,5.724567289904028,3.546498078057116,1.5091781840282896,112.63999938964844,105.74511024318845,113.0479078748885,2.84228,2.84228,2.83181,-0.02805,13233000000.0,21360000000.0,50195000000.0,5084000000.0,150501000000.0,4792000000.0,9777000000.0,13733000000.0,-99909000000.0,85530000000.0,118550000000.0,113642000000.0,7.7647872873874,4877000000.0,188000000.0,2.74760563380282,4689000000.0,145709000000.0,0.9635913493045948,2.7614774624373957,0.09081800026079377,0.08792632607092311,0.26363183584022315,75753000000.0,3.546488764044944,0.03489146174910266,0.03378050644181766,0.10128498854467577,0.3551299788829826,0.033470821980797344,0.03240510029833689,0.09716107181990238,0.041138760016870515,0.3414403262215102,0.032180579099437924,0.03115593916319493,0.09341567885247534,0.039552931252636016,161.683876092137,4.27554820024824,5.34670267697306,10.7379268736017,622.80638,,,
3731,2021-04-30,322076.3968253968,341822.8333333333,318765.4126984127,21031.23876984127,23062.46238095238,22035.59547619048,ABC,0.27818800656653253,0.2787105168757222,0.23067452294294455,0.37097705362427913,0.2728044432998076,0.1641290417419099,-7.63714961427071,-35.46490016418483,27.663449909481,-1190781186.4099998,-0.5388432996528324,-0.4564707850670207,-0.006120828893040782,120.80000305175781,105.43710145033774,115.12137236212743,-15.81742,-15.81742,-15.88745,0.9205,2209884000.0,2608669000.0,194545740000.0,-3221511000.0,45846768000.0,1097846000.0,4890918000.0,-511548000.0,-9083209000.0,3700112000.0,10802317000.0,8571661000.0,-3.40618477685018,903053000.0,65410000.0,4.36677288794542,406393000.0,44748922000.0,-4.319993431701424,2.0129271318563804,0.049384072313518525,0.04820152207893913,0.011359200155192296,-1190806000.0,-0.4564802970403681,-0.07199080683999494,-0.07026691608882878,-0.016559144394526448,-1.7653338494139357,0.02018044144169551,0.019697200901926174,0.004641854404008024,0.08359808363335385,-0.7944376676284532,0.009081626592032764,0.008864158101613619,0.0020889329162386183,0.037620910402833024,-285.417320072083,-7.47097142760511,-31.7745575113954,23.0870712108124,104.34481,,0.015079828888153957,
3773,2021-06-30,323621.2619047619,354049.3888888889,320414.49206349207,21801.760079365074,24234.27920634921,23247.563174603176,ABC,0.25941743878543433,0.27588345757731575,0.22698957199294684,0.15458186353953218,0.18812826031086805,-0.026736223033504203,-6.232735874611959,-83.43315114083087,-52.29199610297229,-450159482.5500002,-0.19474423676922167,-0.16552098671079984,-0.002293429141425468,114.48999786376953,109.62421391364707,116.76814472620518,-18.36914,-18.36914,-18.42554,-2.55172,2311542000.0,2719652000.0,196282272000.0,-3746521000.0,47003250000.0,1502442000.0,6641180000.0,-102782000.0,-8651688000.0,6190997000.0,14006804000.0,8548906000.0,-1.37223629095006,-453903000.0,86202000.0,-2.18943636495188,1960790000.0,45500808000.0,-22.489755015469633,1.5385232840934957,0.050802218721038975,0.04917834405067735,0.011776621375159137,-450183000.0,-0.16552963393845976,-0.0823396586715559,-0.07970770106322435,-0.01908741406865313,4.416172092389718,-0.009975712958767678,-0.009656842877886103,-0.0023125012532970884,-0.03240589359285673,-19.07717304586406,0.04309352044913137,0.04171605154962689,0.00998964389407516,0.13998839421184162,-226.455663838077,-8.41036210786232,-31.2861413303669,23.0870712108124,104.34481,,,
