Instrument,date,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce
FCX.N,2021-01-26T13:11:29Z,0.40582,0.40582,0.38968,0.479,2225000000.0,3721000000.0,14198000000.0,590000000.0,42144000000.0,3364000000.0,3657000000.0,18668000000.0,18668000000.0,9711000000.0,38727000000.0,,1327000000.0,388000000.0,0.893602693602694,1173000000.0,38780000000.0,0.11918791514891794,0.6614149821640903,0.0573749355337803,0.05279517843583903,0.15671221298774476,6054000000.0,1.626981994087611,0.015214027849406911,0.013999620349278664,0.04155514861248063,0.07108420827083779,0.03421866941722537,0.03148728170083523,0.09346386815044372,0.034265499522297106,0.06283479751446325,0.030247550283651368,0.027833143507972665,0.08261727003803353,0.03028894569680068
FCX.N,2020-10-22T12:09:02Z,-0.07318,-0.07387,-0.07951,0.36899,1374000000.0,2826000000.0,13614000000.0,-106000000.0,41099000000.0,3536000000.0,2403000000.0,17562000000.0,17562000000.0,10030000000.0,38003000000.0,,1237000000.0,436000000.0,0.846680355920602,904000000.0,37563000000.0,0.07823710283566791,0.38857466063348417,0.03657854803929399,0.03343147035207669,0.10092551784927281,7627000000.0,2.6988676574663835,-0.002821925831270133,-0.0025791381785444903,-0.007786102541501395,0.0704361690012527,0.03293134201208636,0.03009805591376919,0.09086234758337006,0.03255006183722338,0.05147477508256463,0.024066235391209435,0.021995668994379425,0.06640223299544587,0.023787595716127673
FCX.N,2020-07-23T11:58:01Z,-0.44217,-0.44355,-0.44796,0.0861,423000000.0,1806000000.0,12916000000.0,-642000000.0,40230000000.0,3656000000.0,1465000000.0,17155000000.0,17155000000.0,9914000000.0,37324000000.0,,491000000.0,527000000.0,0.33676268861454,-164000000.0,36574000000.0,0.024657534246575342,0.11570021881838075,0.011565593044239077,0.010514541387024609,0.032750077423350885,8449000000.0,4.678294573643411,-0.017553453272816755,-0.015958240119313946,-0.049705791266646024,0.028621393179830954,0.01342483731612621,0.012204822271936366,0.03801486528336946,0.013155074482906442,-0.009559895074322354,-0.00448405971455132,-0.004076559781257768,-0.012697429544750697,-0.004393955631765084
FCX.N,2020-04-24T12:11:18Z,-0.52827,-0.52965,-0.52965,-0.35952,-56000000.0,1342000000.0,13408000000.0,-767000000.0,40219000000.0,3755000000.0,1602000000.0,16963000000.0,16963000000.0,10074000000.0,37076000000.0,,-38000000.0,610000000.0,-0.026170798898072,-346000000.0,36464000000.0,-0.0033013028355833285,-0.014913448735019973,-0.00153576129881527,-0.001392376737362938,-0.004176610978520286,8472000000.0,6.312965722801788,-0.021034444931987716,-0.01907058852781024,-0.05720465393794749,-0.002240169781288687,-0.0010421237384817903,-0.0009448270717819936,-0.0028341288782816228,-0.001024921782285036,-0.02039733537699699,-0.009488810881965775,-0.008602899127278152,-0.0258054892601432,-0.00933218254396375
FCX.N,2020-01-23T13:00:01Z,-0.16875,-0.17082,-0.1709,-0.32713,667000000.0,2079000000.0,14402000000.0,-245000000.0,40809000000.0,3959000000.0,2020000000.0,17448000000.0,17448000000.0,9826000000.0,37600000000.0,,170000000.0,735000000.0,0.117160578911096,-195000000.0,36850000000.0,0.03822787712058689,0.16847688810305633,0.018100407055630936,0.016344433825871744,0.04631301208165533,7806000000.0,3.7546897546897546,-0.006648575305291723,-0.006003577642186773,-0.017011526176919874,0.009743237047226043,0.004613297150610584,0.004165747751721434,0.011803916122760728,0.0045212765957446804,-0.011176066024759285,-0.005291723202170963,-0.0047783577152098805,-0.013539786140813775,-0.005186170212765957
FCX.N,2019-10-23T12:00:01Z,0.15838,0.06936,0.06775,-0.52532,529000000.0,1953000000.0,14175000000.0,229000000.0,40943000000.0,3938000000.0,2247000000.0,17542000000.0,17542000000.0,9919000000.0,37562000000.0,,224000000.0,669000000.0,0.154269972451791,-446000000.0,37005000000.0,0.030156196556835026,0.13433214829862875,0.014295365491149844,0.012920401533839729,0.03731922398589065,7672000000.0,3.92831541218638,0.006188352925280367,0.005593141684781281,0.01615520282186949,0.012769353551476457,0.006053236049182543,0.005471020687296974,0.01580246913580247,0.005963473723443906,-0.02542469501767187,-0.012052425347925956,-0.010893192975600225,-0.031463844797178134,-0.011873702145785635
FCX.N,2019-07-24T12:00:01Z,0.6837,0.59813,0.59441,-0.64934,1817000000.0,3377000000.0,15930000000.0,991000000.0,41086000000.0,4275000000.0,2623000000.0,17817000000.0,17817000000.0,9916000000.0,37800000000.0,,554000000.0,629000000.0,0.381805651274983,-67000000.0,36811000000.0,0.1019812538586743,0.42502923976608187,0.04936024557876722,0.04422430998393614,0.1140615191462649,7293000000.0,2.1596091205211727,0.026921300698160875,0.024120138246604684,0.06220966729441306,0.031093899085143404,0.015049849229849773,0.013483911794771942,0.034777150031387316,0.014656084656084657,-0.0037604534994668012,-0.001820108119855478,-0.001630725794674585,-0.004205900816070308,-0.0017724867724867724
LNT.OQ,2021-05-06T22:00:00Z,2.46374,2.46374,2.46043,-0.01158,750100000.0,1383200000.0,3401100000.0,615400000.0,17594000000.0,2204000000.0,14000000.0,5966000000.0,5966000000.0,7115000000.0,16186000000.0,,145000000.0,214000000.0,0.579073482428115,-122000000.0,15390000000.0,0.12572913174656386,0.34033575317604353,0.048739441195581545,0.042633852449698764,0.2205462938461086,7101000000.0,5.133747831116252,0.039987004548408055,0.034977833352279185,0.18094146011584486,0.02430439155212873,0.009421702404158544,0.008241445947482096,0.04263326570815325,0.00895835907574447,-0.020449212202480724,-0.00792722547108512,-0.00693418210753666,-0.035870747699273765,-0.007537377980971209
LNT.OQ,2021-02-18T23:00:00Z,2.47532,2.47532,2.47253,-0.20675,740400000.0,1355800000.0,3415800000.0,614400000.0,17710000000.0,2206000000.0,54000000.0,5888000000.0,5888000000.0,7166000000.0,16413000000.0,,65000000.0,358000000.0,0.259481037924152,-129000000.0,15504000000.0,0.12574728260869567,0.3356300997280145,0.047755417956656346,0.0418068887634105,0.21675742139469523,7112000000.0,5.245611447116094,0.039628482972136225,0.03469226425748165,0.17987001580888812,0.011039402173913044,0.004192466460268318,0.0036702428006775835,0.019029217167281457,0.00396027539145799,-0.021908967391304348,-0.008320433436532508,-0.007284020327498589,-0.037765677147373965,-0.007859623469201243
LNT.OQ,2020-11-02T23:00:00Z,2.68207,2.68207,2.67756,0.03997,789300000.0,1387300000.0,3478900000.0,661900000.0,17540000000.0,2022000000.0,189000000.0,5909000000.0,5909000000.0,7003000000.0,16245000000.0,,116300000.0,351000000.0,0.4652,2000000.0,15518000000.0,0.13357590116771026,0.3903560830860534,0.050863513339347854,0.045,0.22688206042139758,6814000000.0,4.911698983637281,0.042653692486145124,0.03773660205245154,0.19026128948805657,0.019681841259096295,0.0074945224900116,0.006630558722919042,0.03343010721779873,0.007159125884887658,0.00033846674564224065,0.0001288825879623663,0.00011402508551881414,0.0005748943631607692,0.00012311480455524777
LNT.OQ,2020-08-06T22:00:10Z,2.6421,2.6421,2.63562,0.14014,807500000.0,1393300000.0,3549100000.0,641900000.0,17269700000.0,2043700000.0,208100000.0,5748300000.0,5748300000.0,6765200000.0,16048800000.0,,159500000.0,306100000.0,0.638510808646918,164900000.0,15226000000.0,0.1404763147365308,0.3951167001027548,0.05303428346249836,0.04675819498891121,0.2275224704854752,6557100000.0,4.706165219263618,0.04215815053198476,0.03716914596084472,0.180862753937618,0.027747333994398344,0.010475502430053855,0.009235829226911874,0.044940970950381784,0.009938437764817308,0.028686742167249448,0.010830158938657559,0.009548515608261868,0.046462483446507566,0.010274911519864413
LNT.OQ,2020-05-07T22:00:10Z,2.50196,2.50196,2.4949,0.16662,789200000.0,1365800000.0,3576200000.0,602100000.0,16879000000.0,2033600000.0,55200000.0,5702400000.0,5702400000.0,6461600000.0,15228800000.0,,160200000.0,277900000.0,0.654946852003271,-184900000.0,14845400000.0,0.13839786756453423,0.3880802517702596,0.05316124860226063,0.04675632442680253,0.22068116995693754,6406400000.0,4.69058427295358,0.040558017971897016,0.035671544522779784,0.16836306694256473,0.028093434343434344,0.010791221523165424,0.009491083594999703,0.04479615234047313,0.010519541920571548,-0.03242494388327722,-0.01245503657698681,-0.010954440428935364,-0.05170292489234383,-0.012141468795965539
LNT.OQ,2020-02-20T23:00:05Z,2.33534,2.33534,2.32863,0.10095,777700000.0,1344900000.0,3647700000.0,557200000.0,16700700000.0,1991600000.0,16300000.0,5405100000.0,5405100000.0,6527600000.0,14646600000.0,,151200000.0,534500000.0,0.626346313173157,-398500000.0,14709100000.0,0.14388262936855933,0.39049005824462746,0.05287203159948603,0.04656691036902645,0.21320284014584534,6511300000.0,4.841475202617295,0.03788131156902869,0.03336387097546809,0.15275379005948955,0.027973580507298663,0.010279350878027888,0.009053512727011442,0.04145077720207254,0.010323214944082585,-0.07372666555660395,-0.027092072254590694,-0.02386127527588664,-0.10924692271842532,-0.02720767959799544
LNT.OQ,2019-11-06T23:00:04Z,2.23439,2.23439,2.23001,0.07149,738200000.0,1292300000.0,3641100000.0,531000000.0,16533400000.0,2019400000.0,193700000.0,5169200000.0,5169200000.0,6541500000.0,14451300000.0,,232300000.0,351400000.0,0.968320133388912,-110100000.0,14514000000.0,0.14280739766308131,0.3655541249876201,0.050861237425933584,0.04464901351204229,0.20274092993875478,6347800000.0,4.912017333436508,0.036585365853658534,0.03211680598062105,0.14583504984757353,0.04493925559080709,0.016005236323549676,0.01405034657118318,0.06379940127983302,0.016074678402635056,-0.02129923392401145,-0.007585779247622985,-0.006659247341744589,-0.03023811485540084,-0.00761869174399535
LNT.OQ,2019-08-01T22:00:04Z,2.1629,2.13909,2.13786,-0.03444,704100000.0,1243400000.0,3579500000.0,510500000.0,16121600000.0,2004900000.0,170200000.0,4899600000.0,4899600000.0,6535400000.0,14172600000.0,,95800000.0,278500000.0,0.402351952960941,224700000.0,14116700000.0,0.14370560862111192,0.35118958551548707,0.049877095921851425,0.043674325129019455,0.19670345020254226,6365200000.0,5.1191893196075275,0.036162842590690455,0.031665591504565306,0.14261768403408298,0.019552616540125724,0.006786288580192254,0.005942338229456133,0.026763514457326443,0.006759521894359539,0.045860886602987996,0.01591731778673486,0.01393782254863041,0.06277413046514876,0.01585453621777232
NWSA.OQ,2021-05-06T20:15:01Z,-0.09214,-0.09214,-0.09436,1.37458,601000000.0,1265000000.0,8789000000.0,-53000000.0,15397000000.0,1909000000.0,1974000000.0,9129000000.0,2910000000.0,1212000000.0,12228000000.0,6219000000.0,577000000.0,80000000.0,0.970563498738436,459000000.0,13488000000.0,0.06583415489100668,0.3148245154531168,0.044558125741399765,0.03903357796973436,0.06838093070884059,-762000000.0,-0.6023715415019762,-0.003929418742586003,-0.0034422290056504512,-0.006030265104107407,0.06320517033629094,0.04277876631079478,0.0374748327596285,0.06565024462396177,0.04718678442917893,0.05027932960893855,0.034030249110320286,0.029811002143274663,0.05222437137330754,0.03753680078508342
NWSA.OQ,2021-02-04T21:00:00Z,-1.46672,-1.46672,-1.4681,0.24655,563000000.0,1214000000.0,8720000000.0,-862000000.0,15094000000.0,1917000000.0,1562000000.0,9074000000.0,2848000000.0,1256000000.0,12233000000.0,6226000000.0,328000000.0,80000000.0,0.553493081336483,143000000.0,13177000000.0,0.062045404452281246,0.2936880542514345,0.04272596190331639,0.037299589240757915,0.06456422018348623,-306000000.0,-0.25205930807248766,-0.06541701449495332,-0.05710878494766132,-0.09885321100917431,0.03614723385497024,0.02489185702360173,0.02173048893600106,0.03761467889908257,0.026812719692634678,0.015759312320916905,0.010852242543826364,0.009473963164171194,0.01639908256880734,0.011689691817215728
NWSA.OQ,2020-11-05T21:15:00Z,-1.71327,-1.71327,-1.71392,0.44459,425000000.0,1071000000.0,8785000000.0,-1008000000.0,14400000000.0,1857000000.0,1539000000.0,8454000000.0,2588000000.0,1284000000.0,11662000000.0,5866000000.0,155000000.0,93000000.0,0.262356127285037,68000000.0,12543000000.0,0.05027206056304708,0.22886375875067314,0.03388344096308698,0.029513888888888888,0.048377916903813316,-255000000.0,-0.23809523809523808,-0.08036354939009806,-0.07,-0.1147410358565737,0.018334516205346582,0.01235749023359643,0.010763888888888889,0.017643710870802503,0.013291030697993483,0.008043529690087533,0.005421350554093917,0.004722222222222222,0.007740466704610131,0.0058309037900874635
NWSA.OQ,2020-08-06T20:45:00Z,-2.15786,-2.15786,-2.15838,-0.58742,377000000.0,1021000000.0,9008000000.0,-1269000000.0,14261000000.0,1764000000.0,1517000000.0,8389000000.0,2574000000.0,1259000000.0,11579000000.0,5815000000.0,318000000.0,103000000.0,0.54035683942226,177000000.0,12497000000.0,0.0449398021218262,0.213718820861678,0.03016724013763303,0.02643573381950775,0.04185168738898757,-258000000.0,-0.25269343780607245,-0.10154437064895575,-0.08898394222004068,-0.1408747779751332,0.03790678269161998,0.025446107065695767,0.022298576537409718,0.03530195381882771,0.027463511529493046,0.02109905829061867,0.014163399215811796,0.012411471846294089,0.019649200710479573,0.015286294153208395
NWSA.OQ,2020-05-07T20:15:00Z,-1.57044,-1.57044,-1.57096,-1.25795,459000000.0,1108000000.0,9551000000.0,-923000000.0,14428000000.0,1868000000.0,1388000000.0,8568000000.0,2891000000.0,1115000000.0,11739000000.0,5677000000.0,270000000.0,98000000.0,0.458949515553289,180000000.0,12560000000.0,0.05357142857142857,0.24571734475374732,0.036544585987261145,0.03181314111449959,0.04805779499528845,-273000000.0,-0.2463898916967509,-0.07348726114649681,-0.06397283060715275,-0.09663909538268244,0.031512605042016806,0.021496815286624203,0.018713612420293874,0.02826929117369909,0.023000255558395095,0.02100840336134454,0.014331210191082803,0.012475741613529248,0.01884619411579939,0.015333503705596729
NWSA.OQ,2020-02-06T21:45:00Z,-0.31249,-0.31249,-0.31312,-0.01791,441000000.0,1098000000.0,9742000000.0,-183000000.0,16282000000.0,1646000000.0,1272000000.0,10127000000.0,2894000000.0,1201000000.0,13555000000.0,7233000000.0,165000000.0,120000000.0,0.279518888700661,-101000000.0,14636000000.0,0.04354695368816036,0.26792223572296475,0.030131183383438096,0.02708512467755804,0.04526791213303223,-71000000.0,-0.06466302367941712,-0.012503416233943701,-0.011239405478442452,-0.018784643810305892,0.01629307791053619,0.011273572014211534,0.0101338901854809,0.016936973927324985,0.01217263002582073,-0.009973338599782758,-0.006900792566274939,-0.006203169143839823,-0.010367481010059536,-0.007451125046108447
NWSA.OQ,2019-11-07T21:45:00Z,-0.29458,-0.29458,-0.2953,-0.55988,464000000.0,1122000000.0,9890000000.0,-173000000.0,16233000000.0,1558000000.0,1441000000.0,9829000000.0,2705000000.0,1329000000.0,12741000000.0,7124000000.0,27000000.0,117000000.0,0.046020112493608,-178000000.0,14675000000.0,0.04720724387018008,0.29781771501925547,0.03161839863713799,0.028583749152960018,0.046916076845298284,-112000000.0,-0.09982174688057041,-0.011788756388415672,-0.010657303024702766,-0.01749241658240647,0.0027469732424458236,0.0018398637137989778,0.0016632785067455184,0.002730030333670374,0.0021191429244172355,-0.01810967545019839,-0.01212947189097104,-0.010965317562988974,-0.017997977755308394,-0.013970645946158072
NWSA.OQ,2019-08-08T20:45:00Z,0.2653,0.2653,0.26408,0.55261,602000000.0,1261000000.0,10074000000.0,155000000.0,15711000000.0,1556000000.0,1643000000.0,10311000000.0,2738000000.0,1453000000.0,12371000000.0,7573000000.0,267000000.0,155000000.0,0.456410256410256,32000000.0,14155000000.0,0.058384249830278345,0.38688946015424164,0.04252914164606146,0.03831710266692127,0.05975779233670836,-190000000.0,-0.1506740681998414,0.01095019427764041,0.009865699191649162,0.015386142545165774,0.02589467558917661,0.018862592723419287,0.016994462478518237,0.026503871351995237,0.02158273381294964,0.0031034817185530018,0.0022606852702225363,0.0020367895105340207,0.0031764939448084176,0.002586694689192466
TSLA.OQ,2021-04-26T20:56:40Z,1.17169,1.17169,0.99232,0.43829,2204000000.0,4594000000.0,35940000000.0,1112000000.0,52972000000.0,1587000000.0,17141000000.0,23864000000.0,22028000000.0,10872000000.0,37494000000.0,1836000000.0,1641000000.0,2860000000.0,1.44836716681377,-2109000000.0,51385000000.0,0.09235668789808917,1.3887838689350978,0.04289189452174759,0.04160688665710186,0.06132442960489705,-6269000000.0,-1.3646060078363083,0.02164055658266031,0.02099222230612399,0.03094045631608236,0.06876466644317801,0.03193538970516688,0.03097863021973873,0.04565943238731219,0.043767002720435266,-0.08837579617834394,-0.041043105964775714,-0.039813486370157816,-0.05868113522537562,-0.056248999839974397
TSLA.OQ,2021-01-27T22:13:20Z,0.7334,0.7334,0.62182,0.16724,1994000000.0,4316000000.0,31536000000.0,690000000.0,52148000000.0,1536000000.0,19384000000.0,23075000000.0,22555000000.0,11739000000.0,37296000000.0,520000000.0,3019000000.0,1169000000.0,2.61385281385281,-455000000.0,50612000000.0,0.08641386782231852,1.2981770833333333,0.039397771279538446,0.0382373245378538,0.06322932521562659,-7645000000.0,-1.7713160333642262,0.013633130482889434,0.013231571680601366,0.021879756468797563,0.13083423618634887,0.059649885402671306,0.05789292015034134,0.09573186199898528,0.08094701844701845,-0.01971830985915493,-0.008989962854658974,-0.00872516683286032,-0.014427955352612886,-0.012199699699699699
TSLA.OQ,2020-10-21T20:44:12Z,0.56616,0.56616,0.50472,0.16039,1766000000.0,4047000000.0,28176000000.0,525000000.0,45691000000.0,1436000000.0,14531000000.0,16892000000.0,16371000000.0,13733000000.0,31781000000.0,521000000.0,2400000000.0,1026000000.0,2.17194570135747,793000000.0,44255000000.0,0.10454653090220223,1.2298050139275767,0.03990509546943848,0.038650937821452805,0.06267745599091425,-798000000.0,-0.19718309859154928,0.011863066320189809,0.011490227834803354,0.018632879045996593,0.14207909069381955,0.0542311603208677,0.0525267558162439,0.08517887563884156,0.07551681822472546,0.04694529955008288,0.0179188792226867,0.017355715567617256,0.02814452015900057,0.02495201535508637
TSLA.OQ,2020-07-22T20:57:54Z,0.40577,0.40577,0.38866,0.57413,1218000000.0,3445851000.0,25708000000.0,368000000.0,38135000000.0,1415000000.0,8615000000.0,10724000000.0,10216000000.0,14139000000.0,25252000000.0,508000000.0,964000000.0,566000000.0,0.931400966183575,509000000.0,36720000000.0,0.11357702349869452,0.8607773851590106,0.033169934640522876,0.03193916349809886,0.047378248016181734,5524000000.0,1.6030873070251732,0.010021786492374727,0.009649927887767144,0.014314610238058191,0.08989183140619172,0.026252723311546843,0.025278615445129146,0.037498055080130696,0.03817519404403612,0.047463632972771355,0.01386165577342048,0.013347318736069229,0.019799284269488095,0.020156819261840646
TSLA.OQ,2020-04-29T20:59:56Z,-0.16836,-0.16836,-0.17412,0.82926,840887000.0,3033310000.0,26021676000.0,-144334000.0,37250000000.0,1373000000.0,8080000000.0,10040000000.0,9524000000.0,13943000000.0,24632000000.0,516000000.0,-440000000.0,481000000.0,-0.442211055276382,-634000000.0,35877000000.0,0.08375368525896415,0.6124450109249818,0.023438052234021796,0.022574147651006713,0.032314867036235484,5863000000.0,1.9328720111033821,-0.004023023106725757,-0.003874738255033557,-0.0055466834649697426,-0.043824701195219126,-0.012264124648103242,-0.011812080536912751,-0.01690898003648958,-0.017862942513803184,-0.06314741035856573,-0.017671488697494218,-0.01702013422818792,-0.024364303052578164,-0.025738876258525497
TSLA.OQ,2020-01-29T22:14:57Z,-0.99762,-0.99762,-1.00197,-0.04548,79527000.0,2186527000.0,24578140000.0,-862469000.0,34309000000.0,1323000000.0,6268000000.0,7467000000.0,6930000000.0,13419000000.0,22999000000.0,537000000.0,1425000000.0,449000000.0,1.58333333333333,781000000.0,32986000000.0,0.010650462032944957,0.06011111111111111,0.002410931910507488,0.0023179632166486926,0.0032356801613140783,7151000000.0,3.2704832823925796,-0.026146516704056266,-0.025138272756419597,-0.03509089784662306,0.19083969465648856,0.04320014551627963,0.04153429129382961,0.057978349866995633,0.06195921561807035,0.10459354493102986,0.023676711332080276,0.022763706316126963,0.031776204383244626,0.033957998173833645
TSLA.OQ,2019-10-23T21:29:01Z,-0.95214,-0.95214,-0.95649,-0.20479,151678000.0,2178415000.0,24420013000.0,-827986000.0,32795000000.0,1308000000.0,5338000000.0,6882000000.0,6345000000.0,13343000000.0,22049000000.0,537000000.0,756000000.0,409933000.0,0.821739130434783,394145000.0,31487000000.0,0.022039814007555943,0.1159617737003058,0.004817162638549243,0.0046250343040097576,0.006211217004675632,8005000000.0,3.674690084304414,-0.026296122209165686,-0.025247324287238908,-0.0339060425561608,0.10985178727114212,0.024009908851271952,0.02305229455709712,0.030958214477609,0.03428726926391219,0.057271868642836385,0.012517705719820879,0.012018447934136301,0.016140245297985713,0.01787586738627602
TSLA.OQ,2019-07-24T20:57:51Z,-0.74735,-0.74735,-0.76229,0.38188,333619000.0,2332330000.0,24941426000.0,-659470000.0,31872597000.0,1336531000.0,4954740000.0,6570234000.0,6089401000.0,13025486000.0,21703597000.0,480833000.0,863606000.0,273207000.0,0.977737271728916,2212844000.0,30536066000.0,0.05077733913282236,0.24961560936484076,0.010925408662661392,0.010467267540200756,0.013376099666474564,8070746000.0,3.460379105872668,-0.02159642961211834,-0.02069081474597128,-0.02644074961872669,0.1314421982535173,0.02828150816807902,0.027095564255400963,0.034625365847165274,0.039790915763870845,0.33679835451827134,0.07246657116866331,0.06942779090138153,0.08872163123311394,0.10195747737114728
FFIV.OQ,2021-04-27T20:05:00Z,4.55569,4.55569,4.49444,-0.29562,398008000.0,506938000.0,2467972000.0,278454000.0,4519192000.0,198013000.0,643271000.0,2007819000.0,-475300000.0,378685000.0,3192088000.0,2483119000.0,128476000.0,9393000.0,2.06692622027736,114083000.0,4321179000.0,0.19822902363211026,2.010009443824395,0.09210634412506402,0.08807061085255949,0.16126925264954384,-264586000.0,-0.5219297034351341,0.0644393578696925,0.06161588177709644,0.11282704990170067,0.06398783954131324,0.029731700538209595,0.028428975799213666,0.05205731669565133,0.04024826383232542,0.05681936469372986,0.026400896607152818,0.025244114434615744,0.046225402881394116,0.035739302926485736
FFIV.OQ,2021-01-26T21:05:00Z,4.85131,4.85131,4.80361,-0.19749,394380000.0,498918000.0,2406134000.0,296592000.0,4899339000.0,170125000.0,1373344000.0,2401590000.0,314327000.0,383504000.0,3580090000.0,2087263000.0,137363000.0,4697000.0,2.20550078674416,127666000.0,4729214000.0,0.1642162067630195,2.3181778104335047,0.08339229309563914,0.08049657310914798,0.16390608336859044,-989840000.0,-1.9839733182607162,0.06271486128561744,0.0605371459292774,0.12326495531836548,0.057196690525859954,0.029045629992637254,0.02803704744660453,0.057088674196865176,0.03836858849917181,0.0531589488630449,0.026995183554814818,0.026057800858442334,0.053058557835931,0.03565999737436768
FFIV.OQ,2020-10-26T20:08:52Z,5.0488,5.0488,5.01596,-0.30307,400067000.0,495924000.0,2350822000.0,307441000.0,4677920000.0,178556000.0,1209889000.0,2232268000.0,147402000.0,388322000.0,3389641000.0,2084866000.0,175904000.0,12083000.0,2.83871800664881,158821000.0,4499364000.0,0.1792199682117022,2.2405687851430365,0.0889163446211509,0.085522411670144,0.17018174919241014,-821567000.0,-1.656638920479751,0.0683298795118599,0.06572173102575504,0.13078021219811622,0.07880057412461228,0.0390953032473034,0.0376030372473236,0.0748265925705987,0.051894581166560115,0.07114781916866612,0.03529854441649975,0.03395120053357047,0.06755977270929062,0.04685481441840006
FFIV.OQ,2020-07-27T20:05:00Z,5.35187,5.35187,5.32482,-0.28634,430668000.0,521867000.0,2326394000.0,324615000.0,4573357000.0,163383000.0,1093571000.0,2153899000.0,58562000.0,393141000.0,3310041000.0,2095337000.0,159174000.0,12394000.0,2.59177725311406,141780000.0,4409974000.0,0.19994809413069042,2.63594131580397,0.09765771861693516,0.09416890043790589,0.18512255447701464,-700430000.0,-1.3421618918230125,0.07360927751501482,0.07097958895402218,0.1395356934379989,0.07390040108658763,0.036094090350646056,0.03480463038420136,0.0684209123648015,0.04808822609750151,0.06582481351261131,0.032149849409543005,0.031001297296493584,0.060944104910862044,0.04283330629439333
FFIV.OQ,2020-04-27T20:09:25Z,5.63821,5.63821,5.61421,-0.93658,445787000.0,529160000.0,2306536000.0,340648000.0,4440977000.0,163698000.0,821145000.0,1998194000.0,-112979000.0,397960000.0,3188971000.0,2111173000.0,181808000.0,13159000.0,2.97636042171436,568649000.0,4277279000.0,0.22309495474413396,2.723228139622964,0.1042221000781104,0.10038038927019888,0.19327120842683573,-423185000.0,-0.7997297603749338,0.07964128596708328,0.07670564382567169,0.14768813493481134,0.09098616050293415,0.042505527462669605,0.04093873938099657,0.07882296222560585,0.05701149367617329,0.28458147707379766,0.1329464362740892,0.12804592322815453,0.24653809868998358,0.17831739454513698
FFIV.OQ,2020-01-27T21:05:00Z,6.57479,6.57479,6.54323,-0.54938,504882000.0,578367000.0,2267982000.0,395356000.0,3875360000.0,120704000.0,1162218000.0,1929458000.0,759764000.0,0.0,2724853000.0,1169694000.0,144012000.0,22304000.0,2.3680342020883,121708000.0,3754656000.0,0.26167037582575003,4.1828108430540825,0.13446824422796655,0.1302800255976219,0.22261287787998318,-1162218000.0,-2.0094818687788205,0.10529752925434448,0.10201787704884191,0.17432060748277545,0.07463857725848398,0.03835557771470942,0.03716093472606416,0.06349785844861203,0.05285129142746416,0.06307885426891904,0.03241521992960207,0.031405598447628094,0.05366356523111736,0.044665895738228815
FFIV.OQ,2019-10-23T20:12:37Z,7.12417,7.12417,7.08167,-0.62493,532963000.0,601470000.0,2242447000.0,427734000.0,3390275000.0,285898000.0,972282000.0,1761497000.0,696118000.0,0.0,2284749000.0,1065379000.0,206086000.0,20534000.0,3.39470909929499,185552000.0,3104377000.0,0.3025625362972517,1.8641718375084821,0.17168114568559167,0.15720347169477403,0.2376702771570521,-972282000.0,-1.6165095515985834,0.13778416732246115,0.12616498661612996,0.19074430744628523,0.11699480612229257,0.06638562262251009,0.06078739925227305,0.09190228353223064,0.0902007178906742,0.10533767585184647,0.059771090946750344,0.0547306634417562,0.08274532240895771,0.08121329739065429
FFIV.OQ,2019-07-24T20:05:00Z,7.7491,7.78906,7.72267,-0.58097,575767000.0,637822000.0,2214768000.0,465778000.0,3177275000.0,133333000.0,986487000.0,1623782000.0,445014000.0,0.0,2105209000.0,1178768000.0,150345000.0,32952000.0,2.49759120207323,117393000.0,3043942000.0,0.3545839281381368,4.318263295658239,0.18915176438972883,0.18121409069092226,0.2599671839217471,-986487000.0,-1.5466493786667754,0.15301802728172875,0.1465966905603072,0.210305548933342,0.09258939931591802,0.049391545568213846,0.04731885027263929,0.0678829565895841,0.07141571216919555,0.0722960348125549,0.03856610934111097,0.036947698892919247,0.053004648793914304,0.055763109505992045
MCD.N,2021-04-29T11:03:45Z,6.92716,6.92716,6.87709,0.57497,7579900000.0,9363900000.0,19618000000.0,5160800000.0,51103100000.0,3499100000.0,3019700000.0,-7235500000.0,-9981300000.0,35723200000.0,46523300000.0,2745800000.0,2124000000.0,368700000.0,2.82822902796272,456800000.0,47604000000.0,-1.0475986455669961,2.1662427481352347,0.15922821611629276,0.14832563973614124,0.3863747578754205,32703500000.0,3.4925084633539445,0.1084110578942946,0.10098800268476864,0.26306453257212764,-0.293552622486352,0.04461809931938492,0.04156303629329727,0.10826791721888061,0.04565454299243605,-0.0631331628774791,0.009595832283001428,0.008938792362889922,0.023284738505454174,0.00981873598820376
