,date,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,Instrument,1yr_vol,6mth_vol,3mth_vol,1yr_mom,6m_mom,3m_mom,p_e,p_b,p_cf,ev,ev_ebit,ev_ebitda,ev_sales,close,200_ma,50_ma,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,bvps,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret
307,2020-10-30,524324.4801587302,439736.34126984124,349243.49206349207,27025.912817460317,31000.983015873015,29243.307142857146,A,0.3593539288217499,0.2347195803817823,0.217134115183022,0.3592954133173447,0.3745817879540072,0.032133178054700506,45.652930542563176,6.333228040234541,109.83475468076503,1364031475.3200002,1.653371485236364,1.2039112756575465,0.26115862058587025,102.08999633789062,91.23540546297723,101.31510863540448,2.23622,2.23622,2.21272,0.03183,825000000.0,1133000000.0,5223000000.0,691000000.0,9546000000.0,840000000.0,1358000000.0,4981000000.0,499000000.0,2722000000.0,8232000000.0,4482000000.0,16.1197411003236,290000000.0,25000000.0,0.92948717948718,104000000.0,8706000000.0,0.16562939168841598,0.9821428571428571,0.09476223294279806,0.08642363293526084,0.15795519816197587,1364000000.0,1.203883495145631,0.0793705490466345,0.0723863398282003,0.13229944476354585,0.05822124071471592,0.033310360670801745,0.030379216425728054,0.05552364541451273,0.03522837706511176,0.020879341497691228,0.011945784516425454,0.010894615545778337,0.019911928010721808,0.012633624878522837,14.2064144736842,7.60552528754609,9.07121759107319,10.6981466781861,54.64766,,0.20865944962040084,0.2862590365714657
327,2020-11-30,530949.6111111111,434503.6111111111,428409.92063492065,27797.21051587302,32256.129523809523,30566.994047619046,A,0.3650785015276513,0.23178494370863084,0.25603515242300184,0.459747591081475,0.29977515861896076,0.16620979612500886,50.283896045199114,7.340734756191036,96.74482884900351,918036041.3899999,1.072472010969626,0.7886907572079037,0.17194906188237497,116.9000015258789,94.77703206083781,106.71244124098571,2.3248,2.3248,2.30247,0.08858,856000000.0,1164000000.0,5339000000.0,719000000.0,9627000000.0,817000000.0,1441000000.0,4873000000.0,440000000.0,2359000000.0,8160000000.0,4433000000.0,15.9248366013072,377000000.0,27000000.0,1.20833333333333,385000000.0,8810000000.0,0.1756618099733224,1.047735618115055,0.09716231555051079,0.08891658876077699,0.16032964974714367,918000000.0,0.788659793814433,0.08161180476730988,0.07468577957826945,0.13466941374789287,0.07736507285040016,0.04279228149829739,0.039160693881790797,0.0706124742461135,0.046200980392156865,0.07900677200902935,0.04370034052213394,0.03999169003843357,0.0721108821876756,0.04718137254901961,14.9464712607837,7.53708265632371,9.25830543394283,10.9210495685353,48.4096,,0.022204035298685865,0.17195997702626187
349,2020-12-31,535126.373015873,439224.8333333333,480734.04761904763,28661.463095238098,34250.46650793651,32163.397142857142,A,0.3663445998169577,0.21815369570675885,0.2310434947446516,0.38750021425317094,0.33856170231480753,0.1727291958384205,50.96782427037574,7.440578564808835,98.06068788725781,918036358.5900002,1.072472381530374,0.788691029716495,0.17194912129424988,118.48999786376953,99.17866728133733,112.86956479107796,2.3248,2.3248,2.30247,0.08858,856000000.0,1164000000.0,5339000000.0,719000000.0,9627000000.0,817000000.0,1441000000.0,4873000000.0,440000000.0,2359000000.0,8160000000.0,4433000000.0,15.9248366013072,377000000.0,27000000.0,1.20833333333333,385000000.0,8810000000.0,0.1756618099733224,1.047735618115055,0.09716231555051079,0.08891658876077699,0.16032964974714367,918000000.0,0.788659793814433,0.08161180476730988,0.07468577957826945,0.13466941374789287,0.07736507285040016,0.04279228149829739,0.039160693881790797,0.0706124742461135,0.046200980392156865,0.07900677200902935,0.04370034052213394,0.03999169003843357,0.0721108821876756,0.04718137254901961,14.9464712607837,7.53708265632371,9.25830543394283,10.9210495685353,48.4096,,0.10061040346053751,0.2616011227434387
967,2020-10-30,11186916.027777778,15028226.666666666,11443029.142857144,7827.919246031745,6505.697301587302,6166.706507936508,AAL,1.0109719940577673,0.9809763309105607,0.5588663783616054,-0.6221428956607922,0.14867617958445445,0.01805052442619881,-0.8147627893904008,-1.0378168957648513,-2.205096998490496,24502005737.36,-3.0646661335034397,-4.383969536117373,0.9950861283093043,11.279999732971191,15.623157523651985,12.496074422359442,-13.84452,-13.84452,-13.84689,-5.67443,-7995000000.0,-5589000000.0,24623000000.0,-6293000000.0,62773000000.0,4430000000.0,8284000000.0,-5528000000.0,-11658000000.0,32786000000.0,46189000000.0,6130000000.0,-10.86896906285,-2604000000.0,577000000.0,-5.11542110877342,-1519000000.0,58343000000.0,1.446273516642547,-1.8047404063205417,-0.13703443429374562,-0.1273636754655664,-0.32469642204443,24502000000.0,-4.383968509572374,-0.1078621257048832,-0.10025010753030762,-0.2555740567761849,0.4710564399421129,-0.04463260373995166,-0.041482803115989356,-0.1057547821142834,-0.0563770594730347,0.27478292329956583,-0.026035685514971804,-0.02419830181766046,-0.061690289566665314,-0.03288661802593691,19.3150970975151,-10.1542582373253,-14.3341988975445,10.3269531183169,15770.625,,0.470744729194956,0.8989362219294879
987,2020-11-30,12263912.86904762,15684013.61904762,12355970.80952381,7407.237182539682,6720.575238095238,6611.128492063492,AAL,1.0354503736994336,0.9730580707039377,0.6169439642530646,-0.5065338298776265,0.2593582689978591,0.08275861363380099,-1.0206204414772717,-1.3000313123290672,-2.7622359555514717,24502008548.63,-3.0646664851319576,-4.38397003911791,0.995086242481826,14.130000114440918,15.105324760147454,12.747912614226788,-13.84452,-13.84452,-13.84689,-5.67443,-7995000000.0,-5589000000.0,24623000000.0,-6293000000.0,62773000000.0,4430000000.0,8284000000.0,-5528000000.0,-11658000000.0,32786000000.0,46189000000.0,6130000000.0,-10.86896906285,-2604000000.0,577000000.0,-5.11542110877342,-1519000000.0,58343000000.0,1.446273516642547,-1.8047404063205417,-0.13703443429374562,-0.1273636754655664,-0.32469642204443,24502000000.0,-4.383968509572374,-0.1078621257048832,-0.10025010753030762,-0.2555740567761849,0.4710564399421129,-0.04463260373995166,-0.041482803115989356,-0.1057547821142834,-0.0563770594730347,0.27478292329956583,-0.026035685514971804,-0.02419830181766046,-0.061690289566665314,-0.03288661802593691,19.3150970975151,-10.1542582373253,-14.3341988975445,10.3269531183169,15770.625,,0.569002115834105,0.8273177272260652
1009,2020-12-31,13257023.92063492,12746250.80952381,13153357.206349207,7179.043849206349,7931.827936507936,7164.223174603175,AAL,1.0436206386069131,0.6501272503459313,0.6283484680606031,-0.45588590955555386,0.26160003662109377,0.2535771505090634,-1.1390788888140342,-1.4509196195677228,-3.082835239256581,24502009800.73,-3.0646666417423387,-4.383970263147253,0.9950862933326564,15.770000457763672,15.348182647749494,14.830105534160134,-13.84452,-13.84452,-13.84689,-5.67443,-7995000000.0,-5589000000.0,24623000000.0,-6293000000.0,62773000000.0,4430000000.0,8284000000.0,-5528000000.0,-11658000000.0,32786000000.0,46189000000.0,6130000000.0,-10.86896906285,-2604000000.0,577000000.0,-5.11542110877342,-1519000000.0,58343000000.0,1.446273516642547,-1.8047404063205417,-0.13703443429374562,-0.1273636754655664,-0.32469642204443,24502000000.0,-4.383968509572374,-0.1078621257048832,-0.10025010753030762,-0.2555740567761849,0.4710564399421129,-0.04463260373995166,-0.041482803115989356,-0.1057547821142834,-0.0563770594730347,0.27478292329956583,-0.026035685514971804,-0.02419830181766046,-0.061690289566665314,-0.03288661802593691,19.3150970975151,-10.1542582373253,-14.3341988975445,10.3269531183169,15770.625,,0.5364615623906177,0.36207982997626287
1627,2020-10-30,230283.97619047618,195424.40476190476,177635.2857142857,9716.236468253968,10661.57857142857,10181.92761904762,AAP,0.4686164507529282,0.2875040732701302,0.19953695478464217,-0.0876368213175267,0.23026396389179182,-0.03298277237318126,22.599251312223032,2.7325211103450164,23.33769394014342,98848182.75999999,0.13900997031305592,0.10281456297026695,0.010271027393858384,147.27999877929688,145.55879436426565,152.29638524203594,6.51703,6.51703,6.49499,1.0084,711087000.0,961422000.0,9623982000.0,453124000.0,11930665000.0,201438000.0,1141502000.0,3726519000.0,2043641000.0,1240340000.0,7493106000.0,1682878000.0,53.898942709614,437302000.0,57132000.0,6.31082056166479,-119596000.0,11729227000.0,0.19081802615255686,3.530053912370059,0.06062522278748634,0.059601623212117684,0.07388698357914635,98838000.0,0.10280397161704226,0.03863204284476718,0.03797977732171677,0.04708279795203275,0.11734865701744711,0.037283104845698696,0.036653614865558626,0.045438779914592525,0.05836057837697745,-0.03209322158293034,-0.010196409362697133,-0.0100242526296732,-0.012426872785090413,-0.015960804504834177,12.2502017823897,3.90647526267844,6.29835452909506,10.3368778744595,33.28415,,0.04779442865691852,0.3901968340701425
1647,2020-11-30,232731.4880952381,202531.61111111112,206466.60317460317,9669.042936507938,10506.26222222222,10361.04484126984,AAP,0.46441877003758975,0.26427549793465316,0.22830993112766554,-0.05358087634072439,0.062358511711927855,-0.053552704957151365,21.411040812639932,2.6867470204946393,28.339360038043175,-36322977.889999986,-0.046690572915260714,-0.035276397722372635,-0.0036861883887684375,147.6999969482422,146.63974760141778,151.5753885535332,6.89831,6.89831,6.87398,0.38128,777951000.0,1029668000.0,9853804000.0,476931000.0,11972763000.0,209193000.0,1068205000.0,3762664000.0,2084951000.0,1031872000.0,7323875000.0,1677713000.0,54.9735407991818,361008000.0,52527000.0,5.21183247433843,55374000.0,11763570000.0,0.20675537332060476,3.718819463366365,0.06613222006584736,0.0649767309350398,0.07894930729289927,-36333000.0,-0.03528613106360497,0.040543049431422604,0.039834664730271536,0.04840069885700994,0.09594478805442101,0.03068864298848054,0.0301524384972792,0.036636409654586186,0.049291939035005373,0.01471670072055331,0.004707244484454974,0.004624997588275989,0.005619555655866506,0.0075607516512775,13.2157671116988,4.13292884852899,6.8295132644899,11.3653029857117,27.42397,,0.12449148002536048,0.29919167922605827
1669,2020-12-31,232537.8492063492,209384.42063492062,238127.07936507938,9653.552698412697,10535.647936507938,10512.986111111111,AAP,0.46496784674067176,0.22398144747849535,0.22197906457590072,-0.004307883845867555,0.11400117286788802,0.01875662360312691,22.833127897533732,2.8651964602793103,30.221615004390493,-36322312.23000002,-0.04668971725725659,-0.035275751242147976,-0.0036861208351617325,157.50999450683594,148.71201220265408,155.06856090601542,6.89831,6.89831,6.87398,0.38128,777951000.0,1029668000.0,9853804000.0,476931000.0,11972763000.0,209193000.0,1068205000.0,3762664000.0,2084951000.0,1031872000.0,7323875000.0,1677713000.0,54.9735407991818,361008000.0,52527000.0,5.21183247433843,55374000.0,11763570000.0,0.20675537332060476,3.718819463366365,0.06613222006584736,0.0649767309350398,0.07894930729289927,-36333000.0,-0.03528613106360497,0.040543049431422604,0.039834664730271536,0.04840069885700994,0.09594478805442101,0.03068864298848054,0.0301524384972792,0.036636409654586186,0.049291939035005373,0.01471670072055331,0.004707244484454974,0.004624997588275989,0.005619555655866506,0.0075607516512775,13.2157671116988,4.13292884852899,6.8295132644899,11.3653029857117,27.42397,,0.16489174578424204,0.34860702625690765
2287,2020-10-30,40361353.265873015,37398613.26190476,37015698.20634921,1505118.7817460317,1991740.253968254,1760259.888888889,AAPL,0.4578685160678167,0.3951638085465228,0.4488722991894238,0.7678097593043582,0.4920383236523105,0.001090241971248851,32.993877859717394,28.28464516662016,91.29783934158894,22155850816.0,0.33423622399227615,0.28645855937112125,0.08070907169371437,108.86000061035156,94.96676449149555,113.91448447772999,3.2994,3.2994,3.26679,-0.01894,66288000000.0,77344000000.0,274515000000.0,57411000000.0,323888000000.0,45216000000.0,90943000000.0,65339000000.0,65339000000.0,113097000000.0,218496000000.0,1666985000.0,3.84873135120046,20576000000.0,1784000000.0,1.1923611927228,18089000000.0,278672000000.0,1.0145242504476653,1.4660297239915074,0.23787104553022909,0.20466334041397027,0.24147314354406862,22154000000.0,0.2864346297062474,0.20601639203077454,0.1772557180259843,0.20913611278072236,0.31491146176096974,0.07383590744674744,0.06352813318184064,0.07495400979910023,0.09417106033977739,0.27684843661519154,0.06491143710168226,0.05584955293187768,0.06589439557036957,0.08278870093731693,73.6855615522342,17.3341344557098,25.4428377066834,31.7634400668828,173.09264,,0.24217249461969814,0.17822844341955135
