,Instrument,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,e_p,b_p,ebit_ev,rev_ev,90 days,1_yr,fwd_ret,Unnamed: 0,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret,1yr_vol,6mth_vol,3mth_vol
2021-04-28,AVY,7.57526,7.57526,7.50872,0.91002,943400000.0,1155600000.0,7299800000.0,631200000.0,6273200000.0,1164600000.0,328000000.0,1581900000.0,218400000.0,2142800000.0,4214700000.0,1363500000.0,209300000.0,27500000.0,2.49463647199046,234800000.0,5108600000.0,0.5963714520513307,0.8100635411300017,0.1846689895470383,0.150385768029076,0.1292364174360941,1814800000.0,1.5704395984769817,0.1235563559487922,0.1006185041127335,0.0864681224143127,0.1323092483722106,0.0409701288024116,0.0333641522667856,0.0286720184114633,0.0496595249958478,0.1484291042417346,0.0459617116235367,0.0374290633169674,0.0321652648017753,0.0557097776828718,175255.2341269841,177621.30952380953,190886.07936507935,11977.057777777778,15202.176031746032,13989.182698412698,0.0134179021198596,0.1013163692764005,0.0166855353506212,0.1176995827535398,0.2748452897646469,0.8851834199612434,xxx,72.0,45.8171523971981,10.0717243360114,15.9484555618723,17.6990164540148,135.45736,,,,0.019556257961038194,0.01778243571406275,0.017923662327275065
2019-07-31,AWK,3.21897,3.28558,3.29669,0.0342,1153000000.0,1721000000.0,3521000000.0,582000000.0,21854000000.0,1663000000.0,64000000.0,6027000000.0,4374000000.0,9070000000.0,20537000000.0,1653000000.0,312000000.0,386000000.0,1.72375690607735,170000000.0,20191000000.0,0.1913057906089265,0.6933253156945279,0.0571046505868951,0.0527592202800402,0.3274637886963931,9006000000.0,5.233004067402673,0.0288247238868802,0.0266312803148165,0.1652939505822209,0.0517670482827277,0.0154524293001832,0.0142765626429944,0.0886111900028401,0.0151920923211764,0.0282064045130247,0.0084195928879203,0.0077788963118879,0.0482817381425731,0.0082777426108974,269663.45634920633,274266.84920634923,253598.84126984127,18012.289325396825,20694.364444444444,19654.5276984127,0.0081183630746253,0.2878198485339236,0.010719229597575,0.029452836464365,0.076774445628704,0.3524163859094178,xxx,15.0,10.0994644223412,2.79740106320142,3.11112278949996,5.83864827419693,150.48946,0.29919616096203083,0.04632308569836696,0.20172087900044677,0.01043935382686539,0.008430941915430255,0.008945597417446077
2019-10-30,AWK,3.52284,3.5784,3.58951,0.30387,1185000000.0,1756000000.0,3558000000.0,637000000.0,22238000000.0,1666000000.0,94000000.0,6190000000.0,4540000000.0,9149000000.0,20750000000.0,1650000000.0,465000000.0,403000000.0,2.56906077348066,140000000.0,20572000000.0,0.1914378029079159,0.7112845138055222,0.0576025665953723,0.0532871661120604,0.3330522765598651,9055000000.0,5.156605922551253,0.0309644176550651,0.0286446622897742,0.1790331646992692,0.0751211631663974,0.0226035387905891,0.0209101537908085,0.1306913996627318,0.0224096385542168,0.0226171243941841,0.0068053665175967,0.0062955301735767,0.0393479482855536,0.0067469879518072,294927.40476190473,292657.09523809527,327017.04761904763,19604.05809523809,22232.32253968254,21492.275,0.0106940040769385,0.2758161884843739,0.0131756561560486,0.032161300448379,0.0583970965807714,0.3923151985120394,xxx,14.0,10.7717842323651,3.00106683983487,3.24457148588336,6.17877933031929,147.80291,0.27852313115375527,0.13068384237315045,-0.006767211075220381,0.010347719309781962,0.009580682875047972,0.00998738048313801
2020-02-18,AWK,3.43095,3.43095,3.43095,-0.09189,1204000000.0,1786000000.0,3610000000.0,621000000.0,22682000000.0,1643000000.0,60000000.0,6121000000.0,4553000000.0,9458000000.0,20637000000.0,1568000000.0,438000000.0,539000000.0,2.41988950276243,240000000.0,21039000000.0,0.1966998856396013,0.7328058429701765,0.0572270545178002,0.0530817388237368,0.3335180055401662,9398000000.0,5.262038073908175,0.029516612006274,0.0273785380477912,0.1720221606648199,0.0715569351413167,0.0208184799657778,0.0193104664491667,0.1213296398891966,0.0212240151184765,0.0392092795294886,0.0114073862826179,0.0105810775063927,0.0664819944598338,0.0116295973251926,310588.04365079367,337147.20634920633,350343.6031746032,21374.49837301587,22928.59015873016,22517.173253968256,0.0044118584528694,0.27556107744912,0.0075290577359329,0.0285344961252584,0.1603823063440173,0.4349829836018992,xxx,13.0,10.3629536921151,2.8288349846259,3.12327113614646,6.02768558012145,154.51724,0.1721486992185628,-0.1161598867620286,0.06126166211389528,0.009232440438339583,0.009460642140710619,0.008387707462122378
2020-05-06,AWK,3.49172,3.49172,3.49172,0.06077,1208000000.0,1791000000.0,3641000000.0,632000000.0,23546000000.0,1645000000.0,556000000.0,6243000000.0,4680000000.0,10315000000.0,20779000000.0,1563000000.0,180000000.0,408000000.0,0.994475138121547,630000000.0,21901000000.0,0.1934967163222809,0.7343465045592705,0.0551572987534815,0.0513038307992865,0.3317769843449601,9759000000.0,5.44891122278057,0.0288571298114241,0.0268410770406863,0.1735786871738533,0.0288322921672272,0.0082188027943929,0.0076446105495625,0.0494369678659708,0.0086625920400404,0.1009130225852955,0.0287658097803753,0.0267561369234689,0.1730293875308981,0.0303190721401414,355188.86904761905,414219.3253968254,484326.79365079367,22194.03507936508,22983.913492063493,22768.22761904762,0.0057293599956943,0.288454793976773,0.0081205261793586,0.026877349393642,-0.1542437937847551,0.118457977104623,xxx,12.0,10.3819301848049,2.80826483003777,3.15314191633198,5.88955264633326,165.22505,0.3205786151512804,0.25606527197879303,0.345048806548643,0.02591715753822158,0.03535635910717643,0.049266115717353044
2020-08-05,AWK,3.52487,3.52487,3.52487,0.03315,1225000000.0,1818000000.0,3690000000.0,638000000.0,24009000000.0,1676000000.0,569000000.0,6338000000.0,4771000000.0,10582000000.0,21896000000.0,1567000000.0,351000000.0,462000000.0,1.93922651933702,163000000.0,22333000000.0,0.1932786367939413,0.7309069212410502,0.0548515649487305,0.0510225332167104,0.3319783197831978,10013000000.0,5.507700770077007,0.0285675905610531,0.0265733683202132,0.1728997289972899,0.0553802461344272,0.0157166524873505,0.0146195176808696,0.0951219512195122,0.0160303251735476,0.0257178920795203,0.0072986163972596,0.0067891207463867,0.0441734417344173,0.0074442820606503,365006.27777777775,395395.18253968254,306463.5714285714,22853.097896825395,23695.02857142857,23291.879206349207,0.0075567586171585,0.2721291824747213,0.009998976337676,0.0279550960071363,0.256065271978793,0.3046894165365388,xxx,11.0,10.3194500606551,2.78219915836295,3.00709353569156,5.83626174771478,166.96119,,0.07084308160965724,0.12184120628204265,0.026383686384037975,0.03607244594295978,0.013613840852240664
2020-11-04,AWK,3.96685,3.96685,3.93748,0.04973,1238000000.0,1854000000.0,3821000000.0,718000000.0,24394000000.0,1682000000.0,560000000.0,6512000000.0,4950000000.0,10695000000.0,22134000000.0,1562000000.0,457000000.0,444000000.0,2.51098901098901,125000000.0,22712000000.0,0.1901105651105651,0.7360285374554102,0.054508629799225,0.0507501844715913,0.3239989531536247,10135000000.0,5.466558791801511,0.0316132441000352,0.0294334672460441,0.1879089243653494,0.0701781326781326,0.0201215216625572,0.0187341149462982,0.1196021983773881,0.0206469684648052,0.0191953316953316,0.0055036984853821,0.0051242108715257,0.0327139492279507,0.0056474202584259,343616.8611111111,273374.72222222225,241336.3650793651,24024.48599206349,26685.121746031746,25276.9903968254,0.0100560528301125,0.2480493031427773,0.0123942485572125,0.0296527587433088,0.0593234522764971,0.3058313381046027,xxx,10.0,10.4235553456149,2.83925201578315,3.08739856356683,5.88931079234862,164.23526,,0.06899324042083643,-0.01030168161291456,0.026713448638676255,0.013438534497078368,0.013268070245711902
2020-11-04,AWK,3.91712,3.91712,3.89179,0.25966,1248000000.0,1852000000.0,3777000000.0,709000000.0,24394000000.0,1682000000.0,560000000.0,6512000000.0,4950000000.0,10695000000.0,22134000000.0,1562000000.0,457000000.0,444000000.0,2.51098901098901,125000000.0,22712000000.0,0.1916461916461916,0.7419738406658739,0.0549489256780556,0.0511601213413134,0.3304209690230341,10135000000.0,5.472462203023758,0.0312169778090877,0.0290645240632942,0.1877151178183743,0.0701781326781326,0.0201215216625572,0.0187341149462982,0.1209954990733386,0.0206469684648052,0.0191953316953316,0.0055036984853821,0.0051242108715257,0.0330950489806724,0.0056474202584259,343616.8611111111,273374.72222222225,241336.3650793651,24024.48599206349,26685.121746031746,25276.9903968254,0.0100560528301125,0.2480493031427773,0.0123942485572125,0.0296527587433088,0.0593234522764971,0.3058313381046027,xxx,10.0,10.4235553456149,2.83925201578315,3.08739856356683,5.88931079234862,164.23526,,0.06899324042083643,-0.01030168161291456,0.026713448638676255,0.013438534497078368,0.013268070245711902
2020-11-04,AWK,3.65746,3.65746,3.64945,0.13259,1252000000.0,1855000000.0,3756000000.0,662000000.0,24394000000.0,1682000000.0,560000000.0,6512000000.0,4950000000.0,10695000000.0,22134000000.0,1562000000.0,457000000.0,444000000.0,2.51098901098901,125000000.0,22712000000.0,0.1922604422604422,0.7443519619500595,0.0551250440295878,0.0513240960892022,0.3333333333333333,10135000000.0,5.463611859838275,0.029147587178584,0.0271378207756005,0.1762513312034078,0.0701781326781326,0.0201215216625572,0.0187341149462982,0.1216719914802981,0.0206469684648052,0.0191953316953316,0.0055036984853821,0.0051242108715257,0.0332800851970181,0.0056474202584259,343616.8611111111,273374.72222222225,241336.3650793651,24024.48599206349,26685.121746031746,25276.9903968254,0.0100560528301125,0.2480493031427773,0.0123942485572125,0.0296527587433088,0.0593234522764971,0.3058313381046027,xxx,10.0,10.4235553456149,2.83925201578315,3.08739856356683,5.88931079234862,164.23526,,0.06899324042083643,-0.01030168161291456,0.026713448638676255,0.013438534497078368,0.013268070245711902
2021-02-24,AWK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052121126630628,0.2319929319131553,0.007326618246993,0.0241516737213378,-0.0286354435130875,0.0931210099032966,xxx,9.0,11.2763419483101,2.98853481706289,3.33474436762147,6.13815584704388,169.56926,,0.037307607664409215,,0.027289860222573802,0.013389974226674614,0.013184251412130275
2021-05-03,AWK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004888704566122,0.2419724974344475,0.0066771228881356,0.0234359095836539,0.0370814049741297,0.3404045568052685,xxx,8.0,11.1960081085295,2.98724802895717,3.35099059575759,6.07943487176386,163.36017,,,,0.014296011024523254,0.014639866822196508,0.015054007915664748
2019-07-19,AXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167729988361001,0.2240150891400948,0.016223565931528,0.0624157649199889,0.101524892178727,0.2295904323661652,xxx,175.0,28.8604947253547,3.388031291834,29.4607129865406,8.58979569217128,262.26832,-0.23374019107391897,-0.042176641119179514,0.061373400593040195,0.012478969081633515,0.009094298525264619,0.010001207014409614
2019-10-18,AXP,8.29837,7.71277,7.6862,0.1992,8274000000.0,9443000000.0,33849000000.0,6945000000.0,194184000000.0,11929000000.0,24266000000.0,23025000000.0,23025000000.0,61292000000.0,23025000000.0,,-1041000000.0,374000000.0,-1.25876662636034,-748000000.0,182255000000.0,0.3593485342019544,0.6936038226171515,0.0453979314696441,0.0426090718081819,0.2444385358503944,37026000000.0,3.920999682304352,0.0381059504540341,0.035765047583735,0.2051759283878401,-0.0452117263843648,-0.0057117774546651,-0.0053608948214065,-0.0307542320304883,-0.0452117263843648,-0.032486427795874,-0.0041041398041206,-0.0038520166440077,-0.0220981417471712,-0.032486427795874,974671.484126984,869215.5793650794,869453.7936507936,95045.44551587304,99436.70904761904,100450.8615079365,0.0175576604092112,0.2346286308311596,0.0167653395313971,0.0645088240839594,-0.0609953215634938,0.152005028256883,xxx,174.0,28.9940429358211,3.43355701896284,29.5830055074744,8.66259816733897,266.19761,-0.10672049850606447,0.12180919063170825,-0.2955039912446523,0.013254367362683851,0.011883546487701607,0.01349745980238948
2020-01-24,AXP,8.00966,8.00966,7.99036,-0.28871,8429000000.0,9617000000.0,34423000000.0,6631000000.0,198321000000.0,14663000000.0,23932000000.0,23071000000.0,23071000000.0,64277000000.0,23071000000.0,,3196000000.0,431000000.0,3.92147239263804,5791000000.0,183658000000.0,0.3653504399462529,0.5748482575189252,0.0458950876084896,0.0425018026331049,0.2448653516544171,40345000000.0,4.195175210564625,0.0361051519672434,0.0334356926397103,0.1926328326990674,0.1385288890815309,0.0174019100719816,0.0161152878414287,0.0928449002120675,0.1385288890815309,0.2510077586580556,0.0315314334251706,0.0292001351344537,0.1682305435319408,0.2510077586580556,869642.7063492064,839533.746031746,804583.4444444445,98600.26567460316,100870.77952380951,99689.4161904762,0.0163056494867517,0.2264826245086396,0.0139651119869444,0.0626179870310876,0.1611708706962644,0.3770805182367318,xxx,173.0,29.2365688587112,3.4937183884132,29.8009303145874,7.89782719194209,278.60518,-0.08727896669240764,-0.3810081292166265,-0.2872883305511498,0.010599695831185101,0.011833988561757193,0.009364445014351684
2020-04-24,AXP,6.61731,6.61731,6.60178,-1.39235,8623000000.0,9851000000.0,34359000000.0,5446000000.0,186060000000.0,17137000000.0,36095000000.0,21006000000.0,21006000000.0,56085000000.0,21006000000.0,,-2219000000.0,335000000.0,-2.74628712871287,-11283000000.0,168923000000.0,0.4105017614015043,0.5031802532531948,0.0510469267062507,0.0463452649682898,0.2509677231584155,19990000000.0,2.029235610597909,0.0322395410926872,0.0292701279157261,0.1585028667889053,-0.1056364848138627,-0.0131361626303108,-0.0119262603461249,-0.0645827876247853,-0.1056364848138627,-0.5371322479291631,-0.0667937462630902,-0.0606417284746855,-0.3283855758316598,-0.5371322479291631,1034982.4523809524,1197586.626984127,1590589.8095238097,96462.66924603174,84001.94253968255,92616.51071428572,0.0048272997204276,0.3045112850669748,0.0241872039838155,0.0921406590424347,-0.3810081292166265,-0.2565647491691037,xxx,172.0,25.1989635387748,2.90982718987196,25.8004812141403,6.98068918030735,266.99514,0.8353025042894204,0.15140715587567954,0.27095260711038094,0.033081012376232975,0.04530561448736365,0.06338128894246912
2020-07-24,AXP,4.84019,4.84019,4.82925,-1.77712,7026000000.0,8342000000.0,32480000000.0,3955000000.0,188608000000.0,16541000000.0,41497000000.0,21062000000.0,21062000000.0,50364000000.0,21062000000.0,,2130000000.0,354000000.0,2.64596273291925,-4053000000.0,172067000000.0,0.3335865539834773,0.4247627108397315,0.0408329313581337,0.0372518663047166,0.2163177339901477,8867000000.0,1.0629345480700072,0.0229852324966437,0.0209694180522565,0.1217672413793103,0.1011299971512676,0.0123788989172822,0.0112932643366135,0.0655788177339901,0.1011299971512676,-0.1924318678188206,-0.0235547780806313,-0.0214890142517814,-0.1247844827586207,-0.1924318678188206,1112574.246031746,1385614.746031746,1180639.6825396826,89771.3442063492,76541.56936507937,79669.09206349206,0.0031057000193245,0.2748414025504763,0.007274829406684,0.0778710839062744,0.1514071558756795,-0.2228984802659952,xxx,171.0,17.9145717262309,2.10869188086305,18.4445350364633,5.25144924265384,239.12259,,0.10382552394663858,0.28063152665005764,0.03699187395596773,0.05104541483545314,0.03463465782249417
2020-10-23,AXP,4.05768,4.05768,4.05017,-0.78251,6124000000.0,7544000000.0,30699000000.0,3282000000.0,187259000000.0,19500000000.0,33030000000.0,21869000000.0,21869000000.0,46493000000.0,21869000000.0,,2180000000.0,353000000.0,2.70807453416149,-2051000000.0,167759000000.0,0.2800310942429924,0.3140512820512821,0.0365047478823788,0.0327033680624162,0.1994853252548943,13463000000.0,1.7845970307529162,0.0195637789924832,0.0175265274299232,0.1069090198377797,0.0996844848872833,0.0129948318719114,0.0116416300418137,0.0710120850842047,0.0996844848872833,-0.0937857240843202,-0.0122258716372892,-0.0109527445943853,-0.0668099938108733,-0.0937857240843202,1126721.5357142857,1052023.507936508,929889.9523809524,85387.65222222223,81329.73349206349,78954.08095238096,0.0130083472589166,0.2709329011478561,0.0144828431980243,0.0736671305776341,0.0636922296607116,-0.1197095529120049,xxx,170.0,14.6255624359603,1.77746085260445,15.1022408339645,4.44068928929322,212.59774,,0.15426098397213228,0.498720003025392,0.037509751756009346,0.02761693492235344,0.01853217817381559
