,date,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,Instrument,1yr_vol,6mth_vol,3mth_vol,1yr_mom,6m_mom,3m_mom,p_e,p_b,p_cf,ev,ev_ebit,ev_ebitda,ev_sales,close,200_ma,50_ma,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,bvps,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret
117,2020-01-31,530474.246031746,520700.68253968254,518606.5873015873,24045247182.539684,25868361111.11111,24410777698.412697,A,0.23832257647866187,0.22364408880770154,0.16166802055713222,0.09486834595218263,0.19798209246685383,0.08689350811607333,24.274570081530847,5.373007423253033,82.03413770153236,26682040000.0,26.870130916414904,21.675093419983753,5.167933372070502,82.55999755859375,77.86181197234075,84.39283891186798,3.40109,3.40109,3.35842,0.01666,993000000.0,1231000000.0,5163000000.0,1071000000.0,9452000000.0,797000000.0,1382000000.0,4748000000.0,48000000.0,2407000000.0,7372000000.0,4700000000.0,15.3656957928803,314000000.0,30000000.0,1.00641025641026,884000000.0,8655000000.0,0.20914069081718617,1.245922208281054,0.1147313691507799,0.10505713076597545,0.19233004067402673,1025000000.0,0.8326563769293257,0.12374350086655113,0.11330935251798561,0.2074375363160953,0.06613310867733782,0.03627960716348931,0.03322048243757935,0.06081735425140422,0.042593597395550735,0.18618365627632688,0.10213749277874061,0.09352517985611511,0.17121828394344374,0.11991318502441671,22.9951690821256,11.9046295781693,14.5299145299145,17.1125972738189,50.69503,0.4754141243958132,-0.09885107684161087,0.1722134719949806
136,2020-02-28,542463.2579365079,532931.619047619,560435.0158730159,24103840039.68254,26337499841.26984,25026543015.873016,A,0.2472056691364749,0.2025041399470355,0.20494755860076946,-0.021552515958407237,0.10664724363037403,-0.04592028432739936,31.435843344845622,4.9281559210799175,-408.86287973694783,25499830000.0,26.785535714285714,20.98751440329218,4.870097402597403,77.06999969482422,78.71829948293087,83.36559659400996,2.45166,2.45166,2.42259,-0.94943,952000000.0,1215000000.0,5236000000.0,764000000.0,9501000000.0,796000000.0,1226000000.0,4848000000.0,200000000.0,2861000000.0,7609000000.0,4648000000.0,15.6387096774194,-59000000.0,34000000.0,-0.188498402555911,-37000000.0,8705000000.0,0.19636963696369636,1.1959798994974875,0.10936243538196438,0.10019997894958425,0.18181818181818182,1635000000.0,1.345679012345679,0.08776565192418151,0.08041258814861593,0.14591291061879297,-0.01216996699669967,-0.006777713957495692,-0.006209872644984738,-0.011268143621084798,-0.007753975555263503,-0.007632013201320132,-0.004250430786904078,-0.0038943269129565307,-0.00706646294881589,-0.004862662636351689,15.4593282072036,8.28049639624993,9.87973619552567,11.437112192266,59.01403,0.6282575569396303,0.1465461524804561,0.2907804726025849
158,2020-03-31,584662.6825396825,588417.2936507936,707025.9841269841,23797532857.142857,24968223015.873016,24780626190.47619,A,0.3557053671638428,0.4153643733969978,0.5624509310689657,-0.11393541831173704,-0.06102202188339367,-0.1542726916762891,29.212860978513348,4.5796618917987555,-379.95018406237494,23812230000.0,25.01284663865546,19.598543209876542,4.547790297937357,71.62000274658203,77.26747848782705,76.03876314068336,2.45166,2.45166,2.42259,-0.94943,952000000.0,1215000000.0,5236000000.0,764000000.0,9501000000.0,796000000.0,1226000000.0,4848000000.0,200000000.0,2861000000.0,7609000000.0,4648000000.0,15.6387096774194,-59000000.0,34000000.0,-0.188498402555911,-37000000.0,8705000000.0,0.19636963696369636,1.1959798994974875,0.10936243538196438,0.10019997894958425,0.18181818181818182,1635000000.0,1.345679012345679,0.08776565192418151,0.08041258814861593,0.14591291061879297,-0.01216996699669967,-0.006777713957495692,-0.006209872644984738,-0.011268143621084798,-0.007753975555263503,-0.007632013201320132,-0.004250430786904078,-0.0038943269129565307,-0.00706646294881589,-0.004862662636351689,15.4593282072036,8.28049639624993,9.87973619552567,11.437112192266,59.01403,0.7850604488181745,0.23646436852482755,0.4022683144423502
777,2020-01-31,2155349.8253968256,2285924.238095238,2270458.5555555555,13401544325.396826,12384902539.682539,12332747142.857143,AAL,0.3428929387951425,0.3578855463832594,0.3454522177974056,-0.24032481620515667,-0.0944465601176877,-0.1110267443750883,7.042179652348239,-97.39792649473324,19.48847937746053,32246470000.0,8.7011521856449,5.35388842769384,0.7045636689389967,26.84000015258789,29.780746551243833,27.941665972802703,3.81132,3.81132,3.80463,0.2492,3706000000.0,6023000000.0,45768000000.0,1686000000.0,59995000000.0,1836000000.0,3826000000.0,-118000000.0,-6293000000.0,24315000000.0,41684000000.0,6175000000.0,-0.27557054979029,600000000.0,1756000000.0,1.37722392972485,-2101000000.0,58159000000.0,-31.406779661016948,2.0185185185185186,0.06372186591929022,0.06177181431785982,0.0809736060129348,20489000000.0,3.4017931263489953,0.028989494317302567,0.028102341861821818,0.036837965390665965,-5.084745762711864,0.010316546020392373,0.010000833402783566,0.013109596224436287,0.014394012090970156,17.805084745762713,-0.03612510531474063,-0.03501958496541378,-0.045905436112567734,-0.05040303233854716,19.3150970975151,2.79659962678831,4.00627316794982,10.3269531183169,15770.625,-0.3702596112332891,-0.6021117641348526,-0.5841619366053501
796,2020-02-28,2300573.3214285714,2536801.8571428573,2923964.0793650793,13106342579.36508,12059901111.11111,12331836507.936508,AAL,0.38694674371387516,0.4216266701522141,0.48540026870189684,-0.45816998264982733,-0.2427013120225553,-0.3418107192934141,4.998268116311553,-69.12930010684252,13.83217269603097,28605420000.0,7.718677819751754,4.749364104266976,0.6250091767173571,19.049999237060547,29.28227475601679,27.1631085188443,3.81132,3.81132,3.80463,0.2492,3706000000.0,6023000000.0,45768000000.0,1686000000.0,59995000000.0,1836000000.0,3826000000.0,-118000000.0,-6293000000.0,24315000000.0,41684000000.0,6175000000.0,-0.27557054979029,600000000.0,1756000000.0,1.37722392972485,-2101000000.0,58159000000.0,-31.406779661016948,2.0185185185185186,0.06372186591929022,0.06177181431785982,0.0809736060129348,20489000000.0,3.4017931263489953,0.028989494317302567,0.028102341861821818,0.036837965390665965,-5.084745762711864,0.010316546020392373,0.010000833402783566,0.013109596224436287,0.014394012090970156,17.805084745762713,-0.03612510531474063,-0.03501958496541378,-0.045905436112567734,-0.05040303233854716,19.3150970975151,2.79659962678831,4.00627316794982,10.3269531183169,15770.625,0.11181108416904584,-0.44881887556336875,-0.3028871252059786
818,2020-03-31,3325597.9206349207,4605517.817460317,7150677.571428572,12380805317.460318,9908235555.555555,11265341269.84127,AAL,0.697535452118414,0.918938111128064,1.2621436703365279,-0.6181319250915867,-0.5448755193798924,-0.5676661331608797,3.198366859876185,-44.235494647958305,8.85113837865037,25682650000.0,6.93001888828926,4.264095965465715,0.561148619122531,12.1899995803833,26.356019850705394,19.559094418388504,3.81132,3.81132,3.80463,0.2492,3706000000.0,6023000000.0,45768000000.0,1686000000.0,59995000000.0,1836000000.0,3826000000.0,-118000000.0,-6293000000.0,24315000000.0,41684000000.0,6175000000.0,-0.27557054979029,600000000.0,1756000000.0,1.37722392972485,-2101000000.0,58159000000.0,-31.406779661016948,2.0185185185185186,0.06372186591929022,0.06177181431785982,0.0809736060129348,20489000000.0,3.4017931263489953,0.028989494317302567,0.028102341861821818,0.036837965390665965,-5.084745762711864,0.010316546020392373,0.010000833402783566,0.013109596224436287,0.014394012090970156,17.805084745762713,-0.03612510531474063,-0.03501958496541378,-0.045905436112567734,-0.05040303233854716,19.3150970975151,2.79659962678831,4.00627316794982,10.3269531183169,15770.625,0.9606234980509134,0.07219033180748036,0.0049221018607132905
1437,2020-01-31,240137.36904761905,258370.32539682538,260795.47619047618,11181112301.587301,10746458571.428572,10845742619.047619,AAP,0.2631547895783154,0.2725927482993651,0.2845800706553066,-0.17116101240706383,-0.12069705983271106,-0.196194180308776,18.639137803708305,2.6417176467796004,43.025080296693325,9298340000.0,13.09835663754462,9.84940432243597,0.9584474914085096,131.75,155.102009005075,151.36881868817605,6.2143,7.06846,7.03889,0.18932,709886000.0,944051000.0,9701460000.0,444431000.0,11106802000.0,189933000.0,573726000.0,3454942000.0,1949055000.0,747136000.0,6642889000.0,1505887000.0,49.8728545651389,216385000.0,57799000.0,3.06216744028077,169648000.0,10916869000.0,0.2054697300273058,3.7375600869780397,0.0650265199664849,0.06391452733198989,0.07317311002673825,173410000.0,0.1836871101243471,0.04071048209885087,0.040014308349063936,0.04581073364215283,0.06263057382728857,0.019821159345229846,0.019482205588971516,0.022304374805441656,0.03257392980674523,0.04910299507198674,0.015539986785588432,0.015274243657175125,0.017486852494366826,0.025538286128219213,14.2461295666447,5.04778214023449,8.52153310784168,10.8698175184846,21.62514,0.15470903692197302,-0.11256637091217325,0.1447274108666341
1456,2020-02-28,241337.6984126984,248678.83333333334,268051.65079365077,11012331626.984127,10183316190.47619,10767087142.857143,AAP,0.2652001542012668,0.28794341525997574,0.2819766496047398,-0.17676437286744928,-0.02689040836967982,-0.1531574691363804,19.37464333310591,2.5940436592484044,58.55425877305318,9535945000.0,12.639263323922753,9.604705083694167,0.9821756139302474,132.97999572753906,151.75596032561808,143.17013466050537,6.86361,6.86361,6.83525,0.64931,754470000.0,992841000.0,9709002000.0,486896000.0,11248525000.0,207689000.0,418665000.0,3549081000.0,1847085000.0,747320000.0,6770823000.0,1701996000.0,51.263591980587,158363000.0,302424000.0,2.27105591487287,-144049000.0,11040836000.0,0.21258179230059837,3.632691187304094,0.06833449930784227,0.06707279398854517,0.07770829586810261,328655000.0,0.3310248065903805,0.044099559127587805,0.043285319630796036,0.05014892364838322,0.04462084691783591,0.01434338848978465,0.01407855696635781,0.01631094524442368,0.023389032618339013,-0.040587690165425926,-0.013046928692718559,-0.012806034568976821,-0.014836643354280903,-0.021274961699633856,13.7155850495796,4.79956477279779,8.16561389644947,11.635230389794,21.05672,0.23261371183803226,0.05063624955325019,0.16873609780673382
1478,2020-03-31,249573.09523809524,261029.35714285713,288419.22222222225,10593594087.301588,8962585873.015873,10088496269.84127,AAP,0.41532948959753163,0.5306664322834557,0.7033488439105183,-0.46039115150604404,-0.4339831508837675,-0.4118674500407423,13.596343570631813,1.820395256933294,41.091018095892245,6776085000.0,8.981251739631794,6.824944779677713,0.6979177674492187,93.31999969482422,142.6612747313622,119.53701685286542,6.86361,6.86361,6.83525,0.64931,754470000.0,992841000.0,9709002000.0,486896000.0,11248525000.0,207689000.0,418665000.0,3549081000.0,1847085000.0,747320000.0,6770823000.0,1701996000.0,51.263591980587,158363000.0,302424000.0,2.27105591487287,-144049000.0,11040836000.0,0.21258179230059837,3.632691187304094,0.06833449930784227,0.06707279398854517,0.07770829586810261,328655000.0,0.3310248065903805,0.044099559127587805,0.043285319630796036,0.05014892364838322,0.04462084691783591,0.01434338848978465,0.01407855696635781,0.01631094524442368,0.023389032618339013,-0.040587690165425926,-0.013046928692718559,-0.012806034568976821,-0.014836643354280903,-0.021274961699633856,13.7155850495796,4.79956477279779,8.16561389644947,11.635230389794,21.05672,0.9785274970297204,0.5290396981836996,0.6310724534911132
2097,2020-01-31,31416769.507936507,30727461.174603175,29318336.38095238,1013923923412.6984,1262692396825.3967,1133500039682.5398,AAPL,0.23420565603775315,0.24185152096966886,0.2093697973503144,0.8875294715829911,0.4950764169122188,0.2761623454429962,24.26585499018617,15.158869027620202,45.18103708028561,1356025000000.0,20.49831451332517,17.35800873004698,5.065786770172181,77.37750244140625,60.94965892021083,73.13042011935937,3.18874,3.18874,3.1654,0.20517,66153000000.0,78121000000.0,267683000000.0,57527000000.0,340618000000.0,45221000000.0,107162000000.0,89531000000.0,89531000000.0,108933000000.0,238457000000.0,1666985000.0,5.10443769257592,30516000000.0,2107000000.0,1.71261014447075,28640000000.0,295397000000.0,0.7388837385933363,1.4628822892019195,0.22394607934406915,0.19421463340164055,0.24713186866554843,1771000000.0,0.022669960701987943,0.19474469950608841,0.16889007627312708,0.2149071849912023,0.340842836559404,0.10330504372082316,0.08959009799834419,0.1140005155351666,0.1279727581912043,0.3198892003886922,0.0969542683236458,0.08408246187811566,0.1069922258791182,0.12010551168554498,55.4682942585923,16.1064035602244,22.8330220900072,28.051501868751,121.67071,0.7485499332096797,-0.06382319186994834,0.38025277260392665
