Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret,Timeframe,quartiles,GICS Sector,x0_Communication Services,x0_Consumer Discretionary,x0_Consumer Staples,x0_Energy,x0_Financials,x0_Health Care,x0_Industrials,x0_Information Technology,x0_Materials,x0_Real Estate,x0_Utilities
2016-07-19,UNH,0.0130648321125248,0.2710245047014427,0.019909305682857,0.288942889374839,0.097619103966096,0.2028564415949405,0.010254363095715,3-2016,1.0,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,MSFT,0.0170627976755104,0.1789990156263625,0.0315111125233796,0.0772172615601172,-0.0519359164679787,0.1981901393781266,0.085078435925308,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-19,KSU,0.0123450343321305,0.4126489619178844,0.0175636588939222,0.0461838116614005,0.0182011156574486,0.0249922915407503,-0.046434789987413,3-2016,0.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-19,PLD,0.0110412989293515,0.5680002064027511,0.0092942439962277,0.01497143119106,0.1392264295444503,0.3391265167424193,0.0277198077130715,3-2016,1.0,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-07-20,HAL,-0.0824337225353922,0.250127760336505,0.0006356091332739,0.0786310008421178,0.1023230629431817,0.0660616999975898,0.1128108518526505,3-2016,1.0,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,MTB,0.0166486036335373,0.8037616530586038,0.0179834832167166,0.040950653525503,-0.0480088732023555,-0.1185617924256023,0.0385726852973735,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,PTC,0.0007073809749686,0.1985779301163162,0.002381489872054,0.059932154712131,0.1563870924289687,0.0240745606901728,0.1008593964929278,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,TEL,0.0409297033932741,0.403199044750192,-0.0067112516169925,0.1309113518539601,0.0133482088173659,0.0354064209946372,0.0229521608215315,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,ABT,0.0106428046769402,0.3577885962532367,0.0125275768815109,0.0862058935601265,-0.0240455472715052,-0.1464916297172878,-0.0559359598700068,3-2016,0.0,Health Care,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,LMT,0.0139906348915355,0.0410675149558589,0.0158927589168707,0.1338112508949911,0.1405925933931728,0.3027375063561897,-0.0190106144633551,3-2016,0.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-20,QCOM,0.0188610590844989,0.4003011618854837,0.0276771974309778,0.0848711219040232,0.0818938880461188,-0.0623112831344928,0.2121010504861531,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,EBAY,0.0161734999328062,0.2399255058997674,0.0215139755661757,0.0799602758542864,0.0944850150206004,-0.0506507052991486,0.2048906528931993,3-2016,1.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,NTRS,0.0168110722392283,0.5703376053269096,0.0195475251348546,0.0674382188399583,-0.0755082893956285,-0.1299398145794387,0.0758797287774213,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,FFIV,0.0120376656467899,0.1556776037543356,0.0204437884335676,0.0728631981266059,0.2502058114688421,-0.0486372107583784,-0.0158886991502461,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,NEM,0.0011082003984804,0.5503901370366209,0.012103795623443,0.06332675515839,0.2912234994276166,1.242529003879417,-0.0785843729472831,3-2016,0.0,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
