Instrument,Original Announcement Date Time,ebit_ev,rev_ev
TROW,2018-07-25T20:12:17Z,0.022978641851785536,0.04915119798131607
TROW,2018-04-25T17:00:00Z,0.023735585396634028,0.05254351959781628
TROW,2018-01-30T16:00:00Z,0.025820197039490102,0.05292936442091999
TROW,2017-10-26T17:00:00Z,0.029502440952953908,0.059345036713907125
TROW,2017-07-25T12:31:00Z,0.036468680007936474,0.06980609181635355
TROW,2017-04-25T12:30:00Z,0.03820887015505231,0.07376063803922318
TROW,2017-01-26T12:30:00Z,0.02670886319657134,0.06129276870683206
TROW,2016-10-27T16:00:00Z,0.034725604788629946,0.06729009481115898
TROW,2016-07-26T16:00:00Z,0.027370112547711163,0.05821163798573667
GD,2021-04-28T11:00:21Z,0.015452171299627589,0.14987648381425975
GD,2021-01-27T12:00:18Z,0.02452814089370744,0.19699574307045797
GD,2020-10-28T12:05:10Z,0.021256816250930847,0.18291335224683286
GD,2020-07-29T11:00:21Z,0.015852345147554566,0.17096172927467465
GD,2020-04-29T11:00:10Z,0.01894240228055838,0.17353620686136675
GD,2020-01-29T12:00:06Z,0.02129769051136439,0.172641098479254
GD,2019-10-23T11:00:08Z,0.01839831337905708,0.148295571340195
GD,2019-07-24T11:00:04Z,0.016789876904403984,0.14465939929808844
GD,2019-04-24T11:30:11Z,0.016691843203761686,0.14878071213670546
GD,2019-01-30T12:30:07Z,0.021443948996855908,0.17889493785319183
GD,2018-10-24T12:31:41Z,0.015634080614890838,0.12504514433757016
GD,2018-07-25T11:30:05Z,0.01582922701087766,0.13551470579862274
GD,2018-04-25T17:00:00Z,0.01451632981821374,0.11082122105394177
GD,2018-01-24T17:00:00Z,0.01676230423741038,0.1340498475101891
GD,2017-10-25T17:00:00Z,0.01654024592237962,0.11895167371123104
GD,2017-07-26T16:00:00Z,0.01706366422047987,0.1240185822842642
GD,2017-04-26T12:30:00Z,0.017688680688141497,0.12717050531445495
GD,2017-01-27T13:35:08Z,0.014187451012212977,0.14139420579098716
GD,2016-10-26T12:30:00Z,0.020776272995632873,0.1564247023869822
GD,2016-07-27T16:00:00Z,0.02297866932902857,0.17377059860298452
TSCO,2021-04-22T10:48:56Z,0.012543624796076699,0.13547828963307867
TSCO,2021-01-28T11:19:04Z,0.01717788683740639,0.17141350179610146
TSCO,2020-10-22T10:12:43Z,0.016996047730586966,0.16276695725653353
TSCO,2020-07-23T10:18:39Z,0.034025190013445075,0.21496964614305428
TSCO,2020-04-23T11:21:42Z,0.011679817090186532,0.19142831137620148
TSCO,2020-01-30T13:08:12Z,0.016892216942788255,0.1944155458046669
TSCO,2019-10-24T12:04:47Z,0.014434958831369613,0.17699646486777673
TSCO,2019-07-25T12:03:49Z,0.021234910557495417,0.17381719186749994
TSCO,2019-04-25T12:05:19Z,0.008341719916291955,0.14699490238536211
TSCO,2019-01-31T13:04:06Z,0.017160851838713635,0.20295122330844803
TSCO,2018-10-25T12:05:06Z,0.013196158079557268,0.16213219203937984
TSCO,2018-07-26T17:00:00Z,0.02778639326198693,0.22489086843573533
TSCO,2018-04-26T17:00:00Z,0.011157052526767497,0.19816794746487612
TSCO,2018-01-31T17:00:00Z,0.01887684951171555,0.20051690607564956
TSCO,2017-10-25T17:00:00Z,0.017451131916873072,0.20266492837114955
TSCO,2017-07-26T17:00:00Z,0.03488951066140508,0.2729426337546885
TSCO,2017-04-26T21:01:00Z,0.01011617286607388,0.16419837097635065
TSCO,2017-02-01T17:00:00Z,0.01908526571561564,0.18794813029317955
TSCO,2016-10-19T21:01:00Z,0.015103467631845528,0.16406287942862896
TSCO,2016-07-20T17:00:00Z,0.020235184723095732,0.15039726416481283
FBHS,2021-04-29T20:05:01Z,0.016208203802466133,0.11359212083168785
FBHS,2021-02-02T21:05:00Z,0.016939185601836777,0.11802672688231948
FBHS,2020-10-28T20:05:01Z,0.018144190757391435,0.1217053087709557
FBHS,2020-07-29T20:05:00Z,0.018926205217960623,0.1289681680974256
FBHS,2020-04-30T20:05:00Z,0.02172790025142447,0.1727762226908906
FBHS,2020-01-29T21:05:00Z,0.016786442924194005,0.13503536280102452
FBHS,2019-10-23T20:05:00Z,0.021018023577632522,0.15083766059894663
FBHS,2019-08-01T20:05:01Z,0.020974012575994534,0.14876250237430097
FBHS,2019-04-24T20:05:00Z,0.015803961989129388,0.1484164153137547
FBHS,2019-01-31T21:09:47Z,0.024123992429353716,0.19082937663910257
FBHS,2018-10-25T20:09:41Z,0.020370905199928943,0.14409910809457935
FBHS,2018-07-26T17:00:00Z,0.02151756190505852,0.148328972321894
FBHS,2018-04-26T17:00:00Z,0.011658135470558925,0.11843155272358888
FBHS,2018-02-01T17:00:00Z,0.013926030604890595,0.11943385428822113
FBHS,2017-10-25T16:00:00Z,0.01759835685792433,0.1168544759162814
FBHS,2017-08-02T21:05:00Z,0.01909190237823335,0.1221559677002803
FBHS,2017-04-26T21:05:00Z,0.011625779581621568,0.11172044702403625
FBHS,2017-01-31T21:05:00Z,0.01777240772112734,0.13802246950966196
FBHS,2016-10-26T20:05:00Z,0.01834090179081245,0.12477666697047407
FBHS,2016-07-27T17:00:00Z,0.018957286904990767,0.12701480095661857
COO,2021-06-03T20:15:00Z,0.006803349912342467,0.032963032066871414
COO,2021-03-04T21:15:00Z,0.007045937528180112,0.034744641216859176
COO,2020-12-03T21:15:00Z,0.005370203039530304,0.03645747402135314
COO,2020-09-03T20:15:10Z,0.004280778344728284,0.034329348667432646
COO,2020-06-04T20:15:10Z,0.0012741429623992144,0.030678790869878333
COO,2020-03-05T21:15:10Z,0.005811626395941774,0.03445388052346398
COO,2019-12-05T21:23:55Z,0.008884257805488596,0.042787971436461784
COO,2019-08-29T20:15:00Z,0.007810942565589625,0.03692939720989277
COO,2019-05-30T20:15:17Z,0.009084684116716384,0.04054644486744563
COO,2019-03-05T21:15:05Z,0.007115725250425613,0.0399052413374315
COO,2018-12-06T21:26:16Z,0.009256367825604411,0.04450570950834889
COO,2018-08-30T20:28:47Z,0.007581887917311862,0.044205353581500254
COO,2018-06-07T20:15:03Z,0.007176223054510085,0.04665653567777772
COO,2018-03-08T17:00:00Z,0.006515117580040265,0.04124377008823773
COO,2017-12-07T17:00:00Z,0.008307028778697914,0.04371505772482548
COO,2017-08-31T21:42:00Z,0.008851751444521294,0.04242736037201586
COO,2017-06-01T17:00:00Z,0.010587951531967068,0.04719407747695901
COO,2017-03-02T21:15:00Z,0.00843010207669148,0.04814031975373819
COO,2016-12-08T21:13:00Z,0.007558005340158803,0.05285070582430766
COO,2016-09-02T17:00:00Z,0.009913246837906347,0.050322549674433247
DOV,2021-04-20T10:37:45Z,0.014461628792130565,0.0839358007458937
DOV,2021-01-28T11:34:42Z,0.01279751874109286,0.08564180642919174
DOV,2020-10-20T10:38:27Z,0.015570182118769735,0.09549166945053955
DOV,2020-07-22T10:42:14Z,0.011809067548013405,0.08946900772344939
DOV,2020-04-21T10:44:33Z,0.01597332969447337,0.11003997753899755
DOV,2020-01-30T11:47:45Z,0.013630650721206327,0.09140064383170385
DOV,2019-10-17T10:57:31Z,0.016903089697684285,0.10587712375295377
DOV,2019-07-18T10:47:43Z,0.016308127058124892,0.10314588737454534
DOV,2019-04-18T10:48:43Z,0.010325101901652959,0.10343314697273222
DOV,2019-01-29T11:50:00Z,0.018142046196238437,0.13756210767822108
DOV,2018-10-18T10:57:12Z,0.01525616348108321,0.10821503572304025
DOV,2018-07-19T10:53:10Z,0.017374366846481026,0.12539735556149081
DOV,2018-04-27T23:00:00Z,0.009415400115135466,0.08961963884357735
DOV,2018-01-30T17:00:00Z,0.01215812719271744,0.0944903642546224
DOV,2017-10-19T23:00:00Z,0.014091363536661301,0.10056443941188228
DOV,2017-07-20T17:00:00Z,0.014913600755074252,0.11052912037882157
DOV,2017-04-20T17:00:00Z,0.011557825342940767,0.11533414882032998
DOV,2017-01-26T11:45:00Z,0.01155243622425182,0.11922878390978794
DOV,2016-10-19T17:00:00Z,0.015802652526127288,0.12160881625635017
DOV,2016-07-21T17:00:00Z,0.0153040734348678,0.12536954514839152
GLW,2021-04-27T11:26:02Z,0.01638489311641695,0.08045716172091309
GLW,2021-01-27T12:30:37Z,0.017792706503756143,0.09491332291016413
GLW,2020-10-27T11:18:49Z,0.012620967296993623,0.09170828779244035
GLW,2020-07-28T11:32:55Z,0.01312016547451894,0.09230973566000826
GLW,2020-04-28T11:22:28Z,0.005742978639188248,0.10022964909707371
GLW,2020-01-29T12:22:08Z,0.006681117911753073,0.09363536894233038
GLW,2019-10-29T11:19:36Z,0.015481667876482736,0.09705814861025716
GLW,2019-07-30T11:19:59Z,0.013006060225499882,0.08690412968856741
GLW,2019-05-03T16:39:07Z,0.014594004446913639,0.0853187952281105
GLW,2019-01-29T12:26:33Z,0.02084915186277136,0.1004399617516049
GLW,2018-10-23T11:37:02Z,0.01718696261472101,0.08747611428947681
GLW,2018-07-25T11:18:48Z,0.016430257250069635,0.09623436389326501
GLW,2018-04-24T17:00:00Z,0.012294112417684492,0.08883029203529257
GLW,2018-01-30T17:00:00Z,0.01694414868355781,0.08510803824484181
GLW,2017-10-24T17:00:00Z,0.017811385573257205,0.08646979923553358
GLW,2017-07-26T17:00:00Z,0.016260730524629063,0.08389058702479085
GLW,2017-04-25T12:17:54Z,0.021205633890858056,0.08977429677502297
GLW,2017-01-24T12:10:00Z,0.02418526901568353,0.10289128192926532
GLW,2016-10-25T12:13:00Z,0.02023844048892155,0.09645963936449872
GLW,2016-07-27T17:00:00Z,0.1369458043338112,0.11007905252990274
CNP,2021-05-06T10:26:32Z,0.017849198369197846,0.08577718537046589
CNP,2021-02-25T11:22:34Z,0.015315186709864818,0.07729089312546028
CNP,2020-11-05T11:00:01Z,0.012965325150608014,0.06411511400697012
CNP,2020-08-06T10:30:22Z,0.0157204911633896,0.06620260316133321
CNP,2020-05-07T10:43:30Z,-0.05925392835197051,0.08766564222936514
CNP,2020-02-27T11:43:35Z,0.012718274509303195,0.0684751899580884
CNP,2019-11-07T11:38:01Z,0.01618251261880997,0.05387671871884926
CNP,2019-08-07T10:38:21Z,0.012630912334875082,0.0556969485404864
CNP,2019-05-09T10:27:46Z,0.012262792026094009,0.07081515824184047
CNP,2019-02-28T11:41:51Z,0.01109378133449547,-0.06291406659029432
CNP,2018-11-08T11:30:10Z,0.02047431028669154,0.11283846816356186
CNP,2018-08-03T10:27:11Z,0.027113557535889617,0.1125419611461067
CNP,2018-05-04T17:00:00Z,0.01809926627451191,0.159294110563744
CNP,2018-02-22T17:00:00Z,0.0059463487213824665,0.13046692236999327
CNP,2017-11-03T17:00:00Z,0.020336554737778036,0.1033316835324938
CNP,2017-08-03T17:00:00Z,0.016014297158230547,0.10955235101425898
CNP,2017-05-05T02:01:00Z,0.02004193483065172,0.1366683876436431
CNP,2017-02-28T11:30:00Z,0.03210494270922533,0.1161919752659094
CNP,2016-11-04T17:00:00Z,0.029075529383602902,0.106343176367587
CNP,2016-08-05T17:00:00Z,0.006037949732392164,0.09079287375374884
BKR,2021-04-21T10:30:00Z,0.012402602797502466,0.19009373903095125
BKR,2021-01-21T12:00:00Z,0.07415014078995741,0.21789038697369836
BKR,2020-10-21T11:00:00Z,0.004857815272496319,0.2885542271862813
BKR,2020-07-22T11:00:00Z,-0.007710533261425003,0.24183500348416434
BKR,2020-04-22T12:13:50Z,0.01835781087014825,0.37581556215303497
BKR,2020-01-22T12:02:54Z,0.01824363835581484,0.21288716228439816
BKR,2019-10-30T10:45:00Z,0.01500744421168614,0.20917958969937886
BKR,2019-07-31T10:45:00Z,0.008088601495766977,0.20201282235678025
BKR,2019-04-30T10:51:58Z,0.008802213709792513,0.17042906889822398
BKR,2019-01-31T11:49:49Z,0.023182001502323364,0.2298025940064175
BKR,2018-10-30T10:45:00Z,0.007181324818355035,0.14224547236357088
BKR,2018-07-20T10:45:00Z,0.007187453886267791,0.14090457300711556
BKR,2018-04-20T17:00:00Z,0.004479832981062359,0.16232629707889717
BKR,2018-01-24T17:00:00Z,0.0028114567225192115,0.15285306690451148
BKR,2017-10-20T17:00:00Z,0.005023208649561807,0.12735729477072977
BKR,2017-07-28T12:30:00Z,-0.0012641601952433554,0.10853718247732239
BKR,2017-04-25T11:30:00Z,0.0030015967378643547,0.0930083811102626
BKR,2017-01-26T11:30:00Z,-0.0003462080685399634,0.09270682724236798
BKR,2016-10-25T11:30:00Z,0.0,0.11226046320670972
BKR,2016-07-28T12:00:00Z,-0.05405534643678538,0.12699051143393092
RCL,2021-04-29T21:28:38Z,-0.022957583884258878,0.0011162945985073317
RCL,2021-02-22T13:46:05Z,-0.026211721116337246,0.0010228347564174905
RCL,2020-10-29T12:41:39Z,-0.033251979931685396,-0.001131642660376305
RCL,2020-08-10T21:34:35Z,-0.04653972869381828,0.006806905560206024
RCL,2020-05-20T12:06:41Z,-0.00850040005426731,0.10628637287055503
RCL,2020-02-04T13:00:24Z,0.008853427698434783,0.06455759210341794
RCL,2019-10-30T21:30:28Z,0.030326286553858956,0.09552595318474655
RCL,2019-07-25T12:01:52Z,0.01617002321277369,0.07705626400926753
RCL,2019-05-02T10:19:25Z,0.00980297899731841,0.07123429166063704
RCL,2019-01-30T14:00:53Z,0.013821271981102088,0.07470779228711101
RCL,2018-10-25T12:41:21Z,0.024126780938775155,0.07473326769391833
RCL,2018-08-02T21:35:23Z,0.019028777043608638,0.07768071551618565
RCL,2018-04-26T18:00:00Z,0.008775330947484108,0.06045652677001942
RCL,2018-01-24T17:00:00Z,0.010369636822858503,0.06137273402289112
RCL,2017-11-07T23:00:00Z,0.024332931238203435,0.07857684371423104
RCL,2017-08-01T13:00:00Z,0.013458317730096054,0.07066688750734035
RCL,2017-04-28T17:00:00Z,0.009453009977458517,0.06869518774041433
RCL,2017-01-26T17:00:00Z,0.013742617694593518,0.07167402893800746
RCL,2016-10-28T17:00:00Z,0.030174114440043143,0.09985931451165474
RCL,2016-08-02T16:00:00Z,0.013765904718459693,0.08653940773694299
EOG,2021-05-06T21:00:04Z,0.030378729498240886,0.09227056973065399
EOG,2021-02-25T21:36:45Z,0.01754297577639959,0.09188545089789965
EOG,2020-11-05T21:39:17Z,0.003547557883827501,0.09840282255493299
EOG,2020-08-06T20:27:58Z,-0.020103305819749246,0.0370950561219685
EOG,2020-05-07T20:15:14Z,0.019070417913386917,0.15052300172541697
EOG,2020-02-27T21:33:29Z,0.022406976096890564,0.08216954668194155
EOG,2019-11-06T21:15:11Z,0.018342926674288332,0.09034019356013244
