Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90 days,1_yr,fwd_ret
2021-05-05,ALL,-0.0408006489729086,0.7142721566287115,0.0726229882422325,0.2833684821698645,0.17790114075129249,0.277891712373882,xxx
2021-04-23,SLB,0.0078641455093958,0.3298995890446578,0.0099189105713994,0.100205937938915,0.05819809560561695,0.7236582834470742,xxx
2021-04-15,PGR,0.0263340845386127,0.3099854031896731,0.0311807771455028,0.1853638300855864,0.15468645693600047,0.3331932225272647,xxx
2021-04-27,NOV,-0.0214561030559483,0.9479866054545544,-0.0172100185282763,0.2107383641354628,-0.014513774538514546,0.09959510155820328,xxx
2021-04-28,PTC,0.0067953425169209,0.1026517642957389,0.0063582257056462,0.0267526788592528,0.22726136753248483,1.1196397259394075,xxx
2021-04-29,SWKS,0.0104882575357371,0.1520732799558589,0.0126997828541786,0.0396314395433462,0.24153890995558758,1.013337041960647,xxx
2021-05-03,EL,0.0043219225972387,0.0523938335910867,0.0074026429181609,0.0367658254958534,0.0609992706455198,0.6849358770655225,xxx
2021-04-29,NOC,0.042135567311634,0.2020395653553294,0.0194028430836587,0.1491787020294403,0.20779408854559933,0.08058814154624105,xxx
2021-04-26,PKG,0.0129315143867025,0.2607594474877939,0.0172508691312342,0.1274040486063201,0.061162528161423424,0.6364682961155255,xxx
2021-04-20,CSX,0.0096674547788738,0.1800803084942915,0.0129704043979726,0.0325475000637798,0.07789665462541229,0.6376514112788723,xxx
2021-04-27,MSCI,0.0056726658765322,-0.0138800307803218,0.0068786504488421,0.012995405802044,0.23593168753423788,0.5400210473468758,xxx
2021-05-05,CERN,0.007928557968558,0.1984964281416442,0.0099271107471234,0.0628312258210264,0.04563657454697001,0.0510434287600372,xxx
2021-04-28,MGM,-0.0181469350570025,0.3353765582293859,-0.0068965989706205,0.0511664107491013,0.1522713083315128,2.0506748080456676,xxx
2021-05-05,ANSS,0.0024469197209347,0.1389770164641612,0.0017151363332608,0.012355607976538,-0.07753588826687519,0.32610877950410044,xxx
2021-04-15,UNH,0.0138232998203121,0.1887952285619097,0.0176318534113107,0.1836601249533115,0.11559571232180499,0.40628052338872944,xxx
2021-04-28,ALGN,0.0046757508842027,0.0791887051473684,0.005190832406491,0.021445717664497,0.12299973191376146,1.7806690554900961,xxx
2021-05-06,NLSN,0.0635522525250199,0.3301833433978785,0.0169328478232463,0.0584521906858465,0.17640404254586395,0.8338182048571277,xxx
2021-05-18,TTWO,0.0107514334974622,0.1637141256362841,0.0165225765854941,0.047639954885698,-0.2139776632609638,0.1419913281360896,xxx
2021-04-29,BIO,0.0571929421786269,0.6207843328995103,0.0062613255518054,0.0451916261072713,-0.004784046693160349,0.4238760736322802,xxx
2021-04-08,CAG,0.0169748309042572,0.4977715339578903,0.0214933299550631,0.1067960671301333,0.1127584868200644,0.3065798384666454,xxx
2021-05-04,XLNX,0.0058873857732672,0.0904640287805566,0.0068540170775608,0.0280607499833167,-0.08068133126037513,0.37313934473470267,xxx
2021-05-04,INCY,0.002995904447886,0.1526545245678388,0.0071135208088149,0.0379336338312608,-0.09423206339646562,-0.18002429640221007,xxx
2021-06-17,ADBE,0.004627805814614,0.0574411883011059,0.0058915930217538,0.01597896692958,0.19808772430784027,0.4222404783813427,xxx
2021-04-20,NTRS,0.0162357693175242,0.4832792482944379,0.0171481045768155,0.056622508210948,0.1474900793219529,0.488215725322827,xxx
2021-04-29,SPGI,0.0088821865005221,0.0121409489649521,0.0129962770722191,0.0230435308510059,0.1841792153252717,0.338536542452635,xxx
2021-04-30,CVX,0.0068154622530999,0.6527797281313369,0.0111466609541817,0.1298579787861753,0.22684213298558964,0.22063556680179142,xxx
2021-05-04,AIZ,0.0184503533846849,0.6785953725604085,0.0243553189080185,0.2663869846946239,0.1640481933818687,0.5775909822016816,xxx
2021-05-11,PRGO,0.0070120397424022,1.0229112044165831,0.0070650546098871,0.118533308238971,0.05530447951792916,-0.1523165278836568,xxx
2021-04-27,CNC,0.0187705395319724,0.7073727501448043,0.0278705258037375,0.67281962574353,0.01725569782028069,-0.08724128264698316,xxx
2021-05-04,AKAM,0.0093342555974986,0.2590751583003549,0.0108991657684612,0.0486671975202721,-0.10833261547050033,0.03198275411037077,xxx
2021-04-29,COG,0.0168447230004622,0.3074174612388683,0.0228134560843845,0.0564774853400773,-0.05537094146596133,-0.1935487646775299,xxx
2021-04-22,BIIB,0.0096255106731788,0.2506621894515636,0.0196739168209913,0.0569235655845244,-0.01614434947768284,-0.13090167607559589,xxx
2021-05-06,K,0.0170701412283049,0.1455600629739701,0.0190316589541303,0.1220205110762131,0.19655519364896912,0.06858153864836702,xxx
2021-04-28,EQIX,0.0025768658397362,0.1743075825786348,0.0040468891550907,0.022128218094345,-0.054014196677148796,0.04984902365599231,xxx
2021-05-04,DD,0.1305796780956682,0.6581758042389745,0.0145228739928786,0.0827262850941054,0.08674846894179433,0.8156684066486548,xxx
2021-05-04,MPWR,0.0028182687244716,0.063397672665086,0.0031030107798441,0.0164430039772851,-0.08947301080847125,0.7591347766650474,xxx
2021-04-14,WFC,0.0270119638864362,1.028027178412783,0.0129112873126015,0.0441020407912425,0.31469662654516406,0.43650666028595153,xxx
2021-06-03,SJM,0.0101988068154833,0.5660059126669358,0.0137673407244572,0.1022671089326995,0.20670050267925566,0.3021551745878033,xxx
2021-05-04,ZBRA,0.0086659504469052,0.0916386251205642,0.0101018017058052,0.0494804614462531,0.0011487588502958612,1.0597864317119425,xxx
2021-05-19,CPRT,0.0097470671116842,0.1104335335575226,0.01137675237654,0.0253864046697492,0.01869159959122313,0.39566264224697223,xxx
2021-06-09,BF-B,0.0033631181563499,0.0744370151938788,0.0044755790437075,0.0218925914668106,0.08387456653228353,0.09766903720966558,xxx
2021-04-28,NOW,0.0008304197568792,0.0307559122151512,0.0010319891648912,0.0140350526425209,0.0788770382078896,0.730612774107551,xxx
2021-05-05,TT,0.0059583137564431,0.1595140911147769,0.0085335269501931,0.0724965397660554,0.2011517217596277,1.213461639816921,xxx
2021-04-19,IBM,0.008020434753625,0.1796325433982061,0.0118320995600927,0.107802222610711,0.02467801525042157,0.16689869836607163,xxx
2021-05-04,PAYC,0.002901196289072,0.0334711558250627,0.0042772949888721,0.0123235897473513,-0.16772380165997858,0.49689460534218144,xxx
2021-05-26,DXC,-0.1002687879366026,0.6248579980059211,-0.0455820131082587,0.4046095697969935,0.39636904021194375,1.2281230445935125,xxx
2021-04-20,NFLX,0.0073870737529226,0.0557654026586489,0.0093110400304967,0.0300730099031393,0.09526280837263168,0.2667865853774347,xxx
2021-04-21,GL,0.0179026265251015,0.7854680737954032,0.0206873986490344,0.1070336259514749,0.1404877063047718,0.4519602601494801,xxx
2021-05-06,APTV,0.0074805318982199,0.2165600578563541,0.0111915764241407,0.1039808590169011,-0.0118057090791025,1.1550884830778307,xxx
2021-06-30,GIS,0.0108703606819389,0.246992955379642,0.0151159830086075,0.0898300850469485,0.042272489034641314,0.18677523101253946,xxx
2021-05-04,SEE,0.0156821865123569,0.0144429946626066,0.0198783145562875,0.121974878325772,0.21276483335157814,0.909554754843674,xxx
2021-05-20,ROST,0.0102041337746635,0.078227737505536,0.0146579378262813,0.1030084447505844,0.04356805173309075,0.2673205290880942,xxx
2021-04-29,BMY,0.0143374590385354,0.2667788951727494,0.021149283945034,0.0634994634282436,0.02957353138146024,0.06254304216276685,xxx
2021-05-05,ALB,0.0056103438253923,0.3369586211182771,0.0089657375310336,0.0443170560391032,0.06419714163978707,1.9255151795427232,xxx
2021-05-10,APD,0.0075995067666669,0.2044236800125911,0.0102107068890395,0.0388078211094895,0.1495764364094745,0.4181056554255327,xxx
2021-04-22,DOW,0.0207484930203968,0.2931797656555173,0.0254614248681806,0.1946799551375309,0.1329001411851023,0.7572876703194114,xxx
2021-05-06,REGN,0.0220010947824679,0.2362868653242635,0.0225274862478807,0.0506943619071068,-0.000601263184779266,-0.13177917211006696,xxx
2021-05-10,OXY,-0.0139248830824479,0.3436146004564752,0.0071235692386188,0.078520163599396,0.006382671276061291,0.7424489955922564,xxx
2021-05-07,VTR,-0.0028596843237889,0.5106019870797776,0.0054549628277953,0.0287190133628487,0.07023543481430838,0.8947554204956509,xxx
2021-05-05,PNW,0.0038859887126705,0.6195727683165397,0.0051646699328407,0.0436430901659217,0.1681858434521546,0.19105710072951232,xxx
2021-04-28,AFL,0.0367419563413755,0.9122405448006032,0.043640794499791,0.1538305242758401,0.174527862970854,0.40604780904045334,xxx
2021-04-30,AON,0.0175572676047967,0.0819210952863463,0.0242333418897069,0.0668407904234873,0.1288284199670291,0.42360724324827737,xxx
2021-04-20,LMT,0.0179822096355777,0.0617875379530576,0.0214258422617416,0.1459326952205263,0.18025905165061373,0.06529816378093822,xxx
2021-05-06,ZTS,0.0074726452382093,0.0546612636476527,0.0096428357405094,0.0238647429503877,0.008715112399802383,0.3404057970589822,xxx
2021-05-05,ABC,0.0180088212947122,-0.0116574274013719,0.0284199648919094,2.056793597859394,0.0660651244188264,0.36248649070128236,xxx
2021-04-26,CDNS,0.0047401706491671,0.0643886623527576,0.0052791634181765,0.0188291978249457,0.08313301112186466,0.8529034238575806,xxx
2021-05-11,EA,0.0019519243460633,0.201356406225483,0.0050804252694239,0.0390757280722548,-0.04990753870180431,0.18488314402678707,xxx
2021-04-28,ORLY,0.014145453370256,-0.0001967525067617,0.0177373263090701,0.0793065259329992,0.15878373341621654,0.43634931347467143,xxx
2021-04-20,FITB,0.0252360704128914,0.7690617350976239,0.0221207036318984,0.0450409507685642,0.19643289244587248,1.343008836442452,xxx
2021-04-27,CHRW,0.013847886285984,0.1492769460601469,0.0162811206108704,0.3502114395704178,-0.0038688953203920295,0.33445775497520014,xxx
2021-04-27,ECL,0.0031628499299898,0.102797523835098,0.0051933058410397,0.0432151351352744,0.037880334913757974,0.11544942925106261,xxx
2021-04-27,PHM,0.0217500963350539,0.4820253386359638,0.0312139186692449,0.186697592333881,0.2857146299172624,1.4230692916367498,xxx
2021-04-28,EXR,0.0114380684636806,0.1648938825116308,0.0108740096215955,0.0157328960354512,0.2234722363026458,0.8047764079602451,xxx
2021-04-22,VRSN,0.0066887394551574,-0.0624485208080385,0.0091230542075177,0.0140167205150667,0.03823022218900185,-0.0029577694028756207,xxx
2021-04-29,TXT,0.0132132605983812,0.4633140967713113,0.014776140306131,0.1924909861599605,0.3764207589181736,1.3998039197913021,xxx
2021-04-28,EBAY,0.0153825852558516,0.0904716792738857,0.0226884370088807,0.066654174030949,0.07714487894239119,0.6173901265261159,xxx
2021-04-15,BAC,0.0226490793927704,0.7480217978659138,0.0182668564912189,0.0433579723042118,0.1880506380864102,0.7901340809743194,xxx
2021-05-05,PYPL,0.003846995263132,0.0681763308209205,0.0034624656699842,0.0214687105724716,-0.017864232270879743,0.9281427683256505,xxx
2021-04-29,CMCSA,0.0133919472301165,0.3724119900354566,0.015790043919237,0.0789502195961852,0.0980325840753169,0.5292254786340682,xxx
2021-04-27,EQR,0.0021251063985873,0.3847518499385186,0.0036969162809861,0.0168821653104334,0.12269472813470328,0.2408013391693371,xxx
2021-04-27,SBUX,0.0050964070330417,-0.0591566567044301,0.0072167224011962,0.0476163714339761,0.11418932859785547,0.5058832876100152,xxx
2021-04-20,EW,0.0064746159352067,0.0891819954836405,0.0075903858047802,0.0236235952164126,0.05645923057858582,0.21647661349319725,xxx
2021-04-29,TMO,0.0130315731290956,0.1954903255283852,0.0151918076769087,0.0515200434260383,-0.0985736261607727,0.3868614150419576,xxx
2021-04-26,NXPI,0.0061522481231852,0.1447085443818904,0.0083169729687033,0.0405117070411035,0.1988233822534935,1.1363850097255686,xxx
2021-06-01,HPE,0.0124254289477576,0.794459858590218,0.0162630244167773,0.2087399685678323,0.11871976236322856,0.618281123653325,xxx
2021-04-27,ENPH,0.001441586954444,0.0333287281620836,0.0028816146808318,0.014034099265639,-0.14492753181125695,2.8562093807165114,xxx
2021-04-27,HAS,0.008575912938234,0.2154679674971963,0.0103553386555941,0.065517205069559,0.05582384532654183,0.39572280312228436,xxx
2021-04-28,IR,-0.0043867714180626,0.4346349066389593,0.0075281835363691,0.059814998886998,0.1866574842015145,0.8914785272545263,xxx
2021-04-29,KHC,0.011498865450441,1.0270958184223415,0.0181878782441934,0.0864634152367085,0.18489975520799873,0.43970963129678853,xxx
2021-04-21,HAL,0.0089147489491018,0.2711132474520978,0.0132447700398426,0.1313439695617725,-0.06828495492189623,1.5312822858624937,xxx
2021-05-04,BR,0.009306891069818,0.0896451028924954,0.0131183062188765,0.0727236616792763,0.11611388060047645,0.4175963316655955,xxx
2021-04-28,QCOM,0.011662954643418,0.049140621607682,0.0148242941201775,0.0510993804707247,-0.15452325788731003,0.7680584255808978,xxx
2021-05-04,ATVI,0.0085910034400335,0.2127765326965334,0.0124144582762471,0.0343587500954528,-0.038417869542926586,0.30044405007136077,xxx
2021-04-22,DGX,0.0277887232481866,0.400502004933801,0.0346881742870475,0.1377399037383493,0.10115593932418254,0.36823619500287763,xxx
2021-05-11,TDG,0.0031499643490606,-0.1068564829181355,0.0097391523530889,0.0243275060870045,0.005732070974440839,0.848670643977411,xxx
2021-05-05,LNC,0.0189030229147509,1.646075235416517,0.0190705491060282,0.2644216197147767,0.3722848993441401,1.302581331200432,xxx
2021-04-28,IPG,0.008038362870773,0.2519329868113604,0.0190243629729914,0.1739084132443974,0.2812893614418295,0.32590551738849727,xxx
2021-04-27,JNPR,-0.0037537483829337,0.5346496410624817,0.0059513861397478,0.1236783224089967,-0.023527424957585308,0.09288354276373023,xxx
2021-05-04,TMUS,0.0059918724850708,0.4262835154786126,0.0100575996027946,0.0859550651174828,-0.016232850512244323,0.49048724218265827,xxx
2021-05-04,CTLT,0.0121105259665071,0.2071340627306975,0.0090726995806688,0.0515163044114206,-0.12086981186767742,0.5245249805640919,xxx
2021-04-27,ESS,0.0095337894680305,0.3410199205185742,0.0089559507829441,0.0148690831738018,0.18514000088148208,0.27517675261677765,xxx
2021-04-29,WLTW,0.0248314457000944,0.3904600861381843,0.0279730778196886,0.0791806246480804,0.08925216432508742,0.4102815692869364,xxx
2021-04-15,JBHT,0.0082547837880282,0.1532683947910917,0.0112192255119927,0.1414559168946033,0.1453847958523362,0.7498344783636339,xxx
2021-04-27,AMGN,0.011489165113682,0.0651518026555945,0.0128730389074485,0.0356805084982874,0.06876392604019443,0.0963533632817617,xxx
2021-04-29,TAP,0.0075611245315817,1.1310938823653256,0.0089585623339279,0.0994557586826243,0.247191011235955,0.3533285118633742,xxx
2021-04-21,EFX,0.0090915129466776,0.1496311505807369,0.0118363003301781,0.0469657582613872,0.054940109134763215,0.5457894030323673,xxx
2021-04-19,UAL,-0.0728839592591625,0.279612300591894,-0.0815263265268321,0.0955938470123503,0.21713150303292905,0.8590264307065336,xxx
2021-04-28,DISCA,0.0053975154396069,0.5506993347108453,0.0142372886373373,0.0811234895417262,-0.3219388486582877,0.7980815823766478,xxx
2021-04-28,GRMN,0.0089471716570215,0.2324261135161205,0.0107224379404665,0.0473435931079654,0.0658581525497226,0.6950883254040574,xxx
2021-05-05,NI,0.0297961200666579,0.5343204832400751,0.0220233302306697,0.0768727624311723,0.1470392473140636,0.1659439835313472,xxx
2021-04-27,ILMN,0.0026152318420994,0.087565789978322,0.0024004838608809,0.0203389834104097,-0.08348480414393011,0.2962730444639481,xxx
2021-02-09,CSCO,0.0134530608361421,0.2067965394776884,0.0198515288467198,0.0690789307555338,0.26437391167092206,0.0054986031715984485,xxx
2021-04-14,FRC,0.0107602991881499,0.3673727689519218,0.0100445899956958,0.0260780365046062,0.0967918568543702,0.7497159720196056,xxx
2021-04-27,MDLZ,0.0116852757823843,0.3292183577607231,0.0150877237137863,0.0725132431875071,0.03342054046832765,0.17295554376875577,xxx
2021-05-03,VNO,0.0004687833967921,0.5932395202180231,0.0044448961065087,0.0226456556255244,0.22219236173876866,0.21903712536204822,xxx
2021-04-30,LHX,0.011180844185874,0.4865817383198629,0.0145185867926318,0.0949948221804436,0.22647892811960646,0.12787969420773782,xxx
2021-03-18,NKE,0.006819487067667,0.0561513458967121,0.0082868709858011,0.049468082305442,0.04502520409693811,0.9967859996507078,xxx
2021-05-05,MRO,0.0115222157203595,1.2675625149686305,0.0215773181857754,0.0929242170044344,0.14705881525260756,1.1078358924821372,xxx
2021-04-21,ANTM,0.0189396112003378,0.3850826774564783,0.0232421204176611,0.3178615159315692,0.3306848201993644,0.38939344734894754,xxx
2021-05-06,PPL,-0.0829202940152002,0.520685367962839,0.0108401129558081,0.0394138087567976,0.05398123994256876,0.170046624155076,xxx
2021-04-21,CCI,0.0007796496789436,0.1199450704347325,0.0046484225601391,0.0157961270064225,0.1537734305894829,0.21432037631865408,xxx
2021-04-13,FAST,0.0072917270561935,0.096485545049832,0.0096811584837686,0.0489411401052451,0.03251130083394416,0.4943498590919386,xxx
2021-04-28,RJF,0.0210334488377084,0.449819559368683,0.0313554854535623,0.165124860755449,0.37918426693505936,0.8683156771971312,xxx
2021-04-22,FCX,0.0148664019276246,0.2273685000695527,0.0249233719031341,0.0783398274337009,0.28905665729456964,3.1058282139440356,xxx
2021-05-06,LNT,0.0126224531712376,0.4256202630722589,0.0101207354156336,0.0432169791918763,0.17229536827674585,0.2600333312884342,xxx
2021-05-06,NWSA,0.0054002997583285,0.5597171445720772,0.0110076990889983,0.1576869777473076,0.28571239932829573,1.722441261952444,xxx
2021-04-26,TSLA,0.0006831848163373,0.0359015180767962,0.0008188039494029,0.016327359367269,-0.1457600037631379,3.610810540345935,xxx
2021-04-27,FFIV,0.0033620249925027,0.1561096565394379,0.0069322811394614,0.0512254185424688,-0.015439208181801112,0.5684387351801692,xxx
2021-04-29,MCD,0.0091911685561247,-0.0432622300857667,0.0104930705916066,0.0256292786586662,0.144266555061898,0.285205510988048,xxx
2021-05-27,ADSK,0.0024222205882983,0.0175657693562717,0.0023709350906578,0.0152309486051155,0.009294844417081727,0.4347130620612174,xxx
2021-05-04,HST,-0.0127888076118114,0.5170212024643491,-0.010119755204122,0.0258832200413121,0.09606980300766144,0.5900451938051734,xxx
2021-04-29,XEL,0.0101153044638252,0.4107596011553362,0.0089805818310041,0.0612721392361958,0.11700674019496082,0.20889660884354266,xxx
2021-05-04,IDXX,0.004874928807748,0.0167709942547345,0.0058917935102206,0.018319343105005,0.039928967196358744,0.8979826847926713,xxx
2021-05-19,LB,0.0150712468607719,-0.029054317052896,0.0281106105504138,0.1445688542592714,0.3031944021093793,4.508182924841483,xxx
2021-04-27,PCAR,0.0145741314598893,0.3322722160128816,0.0167045780381472,0.153508270589514,-0.0636597037155835,0.4215099478494908,xxx
2021-04-28,PSA,0.0089450505077448,0.1114148573839225,0.0090093362610528,0.0154132210094717,0.13555506747438417,0.5285043706148718,xxx
2021-05-04,CZR,-0.0232240701732004,0.2532686423379989,0.0017698759913601,0.0395660435436961,0.1220342901589413,3.632880450593059,xxx
2021-06-02,PVH,0.0123855036336361,0.5999840468930818,0.0193387572854465,0.2037035360872799,0.09278866021449916,1.075303511547418,xxx
2021-04-19,KO,0.009921250631848,0.0899541454838603,0.0118011322255639,0.0346054007394626,0.09777151735810574,0.23012751294553335,xxx
2021-05-20,HRL,0.0090951294711043,0.2674121152541375,0.0120037831708212,0.1059161091224211,0.04479755425819443,0.0946697715829099,xxx
2021-04-21,TEL,0.0118780032128166,0.2269731483492573,0.0140480461101967,0.082177772081245,0.1172838540818768,0.8479944823644077,xxx
2021-04-14,JPM,0.0300573079332143,0.5406691451063662,0.0402078137175092,0.0731929657212497,0.09709019906339611,0.6348083062798844,xxx
2021-04-27,GE,-0.0249168088461321,0.2913236505028805,0.0056924643592366,0.1143704282880426,0.1957438571969874,1.0600295088755076,xxx
2021-05-05,CDW,0.0099863320067362,0.050245074580754,0.0125797454582814,0.1836286018540634,0.09213998168158666,0.6255295853383249,xxx
2021-05-06,BDX,0.0039172695718856,0.351055234124508,0.010215467323804,0.0579506337085624,-0.05204240366688018,-0.0474911544783595,xxx
2021-04-27,MMC,0.0158408172927762,0.1520267246592587,0.0205379451801384,0.0702519349600564,0.2246029075240903,0.38043808938267376,xxx
2021-04-28,WELL,0.0023922837282887,0.5282671115732366,0.0033470809229648,0.0241066908325034,0.2051537046717462,0.7447587129973681,xxx
2021-04-27,MSFT,0.0086923601262382,0.0756398977019907,0.0102046903987998,0.0242063939126577,0.13017416540451476,0.4914737670311329,xxx
2020-05-15,VFC,-0.0212081203993726,0.14718122373352,-0.0023196242709997,0.056925059043275,-0.38744772656094695,-0.3747938911316824,xxx
2021-05-04,GPN,0.0033064330003775,0.4487191071584133,0.0053929127731898,0.0293930569542919,0.02676283084737907,0.21312322401972028,xxx
2021-04-29,MRK,0.0162910404019458,0.1380818130325355,0.0223185063937979,0.0550331817181218,-0.02239418263993953,-0.06308193160093489,xxx
2021-04-20,PG,0.0096073942928348,0.1371032737987795,0.0115822449335643,0.0510820442040713,0.05041226330517001,0.13212676290715053,xxx
2021-05-03,FANG,0.0165407126623383,0.8024501192960777,0.0221412209172841,0.0542757879214584,0.23385095404952594,1.0439209217977696,xxx
2021-04-22,UNP,0.0091256613647144,0.1106103652662699,0.0118512242522091,0.029010265533675,0.053323745394892486,0.4601064337822607,xxx
2021-04-28,FB,0.0113470399469374,0.1596937262491127,0.014728430612715,0.0338447412033861,0.1284632526394216,0.5814408684410939,xxx
2021-05-04,PXD,-0.0020350446273182,0.527541711533095,0.0219988884386748,0.0771219612998854,0.09473054243168422,0.9765330973998321,xxx
2021-04-28,RE,0.0273001661150113,0.7833676708926863,0.029587393278999,0.2088345522112782,0.1889571438162232,0.6632389897165853,xxx
2021-04-29,CTXS,0.0052149567444559,0.014460431985571,0.0051985834481408,0.0383248371383404,-0.05156279678963971,-0.08611783507800741,xxx
2021-05-10,TSN,0.0174310879992186,0.5833921489822541,0.0223915760733726,0.3059550297812703,0.21421543245210017,0.4633911964972992,xxx
2021-04-16,KSU,0.0063750022060907,0.1766792278071023,0.0097046609152234,0.0253571080908503,0.18670203604026914,0.865686426743498,xxx
2021-05-18,WMT,0.0069353727934336,0.1990045522980316,0.0114691509673135,0.3250611209608897,0.039242572743350745,0.15386447305121576,xxx
2021-04-21,NVR,0.0145085048233106,0.1776809219404479,0.0204799292790595,0.1287650150423799,0.0623676282197454,0.7477869969938575,xxx
