Instrument,Original Announcement Date Time,e_p,b_p,ebit_ev,rev_ev
SBUX,2016-11-03T21:05:00Z,0.0100866827526314,0.0741041844381111,0.0152036857876529,0.0707440852781845
SBUX,2016-07-21T21:04:00Z,0.0094143958634485,0.0714325556974935,0.0125606913734798,0.064357724165399
EW,2021-04-20T20:15:04Z,0.0064746159352067,0.0891819954836405,0.0075903858047802,0.0236235952164126
EW,2021-01-27T21:15:03Z,0.0054432952899769,0.0804499697736396,0.0065190234587325,0.0212608655056694
EW,2020-10-21T20:15:07Z,0.0065528405254116,0.0848383286105191,0.0074171826527298,0.0233184449944875
EW,2020-07-23T20:28:56Z,-0.0028464684154573,0.0896462419506346,0.0054311946704324,0.0218904360355118
EW,2020-04-23T20:15:06Z,0.0079425532809932,0.0997575486300148,0.0093097077759186,0.0291885199074426
EW,2020-01-30T21:15:14Z,0.005758642757768,0.085255452362774,0.0072295266842368,0.024596312025391
EW,2019-10-23T20:15:13Z,0.0060064051039832,0.0834118463439218,0.0066530565186873,0.0243263497040237
EW,2019-07-23T20:15:05Z,0.0062904697262389,0.0908730135483045,0.0075749666042191,0.0284689875592178
EW,2019-04-23T20:15:08Z,0.006271101741657,0.086582391887716,0.0079521472266941,0.0251720822317732
EW,2019-01-31T21:15:15Z,0.0002186128441274,0.0980759679568527,0.0092490292016863,0.0308837973035817
EW,2018-10-23T20:27:12Z,0.0061968340357695,0.0922063667305535,0.0068345914752874,0.0251470804849657
EW,2018-07-26T20:41:29Z,0.0092135362690688,0.1031251201364965,0.0084428708680208,0.030965943405174
EW,2018-04-24T17:00:00Z,0.0070339460977846,0.110503769843076,0.0094720708072435,0.0309328794099326
EW,2018-02-01T17:00:00Z,-0.0001173921604184,0.1239409659388877,0.0101780941796463,0.0377273119675251
EW,2017-10-24T17:00:00Z,0.0073694795444341,0.1370133983496362,0.0092194367571022,0.0361688982615067
EW,2017-07-26T17:00:00Z,0.0075018896960552,0.1184984145648791,0.0100356053583671,0.0340918990745499
EW,2017-04-25T17:00:00Z,0.0115874837255385,0.1380581738229128,0.0156698615226669,0.0446303115901878
EW,2017-02-01T17:00:00Z,0.0079114057980706,0.1307253740387817,0.0105536903610712,0.0391972331407564
EW,2016-10-25T17:00:00Z,0.0055095191839772,0.1048834776480201,0.0076242466432196,0.0294995707378158
EW,2016-07-26T17:00:00Z,0.0059945741830037,0.1170125728360104,0.0099512128912415,0.0367507585035004
TMO,2021-04-29T10:00:08Z,0.0130315731290956,0.1954903255283852,0.0151918076769087,0.0515200434260383
TMO,2021-02-01T11:03:58Z,0.013531594099672,0.186923425779577,0.0155928705369205,0.053830099530272
TMO,2020-10-21T10:00:04Z,0.0115711469970406,0.1905019048286721,0.0130117170764867,0.0471799324292524
TMO,2020-07-22T10:00:05Z,0.0083400615391714,0.2155357599331715,0.0093314157456399,0.0448855373522889
TMO,2020-04-22T10:00:07Z,0.0072726678112771,0.2635788325155622,0.0077138752235831,0.0497489054274562
TMO,2020-01-30T11:00:04Z,0.0076917160268343,0.2277960809344394,0.0080570922996652,0.0469069763976246
TMO,2019-10-23T10:00:05Z,0.0066031416162277,0.255046344926797,0.0074883627313537,0.0479255214806642
TMO,2019-07-24T10:00:16Z,0.0095261233599308,0.2445719374508061,0.0080096884479043,0.0470597137088034
TMO,2019-04-24T10:00:08Z,0.0074443680875911,0.2529532336805673,0.0076672729303483,0.0484144811323542
TMO,2019-01-30T11:00:17Z,0.0099675257868034,0.3061961763416021,0.0108930864249706,0.0608423290706298
TMO,2018-10-24T10:02:42Z,0.0072115500307616,0.2735099863570969,0.0077774370707684,0.0510448197992787
TMO,2018-07-25T10:00:21Z,0.0090235758450054,0.3173250840707044,0.0095563374168746,0.059695188920621
TMO,2018-04-25T17:00:00Z,0.00697059561867,0.3144954565570255,0.0081131805647141,0.0568019687144402
TMO,2018-01-31T17:00:00Z,0.0069358165927209,0.3337623690036287,0.0106383868852867,0.0631163636361383
TMO,2017-10-25T17:00:00Z,0.0070743098831238,0.3273050905992662,0.00768755094101,0.0528999981632709
TMO,2017-07-26T17:00:00Z,0.0089603661754522,0.3280525429271674,0.0091660235042361,0.0591318129103274
TMO,2017-04-26T17:00:00Z,0.0091761360417953,0.3627053323506312,0.0091932456292336,0.0623392847919431
TMO,2017-01-31T11:00:00Z,0.0112938987919324,0.386437925733234,0.012151367939168,0.0692136104833109
TMO,2016-10-27T17:00:00Z,0.0075504551231287,0.3453691390280827,0.0085322355586678,0.0563906058431516
TMO,2016-07-28T17:00:00Z,0.0087971101215761,0.3621000191912194,0.009458330488528,0.0628228184410846
NXPI,2021-04-26T22:01:49Z,0.0061522481231852,0.1447085443818904,0.0083169729687033,0.0405117070411035
NXPI,2021-02-01T21:20:48Z,0.0069464765976533,0.2010656527165426,0.0101502592140291,0.0500919288377383
NXPI,2020-10-26T21:02:51Z,-0.000657512548947,0.2652764265660828,0.002026833376598,0.0574353908093479
NXPI,2020-07-27T21:03:46Z,-0.0070913460474662,0.2936612554796519,-0.0039196738151694,0.0498045267284119
NXPI,2020-04-27T21:22:57Z,-0.0009233314550505,0.3972963346589092,0.0028690750301869,0.0690285790000924
NXPI,2020-02-03T22:03:45Z,0.003204712338155,0.265400782320368,0.0047707641234949,0.0546145683988158
NXPI,2019-10-29T11:18:37Z,0.0031128004055464,0.2681577597071653,0.0058472692299178,0.0563577225777188
NXPI,2019-07-30T00:02:37Z,0.0012778687432684,0.2926631097388005,0.0044957283755611,0.0586295871095233
NXPI,2019-04-30T10:34:33Z,-0.0007227912131763,0.3209537172795176,0.0020338175433772,0.0608401990833151
NXPI,2019-02-07T11:22:03Z,0.0114583035921024,0.40440338873431,0.0079410943496709,0.0833294747696909
NXPI,2018-11-01T10:49:14Z,0.0615213110797977,0.3550996554358657,0.0085169290806607,0.0715597649560674
NXPI,2018-07-26T10:47:48Z,0.0014282792460626,0.2812387633960055,0.0040913757717517,0.0567833364685541
NXPI,2018-05-03T17:00:00Z,0.0014327236857552,0.3391602794037794,0.0036738936591804,0.0524280799539654
NXPI,2018-02-08T17:00:00Z,0.0189686866426012,0.344837120120277,0.003589408708501,0.0572440765459655
NXPI,2017-10-26T17:00:00Z,0.0027600684979621,0.3456985793697535,0.0047436042567525,0.0557782431569867
NXPI,2017-08-03T17:00:00Z,0.0012938997322718,0.3383943891645566,0.0019750612468716,0.0523986128386925
NXPI,2017-05-04T17:00:00Z,0.0364410154855132,0.3513975010495778,0.0418689254319008,0.0548413472333725
NXPI,2017-02-02T17:00:00Z,0.0153339224782389,0.3653307030440437,0.005238288980635,0.0589005765564499
NXPI,2016-10-27T17:00:00Z,0.0025782139483005,0.3098106541172101,0.0040865563147227,0.0570039974070649
NXPI,2016-08-02T17:00:00Z,-0.0004818769212813,0.3910616553475384,0.0028221869736395,0.0681068591087492
HPE,2021-06-01T20:05:00Z,0.0124254289477576,0.794459858590218,0.0162630244167773,0.2087399685678323
HPE,2021-03-02T21:05:00Z,0.0139708662221525,1.0156757093880615,0.0210287086995255,0.2481678178650402
HPE,2020-12-01T21:05:01Z,0.0141258772414027,1.4439885595367703,0.022300586205875,0.3151816183763672
HPE,2020-08-25T20:05:00Z,0.0007097482195718,1.2739980541314984,0.0173245549654241,0.2873094078937488
HPE,2020-05-21T20:05:00Z,-0.0633452598373818,1.2507023897246772,0.0104909106906993,0.2443406292264036
HPE,2020-03-03T21:05:00Z,0.0184892580600171,0.9543899603412432,0.0176600701258999,0.2415744631985795
HPE,2019-11-25T21:05:00Z,0.0224038211200859,0.7980427781483961,0.0304030223593513,0.2287359815669657
HPE,2019-08-27T20:05:00Z,-0.0014030663746628,0.9111097313690346,0.0190391488495496,0.2554006268535308
HPE,2019-05-23T20:05:00Z,0.0193393415819213,0.8399459143384378,0.019267456714502,0.2338918769247697
HPE,2019-02-21T21:05:00Z,0.0081172566074141,0.8389207633865909,0.0278440762604125,0.2482955230164059
HPE,2018-12-04T21:05:07Z,-0.0337304401029189,0.9463683188188856,0.0244799389007101,0.2671944979464874
HPE,2018-08-28T20:05:07Z,0.0192936541362788,1.0021577423425012,0.0220928833873349,0.2544942828179062
HPE,2018-05-22T17:00:00Z,0.0293782898403691,0.9037033836243128,0.0167590359736302,0.2238935253149747
HPE,2018-02-22T17:00:00Z,0.0551496717479148,0.9198396852606598,0.0166572754717328,0.2371575732283444
HPE,2017-11-21T17:00:00Z,0.0232445267707884,1.0409466893193149,0.0209358694737714,0.2833370321008638
HPE,2017-09-05T21:46:00Z,0.0058015796429861,1.0200935066806889,0.0113619524060758,0.2010047287688082
HPE,2017-05-31T21:35:00Z,-0.0198167051773863,0.939383061929993,0.0089567594011391,0.1853423039603498
HPE,2017-02-23T21:05:00Z,0.0070713389996816,0.8342855798837878,0.0129104335277657,0.1577129419621936
HPE,2016-11-22T17:00:00Z,0.0080695534993714,0.8403023789676554,0.0154723969126497,0.1301969862392427
HPE,2016-09-07T17:00:00Z,0.0650457845325448,0.9283338949173844,0.0697408403234626,0.1959548707579214
ENPH,2021-04-27T20:05:01Z,0.001441586954444,0.0333287281620836,0.0028816146808318,0.014034099265639
ENPH,2021-02-09T21:05:02Z,0.003292692062617,0.0218333754772806,0.0035097751518541,0.0121379647615813
ENPH,2020-10-27T20:20:51Z,0.0037822800172985,0.0399930805568761,0.005019949838828,0.0176643294843149
ENPH,2020-08-04T20:05:10Z,-0.0079401450832764,0.0621484997324598,0.0020171775324143,0.0220068161175142
ENPH,2020-05-05T20:05:12Z,0.0172376819977909,0.0790686391939694,0.0113859731188272,0.0534468312028261
ENPH,2020-02-18T21:05:11Z,0.0364816066055513,0.0851210386685952,0.0154124688211032,0.0688161490525928
ENPH,2019-10-29T20:05:29Z,0.0114692883927497,0.0561640715149513,0.0127202944602453,0.068920861206921
ENPH,2019-07-30T20:05:20Z,0.0052840769865786,0.0583602366069941,0.0066082417544751,0.0703385910322741
ENPH,2019-04-30T20:06:38Z,0.0027155123541297,0.0138712103036991,0.0069616308309848,0.0993031374053741
ENPH,2019-02-26T21:12:52Z,0.0014097334748445,0.0154613363898328,0.0107230730216641,0.1822172134222723
ENPH,2018-11-06T22:20:43Z,-0.007387451076069,0.0088479097037875,0.0039412911909619,0.16753601933374
ENPH,2018-07-31T17:00:00Z,-0.005734969524105,-0.0462034797267052,-0.0017511025191767,0.1176121033587963
ENPH,2018-05-01T17:00:00Z,-0.0117094523165954,-0.0711312693280546,-0.0059736965339846,0.1607041498946447
ENPH,2018-02-27T17:00:00Z,-0.0142626106036714,-0.0442723076085394,0.0002646198371774,0.3513886817879099
ENPH,2017-11-07T16:00:00Z,-0.0533123214441702,-0.0606861295458733,-0.0081944313626227,0.5230178983543778
ENPH,2017-08-08T21:05:00Z,-0.1658867905182465,-0.0327027295621847,-0.0621625068139851,0.8367185421679187
ENPH,2017-05-09T17:00:00Z,-0.201847046694021,0.0647071137460215,-0.104150999072039,0.4135749456188868
ENPH,2017-02-28T21:05:00Z,-0.2109120215992947,0.0207905389808222,-0.129690109127563,1.1517402055544346
ENPH,2016-11-01T16:00:00Z,-0.3400357039229544,0.1854460021021487,-0.2171938427637072,1.3137997920780722
ENPH,2016-08-02T17:00:00Z,-0.1799613251091961,0.1340535924705648,-0.1664427087552193,0.8152264423072955
HAS,2021-04-27T10:30:00Z,0.008575912938234,0.2154679674971963,0.0103553386555941,0.065517205069559
HAS,2021-02-08T12:04:48Z,0.0082395554984014,0.2269349526694981,0.014410490385632,0.1045592854023918
HAS,2020-10-26T10:30:00Z,0.0209448730285584,0.2629985898823756,0.0246599584839752,0.1214461325403758
HAS,2020-07-27T10:30:01Z,-0.0035056541927075,0.2691655036824345,0.0022184745607386,0.0619524468167795
HAS,2020-04-29T10:00:00Z,-0.0077433498689241,0.3034785574143708,0.0096161391541412,0.0847393567989856
HAS,2020-02-11T11:30:00Z,0.0184739072805206,0.2069952438834388,0.02314522031312,0.1024536163164215
HAS,2019-10-22T10:30:00Z,0.0142011600376098,0.1227665540639135,0.0193444426216885,0.1007217377662441
HAS,2019-07-23T10:30:00Z,0.0010099800298182,0.1290101558686993,0.0095924033334335,0.0710454825899994
HAS,2019-04-23T10:30:00Z,0.0024949972820839,0.1544524394104678,0.0039402294908799,0.0652600787836501
HAS,2018-10-22T10:30:00Z,0.0197740154004114,0.1414347840677628,0.022181150027584,0.1109181867659279
HAS,2018-07-23T10:30:00Z,0.0051028275683274,0.1495119422601113,0.0068394571082272,0.073104169243231
HAS,2018-04-23T17:00:00Z,-0.0106710633165646,0.1490601232270185,0.0014892445879509,0.0672089055236781
HAS,2018-02-07T17:00:00Z,-0.0004679857630038,0.1616447381859581,0.0256285943022267,0.137736014735635
HAS,2017-10-23T17:00:00Z,0.0217393952524456,0.1601297351162811,0.0287495160936623,0.139371333268827
HAS,2017-07-24T11:30:00Z,0.0048584820095648,0.1314640392722632,0.0074426041999979,0.0682866694352811
HAS,2017-04-24T17:00:00Z,0.0054979797767698,0.1484030563969929,0.0071055301139253,0.0672837770752839
HAS,2017-02-06T11:30:00Z,0.0197093497277019,0.1904958634031947,0.0236505841889227,0.159177759946868
HAS,2016-10-17T11:30:00Z,0.0256446572060912,0.1732629350704097,0.0335659672228031,0.1529291086002254
HAS,2016-07-18T17:00:00Z,0.0050727676626399,0.1569877798591303,0.0081027826359437,0.0803626671024075
IR,2021-04-28T20:34:19Z,-0.0043867714180626,0.4346349066389593,0.0075281835363691,0.059814998886998
IR,2021-02-22T22:05:00Z,0.0079670427184943,0.4792680704475793,0.016967268536511,0.0711025036840699
IR,2020-11-02T21:30:00Z,0.0019843965263034,0.5900518986364661,0.0071133758157673,0.0763487089164992
IR,2020-08-03T20:36:42Z,-0.0151472869948169,0.7313427435352268,0.0054025404108823,0.0873525843416829
IR,2020-05-12T10:32:45Z,-0.0035706296643873,0.8428044399674224,0.0044644519285413,0.0529636076176864
IR,2020-02-17T21:16:00Z,0.0034239584337497,0.2491229523450837,0.0174295081230212,0.070345076755005
IR,2019-10-28T20:15:00Z,0.0071527807025914,0.3100981561256654,0.0141625616563411,0.0856210794360566
IR,2019-07-31T20:15:00Z,0.0064248783383256,0.255464037804293,0.0114303482798765,0.0757727302726062
IR,2019-04-30T21:47:27Z,0.0084509004010529,0.3117861916541347,0.0116860968239132,0.0893820697888214
IR,2019-02-19T12:05:08Z,0.0232489598634653,0.4123307590599786,0.0285735111242804,0.1292153640753469
IR,2018-10-25T20:18:28Z,0.0127944928688813,0.2876811596030745,0.0197914175542873,0.0966847917800867
IR,2018-08-01T20:15:01Z,0.0103567477450608,0.269498721173715,0.0163333935985826,0.0903474635974581
IR,2018-04-26T17:00:00Z,0.0070397278664735,0.2602872966101551,0.0128685464773331,0.0802148027902979
IR,2018-02-15T17:00:00Z,0.0215918793037315,0.2220535331180418,0.0103283517846496,0.0801441532881212
IR,2017-10-25T17:00:00Z,0.0051922419179456,0.2358390454015453,0.0146255913831827,0.0912659381605719
IR,2017-08-02T21:30:00Z,-0.0345489518678963,0.2855070595234906,-0.0156580449136153,0.0969793990318145
KHC,2021-04-29T11:02:31Z,0.011498865450441,1.0270958184223415,0.0181878782441934,0.0864634152367085
KHC,2021-02-11T12:03:54Z,0.0241305527908982,1.171524308606955,0.0242048398811525,0.1023506300641788
KHC,2020-10-29T11:13:19Z,0.0167632051390887,1.3819956960396476,0.0247917548003978,0.1048481238800803
KHC,2020-07-30T11:07:45Z,-0.0437297219023023,1.2989131205868614,0.0251534382767956,0.1039925731742149
KHC,2020-04-30T11:26:39Z,0.0127636358106135,1.722381743554462,0.0187369588035334,0.1078163134143506
KHC,2020-02-13T12:05:38Z,0.0047134263180208,1.336929707775768,0.0200444113455048,0.0994762889553681
KHC,2019-10-31T11:38:54Z,0.0264687652756794,1.5213798755174452,0.0252343458652484,0.0972867293637371
KHC,2019-08-08T11:42:00Z,0.0118573211526166,1.3611623700875677,0.0219710724977172,0.0946514394219077
KHC,2019-08-08T11:42:00Z,0.0118573211526166,1.3611623700875677,0.0219710724977172,0.0880468197806974
KHC,2019-08-08T11:42:00Z,0.0118573211526166,1.3611623700875677,0.0234190651707342,0.0946514394219077
KHC,2019-08-08T11:42:00Z,0.0118573211526166,1.3611623700875677,0.0234190651707342,0.0880468197806974
KHC,2019-08-08T11:42:00Z,0.0118573211526166,1.3611623700875677,0.0212548367903859,0.0915658940680649
