Instrument,Original Announcement Date Time,e_p,b_p
AON,2019-10-25T10:13:24Z,0.004862884842407465,0.07649186427786878
AON,2019-07-26T10:45:37Z,0.005967786406118412,0.08264414676487446
AON,2019-04-26T10:35:06Z,0.01608576284364778,0.11655465489896533
AON,2019-02-01T11:26:40Z,0.009854580550467541,0.11856917062316163
AON,2018-10-26T10:11:19Z,0.003939377678355723,0.1142151541847081
AON,2018-07-27T10:20:05Z,0.001431136316321206,0.1355107199516642
AON,2018-05-04T17:00:00Z,0.01719421103176111,0.15344530754101957
AON,2018-02-02T05:00:00Z,-0.000567396330447873,0.13686196749697904
AON,2017-10-27T17:00:00Z,0.004978648017629677,0.13926758643910042
AON,2017-08-04T17:00:00Z,0.02207093158652408,0.15748140652179146
AON,2017-05-09T11:32:00Z,0.009336473678501786,0.18461192283882913
AON,2017-02-10T11:00:00Z,0.0154040781330404,0.1865870083592836
AON,2016-10-28T11:30:00Z,0.010676986548737397,0.18187694327849221
AON,2016-07-29T11:30:00Z,0.010367204488102801,0.19003085826692434
LMT,2021-04-20T11:29:03Z,0.017982209635577777,0.061787537953057664
LMT,2021-01-26T12:30:06Z,0.01804312002435465,0.060563262804962735
LMT,2020-10-20T11:30:05Z,0.015707836355193038,0.045819148096154956
LMT,2020-07-21T11:30:04Z,0.01625218227408993,0.037491965381372276
LMT,2020-04-21T11:30:10Z,0.017485204014353214,0.03509261096881839
LMT,2020-01-28T12:30:05Z,0.013638892011875372,0.028470504219715812
LMT,2019-10-22T11:30:05Z,0.014680437722586035,0.03554163187439517
LMT,2019-07-23T11:30:05Z,0.01382477371206486,0.027746904985482292
LMT,2019-04-23T11:30:05Z,0.020073613704058475,0.0290384141904367
LMT,2019-01-29T12:33:35Z,0.01682465863794688,0.01871793626599996
LMT,2018-10-23T11:34:15Z,0.014950845275718775,0.00957138295655316
LMT,2018-07-24T11:30:04Z,0.013605232621139086,0.004866532046770301
LMT,2018-04-24T17:00:00Z,0.012036344477844685,-0.001893357558312647
LMT,2018-01-29T17:00:00Z,-0.008082036247467374,-0.009233509153692563
LMT,2017-10-24T17:00:00Z,0.010837674411533337,0.023611049756383118
LMT,2017-07-18T17:00:00Z,0.011741421195288442,0.015552772578052229
LMT,2017-04-25T12:25:00Z,0.010180051766755887,0.019134368529909986
LMT,2017-01-24T12:31:00Z,0.013492335341692812,0.020634533098479593
LMT,2016-10-26T00:25:00Z,0.032162174309136295,0.03119529474744201
LMT,2016-07-20T16:00:00Z,0.013990634891535547,0.041067514955858996
ZTS,2021-05-06T16:13:03Z,0.007472645238209311,0.054661263647652725
ZTS,2021-02-16T12:19:39Z,0.0045641303772562215,0.0479170122336454
ZTS,2020-11-05T12:00:01Z,0.00609611139142924,0.045841739523858296
ZTS,2020-08-06T11:00:01Z,0.005792346670824427,0.045816386664186845
ZTS,2020-05-06T11:02:48Z,0.007568138436452707,0.04925552036774067
ZTS,2020-02-13T12:04:11Z,0.006091543937640457,0.042958075476901975
ZTS,2019-11-07T12:00:01Z,0.007277440084403274,0.045009202184831336
ZTS,2019-08-06T11:00:01Z,0.006829558586372589,0.04438292655456688
ZTS,2019-05-02T16:58:25Z,0.006468229615351392,0.04803489749605505
ZTS,2018-11-01T11:03:02Z,0.00786566488845941,0.048010023728406424
ZTS,2018-08-02T17:00:00Z,0.009315753761118485,0.0477917575765714
ZTS,2018-05-02T22:00:00Z,0.008683977731207635,0.04835396691240615
ZTS,2018-02-15T23:00:00Z,0.002307413237578567,0.050421252228568685
ZTS,2017-11-02T04:00:00Z,0.009555643301106828,0.06377910914732039
ZTS,2017-08-08T17:00:00Z,0.008067701224923732,0.056016629962527126
ZTS,2017-05-04T16:00:00Z,0.009070750244481975,0.06132284514021638
ZTS,2017-02-16T12:04:00Z,0.005825641738605433,0.056251488735755056
ZTS,2016-11-02T16:00:00Z,0.009282554530756828,0.06156003736924507
ZTS,2016-08-03T17:00:00Z,0.009513776996594017,0.05763480082311643
ABC,2021-05-05T10:30:02Z,0.018008821294712266,-0.011657427401371916
ABC,2021-02-04T11:30:00Z,0.01873215103027466,-0.034842315638811135
ABC,2020-11-05T11:30:01Z,-0.24493143543058574,-0.05149872265923291
ABC,2020-08-05T11:13:29Z,0.01412111297252965,0.1881871180301063
ABC,2020-05-07T10:30:00Z,0.0527004474915565,0.197053245843343
ABC,2020-01-30T11:30:00Z,0.010717689813505554,0.16876340323448444
ABC,2019-11-07T11:30:00Z,0.0077322377374145655,0.16785280141069026
ABC,2019-08-01T10:30:00Z,0.01685068509611954,0.16682333939843447
ABC,2019-05-02T10:30:00Z,0.0016165383600660616,0.1740282331122307
ABC,2019-01-31T11:30:00Z,0.02492571676832524,0.1930255049118292
ABC,2018-11-06T11:32:47Z,0.011692221811524815,0.14699096714003057
ABC,2018-08-02T10:30:00Z,0.014715548109079334,0.16528153163535728
ABC,2018-05-02T17:00:00Z,0.01517900378216309,0.16831794021963073
ABC,2018-02-06T17:00:00Z,0.04304036902983225,0.14355472462996965
ABC,2017-11-02T17:00:00Z,-0.019004899871325004,0.11386057684490561
ABC,2017-08-03T11:30:00Z,0.0024393926165458997,0.12370954873384546
ABC,2017-05-04T03:01:00Z,0.021398284004232826,0.13153356002856578
ABC,2017-01-31T16:30:00Z,0.014366719483635167,0.1229867447405596
ABC,2016-11-02T17:00:00Z,0.007473327303798017,0.1108090649520013
ABC,2016-08-02T16:00:00Z,0.020392663838117175,0.10976294146226992
CDNS,2021-04-26T20:05:00Z,0.0047401706491671325,0.06438866235275761
CDNS,2021-02-22T00:00:00Z,0.004565497978570179,0.06551168218546932
CDNS,2020-10-19T20:09:57Z,0.0055895396585028435,0.08284947578784331
CDNS,2020-07-20T20:08:49Z,0.0050112012149171985,0.08613454397065849
CDNS,2020-04-20T20:05:00Z,0.007088960084029695,0.1233823702904763
CDNS,2020-02-12T21:10:47Z,0.03344719098372214,0.10662204454697145
CDNS,2019-10-21T20:10:26Z,0.005557546020153448,0.08103930676443037
CDNS,2019-07-22T20:12:02Z,0.0053887654168327265,0.07188764324355829
CDNS,2019-04-22T20:05:00Z,0.006750704430292259,0.07648261695456089
CDNS,2019-02-19T21:12:17Z,0.008049126928028207,0.10536452307034258
CDNS,2018-10-22T20:10:45Z,0.007749012719073027,0.09810648952031503
CDNS,2018-07-23T20:11:43Z,0.00615503749312967,0.09730150343169079
CDNS,2018-04-23T17:00:00Z,0.006998363024888051,0.10968259705842863
CDNS,2018-01-31T17:00:00Z,-0.0012230385297278138,0.08377178781912566
CDNS,2017-10-26T22:00:00Z,0.0073381938053848125,0.09139083513257816
CDNS,2017-07-24T16:00:00Z,0.007382336576625061,0.10164561281808406
CDNS,2017-04-24T17:00:00Z,0.0077788248165553756,0.09579422362176294
CDNS,2017-02-01T21:05:00Z,0.0053211525126503735,0.102582615570566
CDNS,2016-10-24T16:00:00Z,0.008670562049850568,0.12417854842306383
CDNS,2016-07-25T16:00:00Z,0.006725957102127811,0.14661086826651532
EA,2021-05-11T20:02:46Z,0.0019519243460633558,0.201356406225483
EA,2021-02-02T23:07:12Z,0.005065402962032489,0.19116494685623087
EA,2020-11-05T21:01:01Z,0.004912113964547117,0.21440713656063765
EA,2020-07-30T20:01:00Z,0.009573837385642736,0.20411945900019665
EA,2020-05-05T20:01:00Z,0.014405510068697855,0.25712801584343226
EA,2020-01-30T21:01:00Z,0.011022389394017664,0.23054633538874522
EA,2019-10-29T20:01:00Z,0.02962368200457779,0.24829779366366256
EA,2019-07-30T20:01:00Z,0.047351996200253876,0.2160997152418342
EA,2019-05-07T20:04:21Z,0.006864184894349635,0.17508597929080336
EA,2019-02-05T21:04:51Z,0.010989483256840838,0.2241519027654864
EA,2018-10-30T20:10:03Z,0.006943016484643446,0.14476870058372235
EA,2018-07-26T17:00:00Z,0.006787449885335772,0.12184978292445788
EA,2018-05-08T17:00:00Z,0.0163226003624125,0.12356235364956414
EA,2018-01-30T17:00:00Z,-0.005749498417157246,0.12630349748658337
EA,2017-10-31T16:00:00Z,-0.0006035931156555478,0.12038939052257017
EA,2017-07-27T17:00:00Z,0.019676521690561624,0.13706347252152087
EA,2017-05-09T17:00:00Z,0.020510337450353217,0.14712362199369977
EA,2017-01-31T17:00:00Z,-4.207644940227956e-05,0.14932931892869014
EA,2016-11-01T16:00:00Z,-0.0014794442265885649,0.14046933604030373
EA,2016-08-02T21:08:00Z,0.01927052219493096,0.16274831926446237
ORLY,2021-04-28T20:30:02Z,0.014145453370256003,-0.00019675250676179284
ORLY,2021-02-10T21:33:52Z,0.011984421979439198,0.004277726037975246
ORLY,2020-10-28T20:32:57Z,0.015606361370136799,0.020992659378694194
ORLY,2020-07-29T20:36:52Z,0.017016186553136033,0.018854349618186644
ORLY,2020-04-22T20:33:49Z,0.013449825532590682,0.004872661947787231
ORLY,2020-02-05T21:30:10Z,0.00979894360127177,0.011983134873411357
ORLY,2019-10-23T20:30:16Z,0.012966047960661779,0.005507902073313962
ORLY,2019-07-24T20:32:05Z,0.012234218999778041,0.005004711232228722
ORLY,2019-04-24T20:34:06Z,0.01055088882637117,0.012233402618796399
ORLY,2019-02-06T21:33:51Z,0.011035561385452705,0.01299424980442907
ORLY,2018-10-24T20:34:29Z,0.013085633534464462,0.017811244419031667
ORLY,2018-07-25T20:35:14Z,0.015756141409566157,0.017180460928105167
ORLY,2018-04-25T16:00:00Z,0.014796376819807819,0.020567384029128676
ORLY,2018-02-07T16:00:00Z,0.014781277597691751,0.03192978916051869
ORLY,2017-10-25T17:00:00Z,0.014967910235335169,0.03239998075813233
ORLY,2017-07-26T17:00:00Z,0.014692843471080533,0.04516165752731219
ORLY,2017-04-26T16:00:00Z,0.010751309077797665,0.05773048868336509
ORLY,2017-02-07T21:30:00Z,0.009355129341115575,0.06187077891145565
ORLY,2016-10-26T17:00:00Z,0.010495645623211012,0.0716346007321959
ORLY,2016-07-27T17:00:00Z,0.010022164692231982,0.06570191141577761
FITB,2021-04-20T10:32:50Z,0.02523607041289141,0.7690617350976239
FITB,2021-01-21T11:32:32Z,0.02881665790192437,1.0689147219980604
FITB,2020-10-22T10:32:55Z,0.036878550517297985,1.3720796429069706
FITB,2020-07-23T10:30:48Z,0.011802711669022761,1.498288675762056
FITB,2020-04-21T10:39:42Z,0.002651434715271624,1.903635431468052
FITB,2020-01-22T11:33:41Z,0.03190439567841985,0.8908018983027772
FITB,2019-10-22T10:34:28Z,0.026299077121017277,0.981665551699721
FITB,2019-07-23T10:33:46Z,0.020644847924372198,0.9342891815987163
FITB,2019-04-23T10:33:39Z,0.04597124098840549,1.1196931515207913
FITB,2019-01-22T11:50:38Z,0.02774422197127135,0.9670935691341057
FITB,2018-10-23T10:33:35Z,0.022414145727229797,0.7793350093503714
FITB,2018-07-19T17:00:00Z,0.029125138922721793,0.7574060996291054
FITB,2018-04-24T17:00:00Z,0.03108426737472304,0.6809655211161671
FITB,2018-01-23T17:00:00Z,0.021814951994704127,0.6945749918827744
FITB,2017-10-24T17:00:00Z,0.047978059839972595,0.7290821651516158
FITB,2017-07-21T17:00:00Z,0.017456492806708274,0.7746575396106308
FITB,2017-04-25T02:05:00Z,0.015010229647481332,0.7924456554102121
FITB,2017-01-24T11:30:00Z,0.017223699949316742,0.7298726867411317
FITB,2016-10-20T11:30:00Z,0.032084427713861864,0.9990806170173318
FITB,2016-07-28T11:30:00Z,0.02240352411052057,1.1420604426538548
CHRW,2021-04-27T20:05:00Z,0.013847886285984096,0.14927694606014696
CHRW,2021-01-26T21:15:16Z,0.011582474295662629,0.14731559161655358
CHRW,2020-10-27T20:15:00Z,0.00990948821244988,0.13597132424749975
CHRW,2020-07-28T20:15:00Z,0.013525222486409989,0.16014711363715298
CHRW,2020-04-28T20:15:00Z,0.008987786284191798,0.18253880418439739
CHRW,2020-01-28T21:15:00Z,0.009370323099270519,0.15796500627251864
CHRW,2019-10-29T20:17:39Z,0.01279861347012392,0.1457738845862353
CHRW,2019-07-30T21:00:00Z,0.014686975812363617,0.14404929969375155
CHRW,2019-04-30T20:15:00Z,0.013540073892160174,0.13830319956549378
CHRW,2019-01-29T21:15:00Z,0.016185603815709364,0.13795055428046168
CHRW,2018-10-30T20:15:00Z,0.012965605491080985,0.11547773648565306
CHRW,2018-07-31T20:15:00Z,0.0136635791595012,0.13032856677248597
CHRW,2018-05-01T17:00:00Z,0.01089120660237879,0.11363464787568903
CHRW,2018-01-30T17:00:00Z,0.012283469589362129,0.11479781424319664
CHRW,2017-10-31T16:00:00Z,0.01115620735313898,0.12682082155273416
CHRW,2017-07-19T21:15:00Z,0.011478780308986579,0.13819554032483117
CHRW,2017-04-25T21:15:00Z,0.011140461005594864,0.12008062733679667
CHRW,2017-01-31T21:15:00Z,0.011779890968661309,0.12115238804655423
CHRW,2016-10-25T21:31:00Z,0.012842392282124963,0.1263723728497771
CHRW,2016-07-26T16:00:00Z,0.013498518289231437,0.11913109816460288
ECL,2021-04-27T12:51:23Z,0.003162849929989825,0.10279752383509802
ECL,2021-02-16T13:30:01Z,0.004862455512535668,0.09984792513503563
ECL,2020-10-27T12:32:54Z,0.004316014639037634,0.10544083366945435
ECL,2020-07-28T12:30:01Z,-0.03584178826134805,0.10312571922744229
ECL,2020-04-28T12:30:00Z,0.006288511444568373,0.1957582103568336
ECL,2020-02-18T13:30:01Z,0.007722690313702784,0.15613101066481097
ECL,2019-10-29T12:30:01Z,0.008131887681898814,0.1500895607328834
ECL,2019-07-30T12:30:01Z,0.00647683301101262,0.14453212764184264
ECL,2019-04-30T12:30:00Z,0.005824204883508849,0.16148074565214568
ECL,2019-02-19T13:30:00Z,0.009282177299274079,0.18802106140610048
ECL,2018-10-30T12:30:00Z,0.009612685149415122,0.17506390818505344
ECL,2018-07-31T17:00:00Z,0.00867662810116828,0.19387188238007522
ECL,2018-05-01T17:00:00Z,0.006256976996255279,0.1923141211020476
ECL,2018-02-20T17:00:00Z,0.014512522120398136,0.19562240091050712
ECL,2017-10-31T17:00:00Z,0.010564970922958869,0.19405745039899755
ECL,2017-08-01T13:22:09Z,0.007674012188109979,0.18012843330415407
ECL,2017-05-02T17:00:00Z,0.006986795721481069,0.1873066408891858
ECL,2017-02-21T13:30:00Z,0.010700577868666761,0.20192988222438116
ECL,2016-11-01T13:30:00Z,0.010541678159890773,0.19357688395398465
ECL,2016-08-02T17:00:00Z,0.007471836272919095,0.19085857321750188
PHM,2021-04-27T10:30:00Z,0.021750096335053985,0.48202533863596386
PHM,2021-01-28T11:30:00Z,0.03756283793105497,0.568328210171967
PHM,2020-10-22T10:30:00Z,0.03326992645897334,0.5026617696693079
PHM,2020-07-23T10:30:00Z,0.03789034997089755,0.6412720885531061
PHM,2020-04-23T00:00:00Z,0.033567395155188015,0.9194645893764538
PHM,2020-01-28T11:30:00Z,0.03161383206861298,0.5190951795515277
PHM,2019-10-22T10:30:00Z,0.026978278953841316,0.5169860182362563
PHM,2019-07-23T10:30:00Z,0.027233247008351554,0.5785419733567561
PHM,2019-04-23T10:30:00Z,0.02127234581298509,0.6358849754013739
PHM,2019-01-29T11:30:00Z,0.03220484002769658,0.6600075658634693
PHM,2018-10-23T11:28:12Z,0.040707790304660645,0.6721796672323027
PHM,2018-07-26T10:30:00Z,0.03904388857741375,0.5514436247485741
PHM,2018-04-24T17:00:00Z,0.020005855284570193,0.5065252014308516
PHM,2018-01-30T16:00:00Z,0.007834527914993224,0.42498932665527495
PHM,2017-10-24T17:00:00Z,0.021295950588854997,0.5269516825989465
PHM,2017-07-25T01:20:00Z,0.01287931274712277,0.5742116195996979
PHM,2017-04-24T11:30:00Z,0.012134192653179316,0.6241745926568831
PHM,2017-01-26T16:00:00Z,0.04458811545241662,0.7664690976189658
PHM,2016-10-20T16:00:00Z,0.01849089923791584,0.6784685029436541
PHM,2016-07-21T10:00:00Z,0.017301762671110957,0.7144123275769596
EXR,2021-04-28T20:15:18Z,0.011438068463680623,0.1648938825116308
EXR,2021-02-22T21:08:02Z,0.010241239983784909,0.16740609486951702
EXR,2020-11-04T21:33:45Z,0.00828839358723684,0.17302130236673993
EXR,2020-08-04T20:50:55Z,0.008617401951539072,0.19926683060067218
EXR,2020-05-06T20:05:36Z,0.008741445967531259,0.19407335637507495
EXR,2020-02-18T21:17:59Z,0.008194322422007703,0.18565033782289814
EXR,2019-10-29T20:07:18Z,0.007138790447325793,0.1668716907075021
EXR,2019-07-30T20:09:00Z,0.0077389110997455775,0.1805989215495026
EXR,2019-04-30T20:05:05Z,0.007289218119325034,0.18370011616936735
EXR,2019-02-20T21:18:55Z,0.00880747314474581,0.20988270502056924
EXR,2018-10-30T20:48:38Z,0.011879316952758618,0.218584669089209
EXR,2018-07-31T20:51:59Z,0.007544312084831904,0.18606151734490392
EXR,2018-05-01T17:00:00Z,0.007997358656143224,0.212809570378191
EXR,2018-02-20T17:00:00Z,0.019563800648295777,0.21332874389571413
EXR,2017-11-01T17:00:00Z,0.00929231963499123,0.2199882417847935
EXR,2017-08-01T21:01:00Z,0.008833372551720415,0.22610753159667107
EXR,2017-04-26T17:00:00Z,0.008763580004537412,0.23873279485199708
EXR,2017-02-21T21:01:00Z,0.00846195078044552,0.23102102243078193
EXR,2016-10-26T21:01:00Z,0.01179702241670865,0.22012559073694682
EXR,2016-07-27T21:01:00Z,0.007148700813340048,0.18251125981982244
VRSN,2021-04-22T20:05:00Z,0.006688739455157453,-0.06244852080803854
VRSN,2021-02-11T21:07:49Z,0.006370696481443824,-0.05629841913059385
VRSN,2020-10-22T20:05:00Z,0.007267112412369148,-0.05891963368262715
VRSN,2020-07-23T20:05:00Z,0.006380667436147044,-0.05859824465569143
VRSN,2020-04-23T20:10:38Z,0.016026756208252033,-0.06759187392293352
VRSN,2020-02-06T21:36:26Z,0.006556563826260488,-0.06586843591782068
VRSN,2019-10-24T20:05:00Z,0.006893124313108272,-0.06502542449022403
VRSN,2019-07-25T20:05:00Z,0.005918312089194088,-0.05717043586712535
VRSN,2019-04-25T20:05:00Z,0.007496705578501572,-0.06485897800607184
VRSN,2019-02-07T21:06:55Z,0.010163420597734337,-0.07728617683924027
VRSN,2018-10-25T20:05:00Z,0.007052699272397213,-0.07177181873369413
VRSN,2018-07-26T20:05:00Z,0.007588271161140515,-0.08164579163818185
VRSN,2018-04-26T17:00:00Z,0.01166022975927684,-0.1072319412763824
VRSN,2018-02-08T17:00:00Z,0.009116462369648002,-0.11172256237598002
VRSN,2017-10-26T17:00:00Z,0.010808365760867474,-0.1156983069233833
VRSN,2017-07-27T17:00:00Z,0.013049691656183119,-0.12754541765775765
VRSN,2017-04-27T17:00:00Z,0.013121892393867886,-0.13388237096625938
VRSN,2017-02-09T21:05:00Z,0.01326867018359147,-0.15092370660024443
VRSN,2016-10-27T17:00:00Z,0.013698233166150419,-0.13997128956210844
VRSN,2016-07-28T17:00:00Z,0.012070848592402459,-0.12019989173812441
TXT,2021-04-29T17:38:35Z,0.013213260598381293,0.4633140967713113
TXT,2021-01-27T11:33:47Z,0.02133521292416548,0.5284081336514713
TXT,2020-10-29T10:33:06Z,0.01411835195464255,0.7048126832313294
TXT,2020-07-30T10:31:51Z,-0.012463621460841508,0.7487656066746851
TXT,2020-04-30T11:02:37Z,0.008838621799248195,0.9782586607407902
TXT,2020-01-29T11:34:39Z,0.01948597089851386,0.5403195347638164
TXT,2019-10-17T10:30:00Z,0.019431058370668292,0.4815369556221979
TXT,2019-07-17T10:33:42Z,0.017576955421349565,0.4322149038171487
TXT,2019-04-17T10:38:10Z,0.01510967831055646,0.4417259586544243
TXT,2019-01-24T11:32:10Z,0.02217976188354346,0.46811920202990914
TXT,2018-10-18T10:34:42Z,0.031711302837547445,0.3122127027149653
TXT,2018-07-18T17:00:00Z,0.013273691531947567,0.31773899104599485
TXT,2018-04-18T17:00:00Z,0.012243554959079122,0.36873182448189606
TXT,2018-01-31T17:00:00Z,-0.007110773613428493,0.3788164018399122
TXT,2017-10-19T17:00:00Z,0.011147900306353938,0.4079149935997938
TXT,2017-07-19T17:00:00Z,0.012134992891113085,0.45066032423074864
TXT,2017-04-19T17:00:00Z,0.007857835832711253,0.43428158037816056
TXT,2017-01-25T17:00:00Z,0.016309352234116344,0.4248052773503013
TXT,2016-10-20T11:30:00Z,0.0393047303723179,0.5275796468740344
TXT,2016-07-22T17:00:00Z,0.01809797713103857,0.5302605050935933
EBAY,2021-04-28T20:05:10Z,0.015382585255851662,0.09047167927388575
EBAY,2021-02-03T21:05:05Z,0.02439428476166848,0.10280242371159935
EBAY,2020-10-28T20:05:07Z,0.01820983792490195,0.0800794077420387
EBAY,2020-07-28T20:15:06Z,0.02024121350211099,0.07873994850284999
EBAY,2020-04-29T20:15:05Z,0.14258140252199647,0.08838208274736885
EBAY,2020-01-28T21:15:03Z,0.018926764169428744,0.09769750569471312
EBAY,2019-10-23T20:15:04Z,0.009481570630007569,0.10001527729072499
EBAY,2019-07-17T20:15:04Z,0.0116774471785924,0.11927263212761292
EBAY,2019-04-23T20:15:06Z,0.015244862533134292,0.15312552077200334
EBAY,2019-01-29T21:15:04Z,0.02812048646727898,0.23240102039602534
EBAY,2018-10-30T21:15:03Z,0.02206584805863808,0.21205861469944973
EBAY,2018-07-18T20:21:57Z,0.017812728206228572,0.19827064760390867
EBAY,2018-04-25T17:00:00Z,0.009993594758530589,0.18651436311006966
EBAY,2018-01-31T17:00:00Z,-0.06597819546588347,0.20417473867931413
EBAY,2017-10-18T17:00:00Z,0.012632294479169246,0.27409649732397423
EBAY,2017-07-20T21:15:00Z,0.0007672923106765489,0.30358317147250763
EBAY,2017-04-19T06:45:00Z,0.02856623864775177,0.3200246735465524
EBAY,2017-01-25T21:30:00Z,0.1788423907852111,0.3175235775750236
EBAY,2016-10-19T17:00:00Z,0.011118673095315503,0.18357925384250948
EBAY,2016-07-20T21:17:00Z,0.016173499932806267,0.23992550589976747
BAC,2021-04-15T12:08:51Z,0.02264907939277041,0.7480217978659138
BAC,2021-01-19T11:48:45Z,0.019862232419282234,0.9473995015751876
BAC,2020-10-14T10:49:03Z,0.021272710301563674,1.1758586442208696
BAC,2020-07-16T10:48:57Z,0.015959416149951878,1.1770798372959332
BAC,2020-04-15T10:54:04Z,0.01922569496320532,1.311164163332227
BAC,2020-01-15T12:11:33Z,0.021299988508086183,0.7620048793344069
BAC,2019-10-16T10:59:01Z,0.019906197219556526,0.9242524396055132
BAC,2019-07-17T10:48:52Z,0.02578173030319878,0.8947591389330285
BAC,2019-04-16T10:47:43Z,0.025829276390742836,0.9200772549705227
BAC,2019-01-16T11:49:16Z,0.029544445201771526,1.0199276373895836
BAC,2018-10-15T11:49:17Z,0.022689107419540853,0.8120540233761113
BAC,2018-07-16T11:01:47Z,0.022536031961107456,0.8400823482439739
BAC,2018-04-15T17:00:00Z,0.02105208457705349,0.7835397740764908
BAC,2018-01-17T16:00:00Z,0.006727992132956508,0.7922882241302602
BAC,2017-10-13T17:00:00Z,0.018472886728892624,0.9317874561037075
BAC,2017-07-18T17:00:00Z,0.01956668212066444,1.0134551664382163
BAC,2017-04-18T17:00:00Z,0.02037893171448544,1.0239327855625835
BAC,2017-01-13T17:00:00Z,0.01894581664276395,1.0739751036203347
BAC,2016-10-17T11:45:00Z,0.027687717167941415,1.522843101728131
BAC,2016-07-18T11:50:00Z,0.032183921263502904,1.7602101252050912
PYPL,2021-05-05T20:32:00Z,0.003846995263132034,0.06817633082092057
PYPL,2021-02-03T21:37:58Z,0.005710428680375487,0.07295282179479061
PYPL,2020-11-02T21:37:32Z,0.00441399740456682,0.07990589033164401
PYPL,2020-07-29T20:33:11Z,0.00748009619373715,0.08624110905720479
PYPL,2020-05-06T20:34:49Z,0.0007480457857402753,0.14219103643946399
PYPL,2020-01-29T21:29:10Z,0.0039917363276625786,0.1329397788808336
PYPL,2019-10-23T20:32:13Z,0.003790246565802047,0.13522648083141806
PYPL,2019-07-24T20:15:04Z,0.006119740220165322,0.1200078826406417
PYPL,2019-04-24T20:15:00Z,0.005479767683917478,0.12452299667936614
PYPL,2019-01-30T21:30:55Z,0.005893738178812863,0.1552757801698882
PYPL,2018-10-18T20:15:00Z,0.004193364375667795,0.14537317095921726
PYPL,2018-07-25T20:23:34Z,0.005319918189747578,0.15190085796923739
PYPL,2018-04-25T17:00:00Z,0.005611920646428529,0.16079086141753443
PYPL,2018-01-31T17:00:00Z,0.007006866036881247,0.1807545409578688
PYPL,2017-10-19T17:00:00Z,0.004935739179682307,0.2004429658443615
PYPL,2017-07-26T17:00:00Z,0.006374905634791547,0.23262976815232023
PYPL,2017-04-26T21:38:30Z,0.007391689981518979,0.2815386918481682
PYPL,2017-01-26T21:05:00Z,0.008188750393456058,0.3089048609962193
PYPL,2016-10-20T21:05:00Z,0.006532189679227825,0.28701187593684613
PYPL,2016-07-21T17:00:00Z,0.0072992546556442895,0.312240871755533
CMCSA,2021-04-29T11:00:00Z,0.013391947230116504,0.37241199003545666
CMCSA,2021-01-28T12:00:00Z,0.014081785310188336,0.37630446584974586
CMCSA,2020-10-29T11:00:01Z,0.009539133281182615,0.40715420982624717
CMCSA,2020-07-30T11:00:01Z,0.01678043046606998,0.4695712560207414
CMCSA,2020-04-30T11:08:45Z,0.013682695680485371,0.5194326009006245
CMCSA,2020-01-23T12:07:27Z,0.015443225857899087,0.4040342512082732
CMCSA,2019-10-24T11:00:01Z,0.015686545933003226,0.3810411704658391
CMCSA,2019-07-25T11:00:00Z,0.01628451607280883,0.4004688192625147
CMCSA,2019-04-25T11:00:01Z,0.019635477378652205,0.41425717670317774
CMCSA,2019-01-23T12:00:00Z,0.01629365975383357,0.4646905041621997
CMCSA,2018-10-25T10:38:35Z,0.017787775084646518,0.4408298812817647
CMCSA,2018-07-26T11:07:06Z,0.021300861579315662,0.46823479741546686
CMCSA,2018-04-25T17:00:00Z,0.01964678149936134,0.43781195386100846
CMCSA,2018-01-24T17:00:00Z,0.08012947145025237,0.3665686921148421
CMCSA,2017-10-26T12:05:00Z,0.014566861697061447,0.30560084908517215
CMCSA,2017-07-27T11:19:00Z,0.013742579596663593,0.2998455338018568
CMCSA,2017-04-27T11:15:00Z,0.014431726345073283,0.3088209952714302
CMCSA,2017-01-26T12:00:00Z,0.013896195688866471,0.3264819181378589
CMCSA,2016-10-26T16:00:00Z,0.014092181803980223,0.3369083482604677
CMCSA,2016-07-27T17:00:00Z,0.012898554811908247,0.3377157117370336
EQR,2021-04-27T20:29:20Z,0.0021251063985873973,0.38475184993851863
EQR,2021-02-10T21:17:52Z,0.011423484311341955,0.47529292446182203
EQR,2020-10-27T20:16:53Z,0.004737154311463588,0.5484993825748864
EQR,2020-07-28T20:18:04Z,0.011881059274943226,0.4823565455400495
EQR,2020-05-05T20:26:27Z,0.013405876888347469,0.45696540819444076
EQR,2020-01-28T21:20:28Z,0.009608849824120013,0.34174624243012175
EQR,2019-10-22T20:22:44Z,0.00831493024194808,0.3167385469308324
EQR,2019-07-30T20:16:47Z,0.010955717448866965,0.35961130477482833
EQR,2019-04-30T20:30:00Z,0.00371878120477324,0.35872573540452024
EQR,2019-01-29T21:19:00Z,0.004774152099039362,0.4156718879895499
EQR,2018-10-23T20:20:41Z,0.00845442220226771,0.4025859390725015
EQR,2018-07-24T17:00:00Z,0.004644826684142558,0.4187118801932409
EQR,2018-04-24T17:00:00Z,0.008979519198271542,0.43621496347829963
EQR,2018-01-30T17:00:00Z,0.005319890522409073,0.43547683578949636
EQR,2017-10-24T17:00:00Z,0.005676062675858947,0.42210036764908826
EQR,2017-07-25T17:00:00Z,0.008075840909027807,0.4240500947644603
EQR,2017-04-25T17:00:00Z,0.00625868108587835,0.4484024182020409
EQR,2017-01-31T17:00:00Z,0.011747950055501302,0.4330658025071093
EQR,2016-10-25T17:00:00Z,0.008823087164176785,0.42844643102964486
