loss,binary_accuracy,precision,recall,val_loss,val_binary_accuracy,val_precision,val_recall
0.6986702680587769,0.5191897749900818,0.5735294222831726,0.1656050980091095,0.6977075338363647,0.5148935914039612,0.4615384638309479,0.05309734493494034
0.6927900314331055,0.5373134613037109,0.6390977501869202,0.18046708405017853,0.6975890398025513,0.5191489458084106,0.5,0.0796460211277008
0.6941328048706055,0.5255863666534424,0.6015625,0.1634819507598877,0.6975082159042358,0.5191489458084106,0.5,0.09734513610601425
0.6952275633811951,0.5181236863136292,0.572519063949585,0.15923567116260529,0.6972659230232239,0.5191489458084106,0.5,0.10619468986988068
0.6936529278755188,0.5106610059738159,0.5517241358757019,0.13588111102581024,0.6972258687019348,0.5276595950126648,0.5416666865348816,0.1150442510843277
0.6965994238853455,0.5181236863136292,0.567375898361206,0.1698513776063919,0.6971684694290161,0.5191489458084106,0.5,0.09734513610601425
0.6973755359649658,0.5149253606796265,0.5555555820465088,0.1698513776063919,0.6971437931060791,0.5191489458084106,0.5,0.08849557489156723
0.6993987560272217,0.4968017041683197,0.4957983195781708,0.12526538968086243,0.6967295408248901,0.5319148898124695,0.5789473652839661,0.09734513610601425
0.693216860294342,0.5437099933624268,0.6641221642494202,0.18471337854862213,0.6965391635894775,0.5319148898124695,0.5600000023841858,0.12389380484819412
0.691903829574585,0.5213219523429871,0.5763888955116272,0.17622080445289612,0.6968148946762085,0.5319148898124695,0.5555555820465088,0.13274335861206055
0.692459762096405,0.5234541296958923,0.5833333134651184,0.17834395170211792,0.6966121196746826,0.5191489458084106,0.5,0.12389380484819412
0.6935531497001648,0.5063965916633606,0.5263158082962036,0.1698513776063919,0.6964190006256104,0.5319148898124695,0.5555555820465088,0.13274335861206055
0.6907919645309448,0.5287846326828003,0.5947712659835815,0.19320593774318695,0.696103036403656,0.5361701846122742,0.5666666626930237,0.1504424810409546
0.6962876915931702,0.5191897749900818,0.5724637508392334,0.1677282303571701,0.6957257986068726,0.5361701846122742,0.5666666626930237,0.1504424810409546
0.6918008923530579,0.5426439046859741,0.6438356041908264,0.19957536458969116,0.6962391138076782,0.5276595950126648,0.5384615659713745,0.12389380484819412
0.6915392279624939,0.5298507213592529,0.6136363744735718,0.1719745248556137,0.6965624690055847,0.5234042406082153,0.5199999809265137,0.1150442510843277
0.6914414167404175,0.5223880410194397,0.585185170173645,0.1677282303571701,0.696797788143158,0.5361701846122742,0.5666666626930237,0.1504424810409546
0.6896873712539673,0.5298507213592529,0.5974025726318359,0.19532908499240875,0.6965150833129883,0.5319148898124695,0.5517241358757019,0.14159291982650757
0.6882679462432861,0.5458422303199768,0.6397515535354614,0.2186836451292038,0.6961257457733154,0.5276595950126648,0.53125,0.1504424810409546
0.6902673840522766,0.5415778160095215,0.6242424249649048,0.2186836451292038,0.695569634437561,0.5404255390167236,0.5675675868988037,0.18584071099758148
0.6883164048194885,0.5405117273330688,0.6075268983840942,0.23991507291793823,0.6952181458473206,0.5404255390167236,0.5609756112098694,0.20353981852531433
0.6913892030715942,0.5159914493560791,0.5474860072135925,0.20806793868541718,0.694786548614502,0.5446808338165283,0.5789473652839661,0.1946902722120285
0.696647584438324,0.5117270946502686,0.5454545617103577,0.1656050980091095,0.6944815516471863,0.5617021322250366,0.625,0.22123894095420837
0.6920549869537354,0.5341151356697083,0.607594907283783,0.20382165908813477,0.6945964694023132,0.5617021322250366,0.6470588445663452,0.1946902722120285
0.6907544732093811,0.5213219523429871,0.5743243098258972,0.18046708405017853,0.6943937540054321,0.5489361882209778,0.6060606241226196,0.17699114978313446
0.6877862215042114,0.5213219523429871,0.5647059082984924,0.20382165908813477,0.6939328908920288,0.5446808338165283,0.574999988079071,0.20353981852531433
0.6850823163986206,0.5479744076728821,0.6374269127845764,0.23142249882221222,0.6933738589286804,0.5489361882209778,0.5777778029441833,0.2300885021686554
0.6866217851638794,0.5405117273330688,0.6098901033401489,0.23566879332065582,0.6930108666419983,0.5446808338165283,0.557692289352417,0.2566371560096741
0.6791946887969971,0.5735607743263245,0.6802030205726624,0.2845010757446289,0.6927246451377869,0.5404255390167236,0.5423728823661804,0.28318583965301514
0.6881303787231445,0.5447761416435242,0.6195651888847351,0.24203822016716003,0.692057192325592,0.5404255390167236,0.5490196347236633,0.24778760969638824
0.6823508143424988,0.5362473130226135,0.601123571395874,0.2271762192249298,0.6913815140724182,0.5489361882209778,0.5593220591545105,0.29203540086746216
0.6860309839248657,0.5394456386566162,0.6000000238418579,0.24840764701366425,0.6910716891288757,0.5531914830207825,0.5625,0.3185840845108032
0.6854866147041321,0.5490404963493347,0.6200000047683716,0.2632696330547333,0.691757321357727,0.5234042406082153,0.5081967115402222,0.2743362784385681
0.6784347295761108,0.5618336796760559,0.6648351550102234,0.25690022110939026,0.6915459036827087,0.5361701846122742,0.53125,0.3008849620819092
0.6868250370025635,0.5554370880126953,0.6336633563041687,0.2717622220516205,0.6910240650177002,0.5404255390167236,0.5362318754196167,0.32743361592292786
0.6803820729255676,0.5671641826629639,0.6701570749282837,0.2717622220516205,0.690026581287384,0.5531914830207825,0.5555555820465088,0.3539822995662689
0.681894838809967,0.5373134613037109,0.6000000238418579,0.23566879332065582,0.6878456473350525,0.5829787254333496,0.6027397513389587,0.389380544424057
0.6823523640632629,0.5501065850257874,0.623115599155426,0.2632696330547333,0.6875078678131104,0.5957446694374084,0.6285714507102966,0.389380544424057
0.6770680546760559,0.556503176689148,0.6395938992500305,0.2675159275531769,0.686994731426239,0.5702127814292908,0.5833333134651184,0.37168142199516296
0.6755568385124207,0.5618336796760559,0.6685393452644348,0.25265392661094666,0.6866711974143982,0.5617021322250366,0.5675675868988037,0.37168142199516296
0.6721966862678528,0.5948827266693115,0.7198067903518677,0.31634819507598877,0.6863577365875244,0.5446808338165283,0.5394737124443054,0.36283186078071594
0.6726996302604675,0.5724946856498718,0.675000011920929,0.2866241931915283,0.686236560344696,0.5574468374252319,0.5584415793418884,0.38053098320961
0.6681525707244873,0.5906183123588562,0.691629946231842,0.3333333432674408,0.6849536895751953,0.5957446694374084,0.612500011920929,0.4336283206939697
0.6743723750114441,0.5682302713394165,0.642241358757019,0.31634819507598877,0.6861409544944763,0.5829787254333496,0.594936728477478,0.4159291982650757
0.6721765398979187,0.5639658570289612,0.634782612323761,0.30997878313064575,0.6832841038703918,0.5829787254333496,0.6027397513389587,0.389380544424057
0.6675459742546082,0.585287868976593,0.6752136945724487,0.3354564607143402,0.6817516088485718,0.6000000238418579,0.6301369667053223,0.40707963705062866
0.6688220500946045,0.5842217206954956,0.6849315166473389,0.31847134232521057,0.6831682324409485,0.5872340202331543,0.6142857074737549,0.38053098320961
0.6776332855224609,0.5650320053100586,0.6465116143226624,0.2951167821884155,0.6843617558479309,0.5787234306335449,0.6029411554336548,0.36283186078071594
0.6683631539344788,0.60447758436203,0.7252252101898193,0.3418259024620056,0.6819080710411072,0.5872340202331543,0.6081081032752991,0.39823007583618164
0.6576435565948486,0.6055437326431274,0.7044534683227539,0.36942675709724426,0.680637001991272,0.6127659678459167,0.6341463327407837,0.4601770043373108
0.6601307988166809,0.6055437326431274,0.716738224029541,0.35456475615501404,0.6805399656295776,0.6127659678459167,0.637499988079071,0.45132744312286377
0.6673678159713745,0.5884861350059509,0.6720647811889648,0.35244160890579224,0.6790315508842468,0.6000000238418579,0.6338028311729431,0.39823007583618164
0.6601336002349854,0.5948827266693115,0.7040358781814575,0.3333333432674408,0.6786558628082275,0.6127659678459167,0.6447368264198303,0.4336283206939697
0.6548781991004944,0.5938166379928589,0.6973684430122375,0.337579607963562,0.6794161796569824,0.6000000238418579,0.6144578456878662,0.45132744312286377
0.6447785496711731,0.609808087348938,0.7027027010917664,0.3864118754863739,0.6793152689933777,0.5957446694374084,0.6000000238418579,0.47787609696388245
0.6641920804977417,0.6002132296562195,0.6846153736114502,0.3779193162918091,0.6761435270309448,0.6085106134414673,0.6296296119689941,0.45132744312286377
0.6505366563796997,0.6076759099960327,0.715481162071228,0.36305731534957886,0.6771669387817383,0.5957446694374084,0.6022727489471436,0.4690265357494354
0.6575706005096436,0.6194030046463013,0.7394958138465881,0.3736730217933655,0.6768208742141724,0.6042553186416626,0.6136363744735718,0.47787609696388245
0.6613830924034119,0.6066098213195801,0.7090163826942444,0.36730360984802246,0.6719067096710205,0.6042553186416626,0.6041666865348816,0.5132743120193481
0.6496644616127014,0.611940324306488,0.7065637111663818,0.3885350227355957,0.6727673411369324,0.6127659678459167,0.6170212626457214,0.5132743120193481
0.6639105081558228,0.5959488153457642,0.7035398483276367,0.337579607963562,0.6768355965614319,0.6000000238418579,0.6091954112052917,0.4690265357494354
0.6477953791618347,0.5991471409797668,0.6987447738647461,0.35456475615501404,0.6771769523620605,0.5914893746376038,0.6000000238418579,0.45132744312286377
0.66221022605896,0.6023454070091248,0.6884615421295166,0.3800424635410309,0.6744005680084229,0.6042553186416626,0.6190476417541504,0.4601770043373108
0.6528195142745972,0.6055437326431274,0.72052401304245,0.35031846165657043,0.6728681921958923,0.6000000238418579,0.6144578456878662,0.45132744312286377
0.6527131199836731,0.6194030046463013,0.72265625,0.3927813172340393,0.6703178286552429,0.6042553186416626,0.6111111044883728,0.48672565817832947
0.6443477272987366,0.615138590335846,0.7291666865348816,0.37154990434646606,0.6704934239387512,0.6382978558540344,0.6428571343421936,0.5575221180915833
0.6435808539390564,0.6162046790122986,0.7110266089439392,0.3970276117324829,0.6707184314727783,0.6042553186416626,0.6041666865348816,0.5132743120193481
0.6597113013267517,0.6055437326431274,0.6891385912895203,0.3906581699848175,0.6677044034004211,0.6127659678459167,0.6122449040412903,0.5309734344482422
0.6446861624717712,0.6087419986724854,0.6984732747077942,0.3885350227355957,0.6687173843383789,0.5872340202331543,0.581632673740387,0.5044247508049011
0.6492406725883484,0.611940324306488,0.7065637111663818,0.3885350227355957,0.6717025637626648,0.6085106134414673,0.6129032373428345,0.5044247508049011
0.6507362127304077,0.6257995963096619,0.7222222089767456,0.41401273012161255,0.670203685760498,0.6042553186416626,0.6020408272743225,0.5221238732337952
0.6456570029258728,0.6353944540023804,0.7295373678207397,0.4352441728115082,0.6702303886413574,0.6000000238418579,0.6043956279754639,0.48672565817832947
0.6401450634002686,0.6204690933227539,0.7290836572647095,0.3885350227355957,0.673372745513916,0.6085106134414673,0.6129032373428345,0.5044247508049011
0.6439492106437683,0.6247334480285645,0.731517493724823,0.3991507291793823,0.6733463406562805,0.6127659678459167,0.6170212626457214,0.5132743120193481
0.6567325592041016,0.5991471409797668,0.6938775777816772,0.36093416810035706,0.6721487641334534,0.6000000238418579,0.5959596037864685,0.5221238732337952
0.6491089463233948,0.6162046790122986,0.6961130499839783,0.41825902462005615,0.6729022860527039,0.6085106134414673,0.6105263233184814,0.5132743120193481
0.659480094909668,0.6183369159698486,0.7181467413902283,0.3949044644832611,0.6738266944885254,0.6212766170501709,0.6276595592498779,0.5221238732337952
0.637356698513031,0.6375266313552856,0.74349445104599,0.42462843656539917,0.6742945909500122,0.6000000238418579,0.5959596037864685,0.5221238732337952
0.6486546397209167,0.641791045665741,0.7586206793785095,0.42038217186927795,0.672442615032196,0.6127659678459167,0.6122449040412903,0.5309734344482422
0.6499908566474915,0.6140725016593933,0.6822742223739624,0.4331210255622864,0.6679948568344116,0.6170212626457214,0.6161616444587708,0.5398229956626892
0.6303923726081848,0.6289978623390198,0.7188612222671509,0.4288747310638428,0.6695536375045776,0.6000000238418579,0.594059407711029,0.5309734344482422
0.636712908744812,0.6130064129829407,0.688811182975769,0.41825902462005615,0.6682959198951721,0.6255319118499756,0.6237623691558838,0.5575221180915833
0.6366569399833679,0.6396588683128357,0.7383512258529663,0.4373672902584076,0.6658139228820801,0.6085106134414673,0.6129032373428345,0.5044247508049011
0.6371119618415833,0.6279317736625671,0.7226277589797974,0.42038217186927795,0.6640079617500305,0.6255319118499756,0.6288659572601318,0.5398229956626892
0.6406765580177307,0.6215351819992065,0.7071428298950195,0.42038217186927795,0.6669065952301025,0.6212766170501709,0.6176470518112183,0.5575221180915833
0.6307926774024963,0.6332622766494751,0.7197231650352478,0.4416135847568512,0.6663653254508972,0.6255319118499756,0.6315789222717285,0.5309734344482422
0.6453419923782349,0.6236673593521118,0.7201492786407471,0.40976646542549133,0.669813334941864,0.6255319118499756,0.6237623691558838,0.5575221180915833
0.6286963820457458,0.6577824950218201,0.7659574747085571,0.4585987329483032,0.6702215671539307,0.6297872066497803,0.6274510025978088,0.5663716793060303
0.6442603468894958,0.6471215486526489,0.7430555820465088,0.4543524384498596,0.6668086051940918,0.6255319118499756,0.6213592290878296,0.5663716793060303
0.651516854763031,0.609808087348938,0.6937269568443298,0.3991507291793823,0.6641533970832825,0.6170212626457214,0.6161616444587708,0.5398229956626892
0.6419621109962463,0.6460554599761963,0.7545787692070007,0.4373672902584076,0.6664230823516846,0.6255319118499756,0.6190476417541504,0.5752212405204773
0.6349253058433533,0.636460542678833,0.7355072498321533,0.4309978783130646,0.6706569790840149,0.6553191542625427,0.6538461446762085,0.6017699241638184
0.6596843600273132,0.6087419986724854,0.6984732747077942,0.3885350227355957,0.6686698198318481,0.6468085050582886,0.6470588445663452,0.5840708017349243
0.6340976357460022,0.6385927796363831,0.7323943376541138,0.4416135847568512,0.664429247379303,0.6212766170501709,0.6304348111152649,0.5132743120193481
0.6344063878059387,0.6481876373291016,0.7601476311683655,0.4373672902584076,0.6648094654083252,0.6170212626457214,0.621052622795105,0.5221238732337952
0.6217617988586426,0.6556503176689148,0.7483221292495728,0.47346073389053345,0.6681717038154602,0.6297872066497803,0.6326530575752258,0.5486725568771362
0.6387647390365601,0.6535181403160095,0.751724123954773,0.46284499764442444,0.6663105487823486,0.6170212626457214,0.6138613820075989,0.5486725568771362
0.6303504705429077,0.6503198146820068,0.7375415563583374,0.47133758664131165,0.6697278022766113,0.6212766170501709,0.6200000047683716,0.5486725568771362
0.6297623515129089,0.6567164063453674,0.7670251131057739,0.4543524384498596,0.6708521246910095,0.6255319118499756,0.6213592290878296,0.5663716793060303
0.6254706382751465,0.6332622766494751,0.7292418479919434,0.4288747310638428,0.6684892177581787,0.6255319118499756,0.6237623691558838,0.5575221180915833
0.6238396763801575,0.6449893116950989,0.75,0.4394904375076294,0.6658486127853394,0.6468085050582886,0.6442307829856873,0.5929203629493713
0.6237662434577942,0.6513859033584595,0.7465753555297852,0.46284499764442444,0.662680447101593,0.6468085050582886,0.6442307829856873,0.5929203629493713
0.629079282283783,0.6428571343421936,0.765625,0.41613587737083435,0.6648740172386169,0.6297872066497803,0.6226415038108826,0.5840708017349243
0.6194495558738708,0.6503198146820068,0.7677902579307556,0.4352441728115082,0.6744900345802307,0.6297872066497803,0.6181818246841431,0.6017699241638184
0.6308196187019348,0.6460554599761963,0.7324414849281311,0.46496814489364624,0.6673691272735596,0.6425532102584839,0.6355140209197998,0.6017699241638184
0.6157110929489136,0.6567164063453674,0.7595818638801575,0.46284499764442444,0.6703052520751953,0.6425532102584839,0.6380952596664429,0.5929203629493713
0.6138019561767578,0.6471215486526489,0.7447552680969238,0.4522292912006378,0.6683271527290344,0.6425532102584839,0.6435643434524536,0.5752212405204773
0.6319735050201416,0.6353944540023804,0.7415730357170105,0.42038217186927795,0.6665779948234558,0.6212766170501709,0.6276595592498779,0.5221238732337952
0.6046377420425415,0.6545842289924622,0.7794677019119263,0.4352441728115082,0.6688732504844666,0.6340425610542297,0.6421052813529968,0.5398229956626892
0.6209643483161926,0.6652451753616333,0.7875458002090454,0.4564755856990814,0.6692304611206055,0.6553191542625427,0.6538461446762085,0.6017699241638184
0.6153172850608826,0.6567164063453674,0.779026210308075,0.4416135847568512,0.6677733659744263,0.651063859462738,0.6565656661987305,0.5752212405204773
0.6190112829208374,0.6577824950218201,0.7777777910232544,0.4458598792552948,0.6716994643211365,0.6553191542625427,0.6538461446762085,0.6017699241638184
0.6176517605781555,0.6460554599761963,0.7545787692070007,0.4373672902584076,0.6821237802505493,0.6340425610542297,0.6238532066345215,0.6017699241638184
0.6208027005195618,0.6577824950218201,0.7659574747085571,0.4585987329483032,0.681321918964386,0.6255319118499756,0.6213592290878296,0.5663716793060303
0.6117319464683533,0.6535181403160095,0.751724123954773,0.46284499764442444,0.6872265934944153,0.6340425610542297,0.6310679316520691,0.5752212405204773
0.6220303773880005,0.6428571343421936,0.741134762763977,0.443736732006073,0.6866739988327026,0.6212766170501709,0.6176470518112183,0.5575221180915833
0.6288120150566101,0.6471215486526489,0.7713178396224976,0.42250531911849976,0.6811060905456543,0.6425532102584839,0.6464646458625793,0.5663716793060303
0.6006240248680115,0.6652451753616333,0.8054474592208862,0.4394904375076294,0.6804956197738647,0.6340425610542297,0.6336633563041687,0.5663716793060303
0.6158345341682434,0.6620469093322754,0.7873134613037109,0.4479830265045166,0.686932384967804,0.6425532102584839,0.6435643434524536,0.5752212405204773
0.6109775304794312,0.6599147319793701,0.7923076748847961,0.4373672902584076,0.6907861232757568,0.6468085050582886,0.6470588445663452,0.5840708017349243
0.610824704170227,0.6865671873092651,0.800000011920929,0.5010615587234497,0.6946493983268738,0.6212766170501709,0.6153846383094788,0.5663716793060303
0.6105155944824219,0.6545842289924622,0.7597172856330872,0.4564755856990814,0.6793850064277649,0.6468085050582886,0.6470588445663452,0.5840708017349243
0.6235062479972839,0.6577824950218201,0.7604166865348816,0.46496814489364624,0.68202143907547,0.6425532102584839,0.6435643434524536,0.5752212405204773
0.6343135237693787,0.6407249569892883,0.76171875,0.41401273012161255,0.682603657245636,0.6425532102584839,0.6407766938209534,0.5840708017349243
