,key,cash,model
112,cash_2021-03-31,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
113,cash_2021-04-01,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
114,cash_2021-04-05,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
115,cash_2021-04-06,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
116,cash_2021-04-07,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
117,cash_2021-04-08,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
118,cash_2021-04-09,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
119,cash_2021-04-12,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
120,cash_2021-04-13,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
121,cash_2021-04-14,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
122,cash_2021-04-15,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
123,cash_2021-04-16,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
124,cash_2021-04-19,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
125,cash_2021-04-20,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
126,cash_2021-04-21,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
127,cash_2021-04-22,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
128,cash_2021-04-23,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
129,cash_2021-04-26,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
130,cash_2021-04-27,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
131,cash_2021-04-28,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
132,cash_2021-04-29,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
133,cash_2021-04-30,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
134,cash_2021-05-03,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
135,cash_2021-05-04,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
136,cash_2021-05-05,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
137,cash_2021-05-06,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
138,cash_2021-05-07,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
139,cash_2021-05-10,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
140,cash_2021-05-11,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
141,cash_2021-05-12,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
142,cash_2021-05-13,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
143,cash_2021-05-14,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
144,cash_2021-05-17,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
145,cash_2021-05-18,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
146,cash_2021-05-19,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
147,cash_2021-05-20,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
148,cash_2021-05-21,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
149,cash_2021-05-24,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
150,cash_2021-05-25,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
151,cash_2021-05-26,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
152,cash_2021-05-27,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
153,cash_2021-05-28,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
154,cash_2021-06-01,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
155,cash_2021-06-02,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
156,cash_2021-06-03,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
157,cash_2021-06-04,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
158,cash_2021-06-07,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
159,cash_2021-06-08,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
160,cash_2021-06-09,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
161,cash_2021-06-10,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
162,cash_2021-06-11,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
163,cash_2021-06-14,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
164,cash_2021-06-15,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
165,cash_2021-06-16,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
166,cash_2021-06-17,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
167,cash_2021-06-18,3.438172617931592,RF Reg_target_7_rebal_7_2018-01-01
