,key,cash,model
26,cash_2020-11-24,408.2024921661359,RF Reg_target_120_rebal_30_2018-01-01
27,cash_2020-11-25,408.2024921661359,RF Reg_target_120_rebal_30_2018-01-01
28,cash_2020-11-27,408.2024921661359,RF Reg_target_120_rebal_30_2018-01-01
29,cash_2020-11-30,408.2024921661359,RF Reg_target_120_rebal_30_2018-01-01
30,cash_2020-12-01,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
31,cash_2020-12-02,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
32,cash_2020-12-03,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
33,cash_2020-12-04,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
34,cash_2020-12-07,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
35,cash_2020-12-08,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
36,cash_2020-12-09,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
37,cash_2020-12-10,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
38,cash_2020-12-11,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
39,cash_2020-12-14,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
40,cash_2020-12-15,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
41,cash_2020-12-16,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
42,cash_2020-12-17,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
43,cash_2020-12-18,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
44,cash_2020-12-21,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
45,cash_2020-12-22,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
46,cash_2020-12-23,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
47,cash_2020-12-24,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
48,cash_2020-12-28,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
49,cash_2020-12-29,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
50,cash_2020-12-30,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
51,cash_2020-12-31,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
52,cash_2021-01-04,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
53,cash_2021-01-05,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
54,cash_2021-01-06,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
55,cash_2021-01-07,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
56,cash_2021-01-08,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
57,cash_2021-01-11,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
58,cash_2021-01-12,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
59,cash_2021-01-13,162.4477827849247,RF Reg_target_120_rebal_30_2018-01-01
60,cash_2021-01-14,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
61,cash_2021-01-15,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
62,cash_2021-01-19,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
63,cash_2021-01-20,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
64,cash_2021-01-21,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
65,cash_2021-01-22,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
66,cash_2021-01-25,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
67,cash_2021-01-26,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
68,cash_2021-01-27,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
69,cash_2021-01-28,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
70,cash_2021-01-29,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
71,cash_2021-02-01,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
72,cash_2021-02-02,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
73,cash_2021-02-03,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
74,cash_2021-02-04,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
75,cash_2021-02-05,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
76,cash_2021-02-08,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
77,cash_2021-02-09,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
78,cash_2021-02-10,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
79,cash_2021-02-11,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
80,cash_2021-02-12,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
81,cash_2021-02-16,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
82,cash_2021-02-17,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
83,cash_2021-02-18,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
84,cash_2021-02-19,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
85,cash_2021-02-22,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
86,cash_2021-02-23,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
87,cash_2021-02-24,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
88,cash_2021-02-25,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
89,cash_2021-02-26,75.01346472538566,RF Reg_target_120_rebal_30_2018-01-01
90,cash_2021-03-01,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
91,cash_2021-03-02,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
92,cash_2021-03-03,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
93,cash_2021-03-04,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
94,cash_2021-03-05,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
95,cash_2021-03-08,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
96,cash_2021-03-09,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
97,cash_2021-03-10,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
98,cash_2021-03-11,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
99,cash_2021-03-12,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
100,cash_2021-03-15,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
101,cash_2021-03-16,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
102,cash_2021-03-17,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
103,cash_2021-03-18,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
104,cash_2021-03-19,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
105,cash_2021-03-22,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
106,cash_2021-03-23,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
107,cash_2021-03-24,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
108,cash_2021-03-25,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
109,cash_2021-03-26,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
110,cash_2021-03-29,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
111,cash_2021-03-30,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
112,cash_2021-03-31,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
113,cash_2021-04-01,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
114,cash_2021-04-05,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
115,cash_2021-04-06,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
116,cash_2021-04-07,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
117,cash_2021-04-08,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
118,cash_2021-04-09,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
119,cash_2021-04-12,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
120,cash_2021-04-13,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
121,cash_2021-04-14,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
122,cash_2021-04-15,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
123,cash_2021-04-16,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
124,cash_2021-04-19,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
125,cash_2021-04-20,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
126,cash_2021-04-21,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
127,cash_2021-04-22,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
128,cash_2021-04-23,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
129,cash_2021-04-26,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
130,cash_2021-04-27,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
131,cash_2021-04-28,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
132,cash_2021-04-29,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
133,cash_2021-04-30,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
134,cash_2021-05-03,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
135,cash_2021-05-04,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
136,cash_2021-05-05,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
137,cash_2021-05-06,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
138,cash_2021-05-07,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
139,cash_2021-05-10,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
140,cash_2021-05-11,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
141,cash_2021-05-12,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
142,cash_2021-05-13,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
143,cash_2021-05-14,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
144,cash_2021-05-17,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
145,cash_2021-05-18,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
146,cash_2021-05-19,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
147,cash_2021-05-20,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
148,cash_2021-05-21,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
149,cash_2021-05-24,45.702921777223686,RF Reg_target_120_rebal_30_2018-01-01
