,key,Date,Ticker,Quantity,Basis,Purchase Price,Current Value,Last,% Gain,model
8,Positions_2020-10-21,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1862.5046476390764,31.56787538371316,-1.37,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-21,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1767.830502705412,42.09120244536695,0.38,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-21,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1762.1276142409465,12.58662581600676,3.47,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-21,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1465.9349645651753,52.35482016304197,-2.55,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-21,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1457.176118771219,72.85880593856095,-1.39,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-21,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1343.4330908965,11.888788415013275,-1.9900000000000002,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-22,2020-10-19,PEAK,2552,66423.25831922457,26.0279225388811,69080.928183685,27.069329225581896,4.0,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-22,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5943.451297119836,4.191432508547134,4.75,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-22,2020-10-19,T,167,4380.724863816919,26.23188541207736,4529.962333734171,27.12552295649204,3.4099999999999997,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-22,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3523.672985590747,22.733374100585465,1.09,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-22,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2781.739416271194,10.95172998531966,1.6500000000000001,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-22,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2569.658766572464,36.7094109510352,-1.7000000000000002,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-22,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2585.2049717903137,14.857499837875366,4.54,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-22,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2333.2387245967325,58.33096811491831,-1.53,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-22,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1898.6577057804686,32.18063908102489,0.5499999999999999,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-22,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1771.8136366159001,42.18603896704524,0.6,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-22,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1789.5957009803224,12.782826435573732,5.08,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-22,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1471.289939269395,52.546069259621255,-2.1999999999999997,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-22,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1464.852593304966,73.2426296652483,-0.8699999999999999,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-22,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1360.8003659306103,12.04248111443018,-0.72,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-23,2020-10-19,PEAK,2552,66423.25831922457,26.0279225388811,71064.91802930103,27.84675471367595,6.99,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-23,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,6223.636831296698,4.3890245636789125,9.69,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-23,2020-10-19,T,167,4380.724863816919,26.23188541207736,4530.768946871929,27.13035297528101,3.4299999999999997,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-23,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3590.048627700141,23.161604049678328,2.9899999999999998,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-23,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2848.4861065828864,11.214512230641285,4.09,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-23,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2592.353567615323,37.03362239450461,-0.83,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-23,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2656.979955196381,15.269999742507936,7.4399999999999995,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-23,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2405.1306825806905,60.12826706451726,1.51,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-23,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1927.2728333367286,32.6656412429954,2.06,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-23,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1801.5327593513875,42.89363712741399,2.29,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-23,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1845.2272135681897,13.180194382629926,8.35,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-23,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1324.16772503003,47.29170446535821,-11.98,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-23,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1483.9738131096515,74.19869065548258,0.43,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-23,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1372.556896012312,12.14652120364878,0.13999999999999999,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-26,2020-10-19,PEAK,2552,66423.25831922457,26.0279225388811,69841.14601272324,27.367220224421335,5.1499999999999995,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-26,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5890.915316831854,4.154383157145173,3.83,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-26,2020-10-19,T,167,4380.724863816919,26.23188541207736,4426.705820719344,26.507220483349368,1.05,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-26,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3502.570811343019,22.597231040922704,0.48,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-26,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2771.850832400718,10.912798552758732,1.29,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-26,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2561.3757205938427,36.59108172276918,-2.02,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-26,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2498.2049717903137,14.357499837875366,1.02,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-26,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2326.175526763092,58.1543881690773,-1.83,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-26,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1865.9943979620157,31.62702369427145,-1.18,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-26,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1765.073049315424,42.02554879322438,0.22,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-26,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1794.8111378971673,12.820079556408338,5.390000000000001,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-26,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1295.3337365889167,46.261919163889885,-13.889999999999999,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-26,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1471.2263187144813,73.56131593572407,-0.43,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-26,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1334.081432543101,11.80603037648762,-2.67,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-27,2020-10-19,PEAK,2552,66423.25831922457,26.0279225388811,68555.57845018833,26.863471179540884,3.2099999999999995,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-27,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5768.333879373638,4.067936445256445,1.67,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-27,2020-10-19,T,167,4380.724863816919,26.23188541207736,4369.430965830676,26.164257280423207,-0.26,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-27,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3409.3377335669375,21.99572731333508,-2.19,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-27,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2682.8548323124046,10.562420599655136,-1.96,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-27,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2506.7093463413266,35.81013351916181,-4.109999999999999,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-27,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2422.9499917030334,13.924999952316284,-2.02,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-27,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2317.080314576102,57.92700786440255,-2.21,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-27,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1840.7292727498225,31.19880123304784,-2.52,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-27,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1734.4347430500136,41.29606531071461,-1.52,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-27,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1750.653518100486,12.504667986432043,2.8000000000000003,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-27,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1259.0165678654432,44.96487742376583,-16.31,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-27,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1466.155102629456,73.3077551314728,-0.7799999999999999,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-27,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1310.5686550456683,11.597952699519189,-4.390000000000001,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-28,2020-10-19,PEAK,2554,66475.13494523033,26.02785236696567,66246.4514093572,25.93831300288066,-0.33999999999999997,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-28,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5481.143311867129,3.865404310202489,-3.4000000000000004,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-28,2020-10-19,T,167,4380.724863816919,26.23188541207736,4296.828986407093,25.72951488866523,-1.92,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-28,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3249.3451098063365,20.963516837460237,-6.78,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-28,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2548.1251919567426,10.031988944711586,-6.890000000000001,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-28,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2430.507399541388,34.72153427916269,-7.02,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-28,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2222.850016593933,12.775000095367432,-10.11,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-28,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2280.2151647492046,57.00537911873011,-3.7699999999999996,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-28,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1780.7070901470236,30.18147610418684,-5.7,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-28,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1679.2857670746027,39.98299445415721,-4.65,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-28,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1631.045905440172,11.650327896001228,-4.2299999999999995,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-28,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1226.3380556837474,43.79778770299097,-18.48,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-28,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1428.5638789177583,71.42819394588791,-3.32,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-28,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1275.566834895944,11.288202078725169,-6.94,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-29,2020-10-19,PEAK,2554,66475.13494523033,26.02785236696567,66864.99725224229,26.18050009876362,0.59,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-29,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5435.61318837677,3.833295619447652,-4.2,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-29,2020-10-19,T,167,4380.724863816919,26.23188541207736,4302.072689140378,25.76091430622981,-1.7999999999999998,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-29,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3235.532778522947,20.87440502272869,-7.180000000000001,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-29,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2541.944782380866,10.007656623546715,-7.109999999999999,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-29,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2434.317611052221,34.77596587217458,-6.88,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-29,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2197.6199784278874,12.62999987602234,-11.129999999999999,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-29,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2247.3170949157343,56.18292737289335,-5.1499999999999995,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-29,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1795.3635254372016,30.429890261647486,-4.92,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-29,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1691.7454201483047,40.27965286067392,-3.94,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-29,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1591.7561598434786,11.369686856024847,-6.529999999999999,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-29,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1213.3628051457988,43.33438589806424,-19.34,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-29,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1411.1639851634131,70.55819925817066,-4.5,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-29,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1267.2839452213457,11.214902170100403,-7.539999999999999,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-10-30,2020-10-19,PEAK,2554,66475.13494523033,26.02785236696567,67081.48853511151,26.265265675454778,0.91,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-10-30,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5512.6646241252165,3.8876337264634815,-2.8400000000000003,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-10-30,2020-10-19,T,167,4380.724863816919,26.23188541207736,4335.550296802465,25.96137902276925,-1.03,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-10-30,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3255.48405204591,21.003122916425227,-6.6000000000000005,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-10-30,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2550.5972635018106,10.041721509849648,-6.800000000000001,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-10-30,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2400.5236994642523,34.293195706632176,-8.17,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-10-30,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2331.1649651527405,13.397499799728394,-5.7299999999999995,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-10-30,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2241.898698514682,56.04746746286705,-5.38,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-10-30,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1817.138972097499,30.798965628771168,-3.7699999999999996,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-10-30,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1700.6154022828994,40.4908429114976,-3.44,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-10-30,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1641.4768251196936,11.724834465140669,-3.61,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-10-30,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1213.7060262789753,43.346643795677686,-19.32,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-10-30,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1397.6718812927015,69.88359406463508,-5.41,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-10-30,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1288.1614321317916,11.399658691431783,-6.02,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-11-02,2020-10-19,PEAK,2554,66475.13494523033,26.02785236696567,68658.78447254148,26.88284435103425,3.2800000000000002,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-11-02,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5677.273115835954,4.003718699461181,0.06,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-11-02,2020-10-19,T,167,4380.724863816919,26.23188541207736,4410.572441984844,26.410613425058948,0.6799999999999999,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-11-02,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3329.149320176923,21.47838271081886,-4.49,RF Reg_target_7_rebal_7_2018-01-01
4,Positions_2020-11-02,2020-10-19,KIM,254,2736.62332672327,10.774107585524686,2569.75593960996,10.11714936854315,-6.1,RF Reg_target_7_rebal_7_2018-01-01
5,Positions_2020-11-02,2020-10-19,MO,70,2614.054123883591,37.34363034119416,2416.4265862449274,34.52037980349896,-7.5600000000000005,RF Reg_target_7_rebal_7_2018-01-01
6,Positions_2020-11-02,2020-10-19,CCL,174,2472.9749751091003,14.212499856948853,2332.46999502182,13.40499997138977,-5.680000000000001,RF Reg_target_7_rebal_7_2018-01-01
7,Positions_2020-11-02,2020-10-19,GILD,40,2369.4266525241874,59.23566631310469,2266.9591321377043,56.67397830344261,-4.32,RF Reg_target_7_rebal_7_2018-01-01
8,Positions_2020-11-02,2020-10-19,XOM,59,1888.3282960186802,32.00556433929967,1872.6944373121817,31.740583683257316,-0.83,RF Reg_target_7_rebal_7_2018-01-01
9,Positions_2020-11-02,2020-10-19,C,42,1761.1924206414578,41.93315287241566,1736.3893091626915,41.3426025991117,-1.41,RF Reg_target_7_rebal_7_2018-01-01
10,Positions_2020-11-02,2020-10-19,HAL,140,1703.0191510409634,12.164422507435452,1742.6566106425555,12.447547218875396,2.33,RF Reg_target_7_rebal_7_2018-01-01
11,Positions_2020-11-02,2020-10-19,INTC,28,1504.311726557052,53.725418805609,1226.95590495356,43.81985374834143,-18.44,RF Reg_target_7_rebal_7_2018-01-01
12,Positions_2020-11-02,2020-10-19,MRK,20,1477.6465082667871,73.88232541333936,1422.0506510731907,71.10253255365953,-3.7600000000000002,RF Reg_target_7_rebal_7_2018-01-01
13,Positions_2020-11-02,2020-10-19,KMI,113,1370.6864596102312,12.12996866911709,1304.8234038733726,11.547109768790907,-4.81,RF Reg_target_7_rebal_7_2018-01-01
0,Positions_2020-11-03,2020-10-19,PEAK,2554,66475.13494523033,26.02785236696567,69858.77373196627,27.35269135942297,5.09,RF Reg_target_7_rebal_7_2018-01-01
1,Positions_2020-11-03,2020-10-19,MRO,1418,5673.771824786225,4.001249523826675,5880.409243488943,4.146974078624078,3.64,RF Reg_target_7_rebal_7_2018-01-01
2,Positions_2020-11-03,2020-10-19,T,167,4380.724863816919,26.23188541207736,4443.646322754266,26.60866061529501,1.44,RF Reg_target_7_rebal_7_2018-01-01
3,Positions_2020-11-03,2020-10-19,WFC,155,3485.689083946419,22.48831667062206,3410.4884881030925,22.003151536148984,-2.16,RF Reg_target_7_rebal_7_2018-01-01
